trajectory_id,scenario_id,spatial_pattern,coalition_size,profile_id,forecast_cv,penalty_to_export_value_ratio,control_id,control_role,beta,q_mode,method_id,interval_count,mean_selected_gamma,externality_interval_share,productive_high_request_interval_share,mean_private_utility_gain_mw_equivalent,mean_coalition_delivery_gain_mw,mean_outside_delivery_loss_mw,mean_total_delivery_change_mw,mean_system_delivery_loss_mw,mean_incremental_coalition_idle_award_mw,mean_reported_total_idle_award_mw,mean_request_attenuation_mw,mean_redistribution_mw,mean_jain_norm_change,terminal_mean_score,externality_gate_interval_share,replay_attempt_rate,replay_valid_rate,mean_replay_outsider_allocation_gain_mw,mean_replay_outsider_delivery_gain_mw,mean_replay_total_delivery_gain_mw,mean_replay_redistribution_mw,solver_pass_rate,ac_numerical_pass_rate,matched_q_pair_pass_rate,maximum_loading_ratio,minimum_voltage_pu,maximum_mva_excess,unique_request_solve_count,trajectory_hash
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::flat_level,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_100,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,1.0,Q0,flat_level,16,1.2399999999999998,0.0625,0.5625,0.0033316699350369808,0.003331669935036983,0.0071202367161400035,-0.003788566781102995,0.03224717452120113,0.006126413415921762,0.03722958789616498,0.05259279374999998,0.05519744152779655,-0.016567030207554845,0.9233333333333333,1.0,1.0,1.0,0.14341654871230114,0.13783865010013735,0.13783865010013738,0.09032306830423306,1.0,1.0,1.0,0.9090909197694033,0.9549852444814518,0.0,121,F16DAFBCA16B36152D4CB58C3D3764B9725177E0E56224FBEF447EFE77F49B06
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::flat_level,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,EQUAL_ATTENUATION_UNIFORM_CONTROL,,Q0,flat_level,16,1.2399999999999998,0.0,0.0,-0.009409232842908722,-0.009409232842908722,0.08598697400199518,-0.09539620684490388,0.09539620684490388,0.012804114205579272,0.04654514770161373,0.027211295205402344,0.06283243151922636,-0.042962533666454424,0.7628279479323294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.909090915959139,0.9549852444814518,0.0,121,F37FFFD4EB1D19858639CE9648425A4510B7E734E4C03C16BBCD76F475A04AC8
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q0::max_export_lp,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,NO_FEEDBACK,PENALTY_ONLY_BEHAVIORAL_REQUEST,0.0,Q0,max_export_lp,16,1.3599999999999999,0.5625,0.0625,0.010737423327921412,0.010737423327921405,0.028292363766444378,-0.017554940438522973,0.018717361372305064,0.05656694179331637,0.16053059978927545,0.0,0.05449040188136477,-0.03297954387046376,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090908842897888,0.9580110307750078,0.0,121,496B5C4A8A104DC2A2A989422C00DA7773E9C27BE074994F8846BDD46FBE75A4
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::max_export_lp,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,DELIVERY_RATIO_CF_BETA_050,DELIVERY_ONLY_RATIO_FILTER_ABLATION,0.5,Q0,max_export_lp,16,1.3599999999999999,0.0625,0.5625,0.01228973097069021,0.012289730970690211,0.01134740969083347,0.0009423212798567587,0.0051901350431494825,0.019816765401126507,0.12359501047672401,0.040416920351175015,0.027017923856952415,-0.013105869570133169,0.9549458523937862,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.909090929647308,0.9579595557811745,0.0,121,9FC89D7012CA92779A6235DCC0DF9C8B1EDD46B744C24E3BA68B1E30EF73AE2E
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::max_export_lp,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_025,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.25,Q0,max_export_lp,16,1.3599999999999999,0.125,0.375,0.009792985103334715,0.009792985103334713,0.010627770419039402,-0.0008347853157046614,0.005204751916019476,0.01319073146357876,0.114764919942186,0.06497418846650399,0.027655475671052972,-0.007451781565611222,0.9069091094910012,1.0,1.0,1.0,0.048299597492440505,0.04333062716553901,0.043330627165404215,0.08153225871738064,1.0,1.0,1.0,0.9090909137435328,0.9578520193288294,0.0,121,24C10A7F7F3A97BBC3AA0911FA7535D8EE53F117D1C5AD232002D2FEB78675B9
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_050,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.5,Q0,max_export_lp,16,1.3599999999999999,0.1875,0.4375,0.010872406883330677,0.010872406883330675,0.007310730815417197,0.00356167606791348,0.0034208116055514104,0.009293754205056608,0.09887774358507867,0.08933723616886129,0.03718088435247841,-0.003714415830766239,0.9049774932861329,1.0,1.0,1.0,0.041867031473877776,0.03921597803065273,0.03921597802988504,0.07037238752986208,1.0,1.0,1.0,0.9090909098040418,0.9577114877891348,0.0,121,34E91F360569DBEE32409488AAE757763BF48F282B02F6CDC199B5CEAF944F1B
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::max_export_lp,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_100,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,1.0,Q0,max_export_lp,16,1.3599999999999999,0.3125,0.375,0.01071705090444322,0.010717050904443224,0.02228626749601649,-0.011569216591573242,0.016774263398103756,0.0209159467363782,0.10133425435306849,0.1125654468749999,0.06379289834117269,-0.009142278138555816,0.91,1.0,1.0,1.0,0.04183793049317099,0.039069259503379264,0.03906925950307101,0.07158609242327386,1.0,1.0,1.0,0.9090909228143321,0.9573209784986485,0.0,121,95707801E80A94BA63B798417F6F77C149E0E5ED1247F2467A9D916DC163D990
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::max_export_lp,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,EQUAL_ATTENUATION_UNIFORM_CONTROL,,Q0,max_export_lp,16,1.3599999999999999,0.8125,0.0,0.014179515573050316,0.01417951557305031,0.037453562152787875,-0.02327404657973757,0.02327404657973757,0.04413879000504784,0.13362175224045725,0.08933723616886124,0.06228882860770739,-0.007695522673929235,0.7519704665840832,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909190595307,0.9576222645545623,0.0,121,DA77817A268C6C920810DFE305ED062866D94CED2A85DE66CBE586D14910C8F3
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q0::fairness_qp,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,NO_FEEDBACK,PENALTY_ONLY_BEHAVIORAL_REQUEST,0.0,Q0,fairness_qp,16,1.8199999999999998,0.8125,0.1875,0.024425646387515435,0.024425646387515442,0.04316086069969113,-0.018735214312175716,0.019670732965541365,0.047402124099989056,0.11320402900953738,0.0,0.06415186179468647,-0.016070682158418892,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909065512327,0.957577307831184,0.0,121,448855570A6FD430BF3A4A969C53CF0BE1E92F1BE37FA29BC850B3EC9C312910
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::fairness_qp,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,DELIVERY_RATIO_CF_BETA_050,DELIVERY_ONLY_RATIO_FILTER_ABLATION,0.5,Q0,fairness_qp,16,1.8199999999999998,0.625,0.375,0.0240939899360006,0.024093989936000603,0.028504247803252784,-0.0044102578672521875,0.0073380628165364,0.017857723113594758,0.086937052556496,0.03667639614026956,0.041310838024107344,-0.007939544926930796,0.9692140748635422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909191114981,0.957577307831184,0.0,121,354889D85C2F6D0C230B38C3C067FFA28B0790C513B69A3A2FA1A9473B69585C
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::fairness_qp,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_025,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.25,Q0,fairness_qp,16,1.8199999999999998,0.375,0.4375,0.019911231582729817,0.01991123158272982,0.023565485329056914,-0.0036542537463270797,0.006834217229860759,0.010751079142393845,0.0786927980751484,0.06115712136074229,0.03799166338816066,-0.005669722887099361,0.909628497713323,1.0,1.0,1.0,0.049111319190124174,0.04561997265533404,0.027230325643421496,0.07309688213859254,1.0,1.0,1.0,0.9090909174659749,0.9575155308335008,0.0,121,40B4AC9DBDCCFD9E676F29F34130FC0DFB72FEAE53FA3FDE0B128103D9A01FB0
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_050,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.5,Q0,fairness_qp,16,1.8199999999999998,0.3125,0.375,0.01993472901873776,0.01993472901873776,0.021789369743460667,-0.0018546407247229252,0.005489133514601521,0.006229859641882046,0.06899575268529722,0.08142859178867348,0.040825453663401574,-0.00625174040183412,0.9145813751220703,1.0,1.0,1.0,0.04466175810894443,0.04179057240370439,0.025059339534750744,0.06519437183159765,1.0,1.0,1.0,0.9090909152355914,0.9573938504423115,0.0,121,90E5947B6B669A21910939A3AE25AA10AA59BFBA8E71714552C7E9521CDE47B4
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::fairness_qp,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_100,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,1.0,Q0,fairness_qp,16,1.8199999999999998,0.4375,0.1875,0.016920688703709733,0.01692068870370974,0.03959278686178976,-0.02267209815808005,0.024517002994690562,0.019330763079019524,0.07914323243752246,0.1180677093750001,0.06759306577418062,-0.019181162176602082,0.91,1.0,1.0,1.0,0.054035080496947066,0.052487826610766654,0.03968319829673096,0.07299147062425261,1.0,1.0,1.0,0.9090909186976974,0.9570223403636808,0.0,121,6FEC98134E63678AF5BD6724090DDE612DA28DC61A646B8E1B106FBD405D9B5F
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::fairness_qp,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,EQUAL_ATTENUATION_UNIFORM_CONTROL,,Q0,fairness_qp,16,1.8199999999999998,0.9375,0.0625,0.024839930052927884,0.024839930052927894,0.04762726336992644,-0.022787333316998545,0.023440865244590076,0.04007673250850329,0.10011586782652163,0.08142859178867341,0.06581089396253248,-0.011497267273262765,0.7648335509350267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909137430531,0.9573931697786715,0.0,121,4CEEAD44B280482B7FEF06663929A131503FC12770B63F3EE3AF997352A96FC1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q95::weighted_proportional,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,NO_FEEDBACK,PENALTY_ONLY_BEHAVIORAL_REQUEST,0.0,Q95,weighted_proportional,16,1.7,0.9375,0.0625,0.03475112839177984,0.03475112839177982,0.051492814703280536,-0.016741686311500747,0.01683910461813319,0.0263841586183509,0.05383719531577566,0.0,0.06801696328926939,-0.013661202185792254,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090908942871865,0.955472141209247,0.0,121,02740ABF4D7A89DB33AFB3F85DB22BE6A5E432D99179ACC3E7E3D77D03096C71
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::weighted_proportional,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,DELIVERY_RATIO_CF_BETA_050,DELIVERY_ONLY_RATIO_FILTER_ABLATION,0.5,Q95,weighted_proportional,16,1.7,0.4375,0.5,0.03442649145556038,0.03442649145556038,0.037956564318377586,-0.0035300728628172157,0.005378203095483161,0.011467065381051147,0.04478073042088665,0.02467179404815098,0.051231584124687965,-0.009021110650949085,0.9706941652761607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909193123058,0.955472141209247,0.0,121,E47C322076E72EA034BE8094349D9015289C95DE2DF146DD7F5E5F7A711D4D33
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::weighted_proportional,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_025,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.25,Q95,weighted_proportional,16,1.7,0.375,0.5625,0.02774972953079364,0.02774972953079364,0.026391095462921958,0.001358634067871678,0.0022964544497498657,0.006243157388742648,0.042184002514455705,0.05178245508852522,0.03960955386702607,-0.006611516788291361,0.8867517958181754,1.0,1.0,1.0,0.07668264152232088,0.07362392375462577,0.030401745856575693,0.08104441096741334,1.0,1.0,1.0,0.9090909166701963,0.955472141209247,0.0,121,B6495379370D9EE9DDE91AB4A77EC97531CC3FBDED99796613C12C3F2D0F78EC
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::weighted_proportional,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_050,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.5,Q95,weighted_proportional,16,1.7,0.1875,0.75,0.029746800680784377,0.029746800680784374,0.026835757924769024,0.00291104275601535,0.0036157025434522955,0.005380124221711775,0.042473807559233225,0.06953641492967615,0.043700231484115226,-0.010521321196684558,0.8818873850504558,0.9375,1.0,1.0,0.07136814865026293,0.06987704348313532,0.028566260163162355,0.07757636976473457,1.0,1.0,1.0,0.9090909129498922,0.955469752764455,0.0,121,62E2F8A6C3804301AFC194DE06452579294805B86EBCB939979D536C6D22B402
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::weighted_proportional,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_100,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,1.0,Q95,weighted_proportional,16,1.7,0.4375,0.25,0.02249426653687563,0.022494266536875626,0.04819735461725942,-0.025703088080383782,0.030564835038113816,0.014415410128986096,0.05480360417659857,0.1211200593750001,0.07066665557323834,-0.024707690097283276,0.91,1.0,1.0,1.0,0.07625975466871825,0.07570462597000327,0.04838774065264527,0.07919012208133741,1.0,1.0,1.0,0.9090909107663822,0.9551451419365725,0.0,121,6219588D57BB67D48CFBCA21D1D65C412BCDEB4D1A447A567F1353C442C0BA26
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::weighted_proportional,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,EQUAL_ATTENUATION_UNIFORM_CONTROL,,Q95,weighted_proportional,16,1.7,0.9375,0.0625,0.03475112839215801,0.034751128392158,0.051492814700654095,-0.01674168630849611,0.016839104615128553,0.026384158618877693,0.05383719531725513,0.06953641492967609,0.0680169632879323,-0.013661202185792351,0.7680720679253122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909093646606,0.9554721411770009,0.0,121,32BD7190DE02AE3F363FED263244DB7765DD68F8165B63D1DEE8743BEEB08148
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q95::equal_kw_reduction,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,NO_FEEDBACK,PENALTY_ONLY_BEHAVIORAL_REQUEST,0.0,Q95,equal_kw_reduction,16,1.6199999999999999,0.75,0.25,0.030368713973496234,0.03036871397349624,0.045276624054611296,-0.014907910081115111,0.016139801029504228,0.05232840965652815,0.1246605740590772,0.0,0.0715880192211859,-0.04336336585486955,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090908984052292,0.9559799595302261,0.0,121,C944BFDF6AFFEF1ED6CB527BADC405395F031CF32C1138DD1D491DE7F41DEA32
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,DELIVERY_RATIO_CF_BETA_050,DELIVERY_ONLY_RATIO_FILTER_ABLATION,0.5,Q95,equal_kw_reduction,16,1.6199999999999999,0.5,0.5,0.02939062685609612,0.029390626856096117,0.027242315544117972,0.00214831131197811,0.0037348606115718413,0.019413132856596464,0.09692665955336843,0.037629930123186967,0.04422303838925885,-0.022996983828772216,0.9623575142748505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909093607127,0.9559799595302261,0.0,121,48D0C8F0526906C1B85D1948E33EC5B6E5EA764A1516EAEDB017B46248AD5161
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::equal_kw_reduction,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_025,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.25,Q95,equal_kw_reduction,16,1.6199999999999999,0.3125,0.5625,0.023209752939383405,0.023209752939383405,0.020070098996207163,0.00313965394317621,0.0031932546927282562,0.009437735446516124,0.08544923105589775,0.06868856752270609,0.03851047223612654,-0.006127287607306249,0.8946022327178312,1.0,1.0,1.0,0.05036076971772357,0.04853040984313536,0.01863963953794949,0.08285038553940359,1.0,1.0,1.0,0.9090909180450929,0.9559410322577248,0.0,121,FE2C9242EF45A10B301ED77623E8197195BB8803978EA7048878BCDB8C259FEB
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_050,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.5,Q95,equal_kw_reduction,16,1.6199999999999999,0.3125,0.5,0.024652378194761355,0.024652378194761355,0.020537704312543457,0.004114673882217881,0.0032224024959489617,0.006547967697668617,0.07611429223386436,0.08806695217180262,0.0444502934981279,-0.0014312840874707716,0.8936195119222006,1.0,1.0,1.0,0.04597270540182775,0.04405510694265377,0.017794040334925446,0.07417403212171021,1.0,1.0,1.0,0.9090909089741915,0.9558355835069711,0.0,121,B389EE4DF140F0EC26214C2B9158EB972517C55D76F35F2C131FFC132107CB45
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::equal_kw_reduction,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_100,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,1.0,Q95,equal_kw_reduction,16,1.6199999999999999,0.4375,0.1875,0.019195467786782203,0.01919546778678221,0.043844558337695946,-0.024649090550913758,0.026917459870170413,0.022252378636253962,0.0866792733202339,0.12039713437500009,0.07413774794851892,-0.007633303908940431,0.9233333333333333,1.0,1.0,1.0,0.04911269059553734,0.04773977485631834,0.029471622827563826,0.07703005797226287,1.0,1.0,1.0,0.9090909082699483,0.9555216623602097,0.0,121,07C11B10A2C1BE5554F5C6ECF0BB2990A00C01AAE0703F14E084A4172DBC967F
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,EQUAL_ATTENUATION_UNIFORM_CONTROL,,Q95,equal_kw_reduction,16,1.6199999999999999,0.9375,0.0625,0.030289970422861523,0.030289970422861526,0.05282066694072399,-0.022530696517862464,0.023147145204355582,0.044362299721748516,0.10814528054862202,0.08806695217180256,0.0757504387931931,-0.010791095217033662,0.7587917904170473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.909090911691115,0.955799666283444,0.0,121,4AB13DA4663E23BFBB627418A666157CB692F267C34EBFBD51D13F2C6C871404
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q95::flat_level,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,NO_FEEDBACK,PENALTY_ONLY_BEHAVIORAL_REQUEST,0.0,Q95,flat_level,16,1.2399999999999998,0.0,0.0,-0.012621251281825174,-0.012621251281825176,0.10194004716758982,-0.11456129844941498,0.11456129844941498,0.011835777811318953,0.04614957168351588,0.0,0.07160996488437675,-0.051710857530696375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909032111312,0.9539511012365637,0.0,121,6B100A27A59033A6297249A4599C622BAEBFE14FF89FC9E308BA0DFCF8500DD6
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::flat_level,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,DELIVERY_RATIO_CF_BETA_050,DELIVERY_ONLY_RATIO_FILTER_ABLATION,0.5,Q95,flat_level,16,1.2399999999999998,0.1875,0.0,-0.0045188466242705935,-0.004518846624270593,0.05064980559613626,-0.05516865222040683,0.05516865222040683,0.005295946627608503,0.04198052298188685,0.012218700663524637,0.03757549887271944,-0.024519957341891184,0.9516920490865067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909086419794,0.9539511012365637,0.0,121,6DDFF0D19E73EC23D2BC9727F1C4485D34A1665D91AD4EA3EF9E708D90CB2540
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::flat_level,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_025,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.25,Q95,flat_level,16,1.2399999999999998,0.125,0.1875,-0.0016391049794318626,-0.0016391049794318643,0.02806647286827479,-0.029705577847706638,0.03237549437354684,0.0031591654889440712,0.04032193543043117,0.018594394862274793,0.025723414604399898,-0.01448387604872349,0.9040619490264604,1.0,1.0,1.0,0.15211790420140422,0.14417151336147166,0.1441715133614717,0.0962199198159177,1.0,1.0,1.0,0.9090909161857665,0.9539511012365637,0.0,121,40873E0AF11871E1CC911763ABC709EFAF3C6343C90D53033A8690BED3CBE656
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::flat_level,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_050,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,0.5,Q95,flat_level,16,1.2399999999999998,0.0,0.6875,0.0023745730502082434,0.002374573050208242,0.004422032965863203,-0.0020474599156549422,0.015116918056470363,0.0019932932213731695,0.036560753388489506,0.027211295205402372,0.023694951620687098,-0.006714443284585543,0.9168671671549479,1.0,1.0,1.0,0.12829710516490261,0.12094183666322215,0.12094183666322217,0.08242892927669607,1.0,1.0,1.0,0.9090909161486243,0.9539511012365637,0.0,121,216E3E97ABB294FF23255AE95849C90E66C522B821D198E8EACE69241498C86A
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::flat_level,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,EXTERNALITY_CF_BETA_100,COUNTERFACTUAL_EXTERNALITY_CONDITIONED_FEEDBACK,1.0,Q95,flat_level,16,1.2399999999999998,0.0625,0.5625,0.0033316699350369808,0.003331669935036983,0.0071202367161400035,-0.003788566781102995,0.03224717452120113,0.006126413415921762,0.03722958789616498,0.05259279374999998,0.05519744152779655,-0.016567030207554845,0.9233333333333333,1.0,1.0,1.0,0.14341654871230114,0.13783865010013735,0.13783865010013738,0.09032306830423306,1.0,1.0,1.0,0.9090909144473773,0.9539511012365637,0.0,121,77EF1723B259466CDA59E734FA5F0D6F377E22DEB9C59477B3CFCE7C5A7A9833
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::flat_level,MR_K05_LOCAL,LOCAL,5,SHOCK_AND_RECOVERY,0.2,0.0,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,EQUAL_ATTENUATION_UNIFORM_CONTROL,,Q95,flat_level,16,1.2399999999999998,0.0,0.0,-0.009409232842908722,-0.009409232842908722,0.08598697400199518,-0.09539620684490388,0.09539620684490388,0.012804114205579272,0.04654514770161373,0.027211295205402344,0.06283243151922636,-0.042962533666454424,0.7628279479323294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909091749519,0.9539511012365637,0.0,121,307596457C16506C058C7BD29B19127EF3695850E5F18C5BB0E3F901C978C986
