reporter_id,q_mode,method_id,forecast_cv,gamma_from,gamma_to,own_delivery_increment_kw,outside_delivery_decrement_kw,feeder_delivery_increment_kw,idle_award_increment_kw,stepwise_consequence_equivalent_ratio
p013,Q0,fairness_qp,0.2,1.5,1.6,0.26232915751067676,3.2758900096895305,-3.0135608521788537,3.9349373626602206,0.8325138897445777
p013,Q0,fairness_qp,0.2,1.6,1.7,0.10755289236860643,1.3752106396493768,-1.2676577472807704,1.6132933855292353,0.8524243959496827
p013,Q0,fairness_qp,0.3,1.1,1.2,2.70873551338964,2.9155129006048357,-0.20677738721519567,2.9171414376915616,0.9994417353009751
p013,Q0,fairness_qp,0.3,1.2,1.3,1.6983301234759218,3.0379535706957506,-1.3396234472198287,3.7363262716470502,0.8130857290887922
p013,Q0,fairness_qp,0.3,1.3,1.4,1.5800034206907565,3.0795563820087413,-1.4995529613179848,3.4760075255196448,0.8859464081707832
p013,Q0,fairness_qp,0.3,1.4,1.5,1.4368458809522755,3.009334501978933,-1.5724886210266575,3.1610609380950114,0.9520014200651521
p013,Q0,fairness_qp,0.3,1.5,1.6,1.1394198570963965,2.901944054398226,-1.762524197301829,3.057846663074501,0.9490155570719416
p013,Q0,fairness_qp,0.3,1.6,1.7,0.10755289236860643,1.2134588952989744,-1.105906002930368,1.6132933855292353,0.752162567691247
p013,Q0,max_export_lp,0.05,1.0,1.1,1.3554843750001322,4.6925917951443905,-3.3371074201442585,5.873765624999222,0.7989068843966706
p013,Q0,max_export_lp,0.1,1.0,1.1,2.2591406249999055,4.433792199483061,-2.174651574483155,4.970109374999448,0.8920914742411585
p013,Q0,max_export_lp,0.1,1.1,1.2,0.4518281249998035,5.174565628231292,-4.722737503231489,6.777421874993611,0.7635005941305919
p013,Q0,max_export_lp,0.2,1.0,1.1,2.2591406249998918,3.3985938168379497,-1.139453191838058,4.9701093749994625,0.6838066449671075
p013,Q0,max_export_lp,0.2,1.1,1.2,2.259140624997949,4.730732113027727,-2.4715914880297785,4.970109374995466,0.9518366209057609
p013,Q0,max_export_lp,0.2,1.2,1.3,0.45182812500203784,5.470346441606086,-5.018518316604048,6.777421875000522,0.8071426779236263
p013,Q0,max_export_lp,0.2,1.3,1.4,0.1506093749992221,1.9472645838454206,-1.7966552088461984,2.259140624988387,0.861949257300187
p013,Q0,max_export_lp,0.3,1.0,1.1,2.2591406249998918,3.3730496364408196,-1.1139090114409278,4.9701093749994625,0.6786670839494724
p013,Q0,max_export_lp,0.3,1.1,1.2,2.259140624997949,3.7567674117616328,-1.4976267867636839,4.970109374995466,0.7558721807334593
p013,Q0,max_export_lp,0.3,1.2,1.3,2.2591406250007937,4.161611395383097,-1.902470770382303,4.970109375001766,0.8373279301085035
p013,Q0,max_export_lp,0.3,1.3,1.4,0.1506093750004711,1.4813975277007396,-1.3307881527002685,2.259140624987138,0.655734977856535
p013,Q0,weighted_proportional,0.0,1.1,1.2,4.774845461585533,5.451951185085083,-0.6771057234995492,1.08433017448753,5.027943806564041
p013,Q0,weighted_proportional,0.05,1.1,1.2,3.911614549763784,5.451951185085055,-1.540336635321271,1.9475610863092796,2.799373649129928
p013,Q0,weighted_proportional,0.05,1.2,1.3,0.9944678067893564,5.856381791569887,-4.86191398478053,4.795837799790287,1.2211384196158543
p013,Q0,weighted_proportional,0.05,1.3,1.4,0.02216338868329948,6.245047930474174,-6.222884541790874,5.695042404567599,1.0965761950192774
p013,Q0,weighted_proportional,0.1,1.1,1.2,3.6215594343673994,5.111204236017325,-1.4896448016499253,2.2376162017056638,2.2842184607535536
p013,Q0,weighted_proportional,0.1,1.2,1.3,1.8094705020561404,5.490357929596831,-3.680887427540691,3.980835104523503,1.3791975265084522
p013,Q0,weighted_proportional,0.1,1.3,1.4,0.44597891681139035,5.85473243481946,-5.408753518008069,5.271226876439508,1.1106963468007822
p013,Q0,weighted_proportional,0.1,1.4,1.5,0.11666615160511873,6.203707281712393,-6.0870411301072735,5.523521061768427,1.1231435912595569
p013,Q0,weighted_proportional,0.2,1.1,1.2,3.6215594343673994,3.7482164397457938,-0.12665700537839442,2.2376162017056638,1.6750935378858303
p013,Q0,weighted_proportional,0.2,1.2,1.3,1.8094705020561404,4.026262481704443,-2.2167919796483027,3.980835104523503,1.0114115194395568
p013,Q0,weighted_proportional,0.2,1.3,1.4,1.7866268103909067,4.293470452200992,-2.506843641810086,3.9305789828599917,1.0923251945638175
p013,Q0,weighted_proportional,0.2,1.4,1.5,0.8191763072563224,4.549385339922177,-3.7302090326658544,4.821010906117223,0.9436579647952279
p013,Q0,weighted_proportional,0.2,1.5,1.6,0.3474729720687464,4.793627080192958,-4.446154108124212,5.212094581030987,0.9197122204265039
p013,Q0,weighted_proportional,0.2,1.6,1.7,0.019118978700535805,60.74077137977128,-60.72165240107075,0.28678468050810646,211.79921909411175
p013,Q0,weighted_proportional,0.3,1.1,1.2,3.6215594343674065,3.748216439745801,-0.12665700537839442,2.237616201705657,1.6750935378858385
p013,Q0,weighted_proportional,0.3,1.2,1.3,1.8094705020561404,4.026262481704443,-2.2167919796483027,3.980835104523503,1.0114115194395568
p013,Q0,weighted_proportional,0.3,1.3,1.4,1.7866268103909067,4.293470452200992,-2.506843641810086,3.9305789828599917,1.0923251945638175
p013,Q0,weighted_proportional,0.3,1.4,1.5,1.7625585041792373,4.549385339922177,-2.7868268357429393,3.8776287091943082,1.173239028567912
p013,Q0,weighted_proportional,0.3,1.5,1.6,1.2114032751458226,4.793627080192958,-3.5822238050471356,4.348164277953911,1.1024484756699822
p013,Q0,weighted_proportional,0.3,1.6,1.7,0.019118978700549683,54.087971394848886,-54.06885241614834,0.2867846805080926,188.60132730598426
p013,Q95,equal_kw_reduction,0.05,1.1,1.2,0.7799631442467342,4.7995858691348285,-4.0196227248880945,6.266009113733789,0.7659717344832988
p013,Q95,equal_kw_reduction,0.1,1.1,1.2,1.7872687815211759,4.272662360828836,-2.48539357930766,5.258703476459347,0.8124934938726746
p013,Q95,equal_kw_reduction,0.1,1.2,1.3,0.34817873772556573,4.706639780534469,-4.358461042808903,6.67917786686277,0.7046735203572579
p013,Q95,equal_kw_reduction,0.2,1.1,1.2,2.201866330618918,3.7915582880276855,-1.5896919574087676,4.844105927361605,0.7827158086307164
p013,Q95,equal_kw_reduction,0.2,1.2,1.3,1.8319247386890254,4.176669617579051,-2.344744878890026,5.195431865899311,0.8039119221239339
p013,Q95,equal_kw_reduction,0.2,1.3,1.4,0.4380084889364366,4.574299537041304,-4.136291048104868,6.570127334046452,0.6962269229299785
p013,Q95,equal_kw_reduction,0.2,1.4,1.5,0.07339796100236384,0.8077596781863594,-0.7343617171839956,1.1009694150354439,0.7336803976160909
p013,Q95,equal_kw_reduction,0.3,1.1,1.2,2.201866330618918,3.665554840389218,-1.4636885097703,4.844105927361605,0.7567041050206146
p013,Q95,equal_kw_reduction,0.3,1.2,1.3,2.1960489389338536,4.037867908233545,-1.8418189692996911,4.831307665654483,0.8357712213069226
p013,Q95,equal_kw_reduction,0.3,1.3,1.4,1.8811967886916137,4.435437751344279,-2.554240962652665,5.126939034291275,0.8651239505049846
p013,Q95,equal_kw_reduction,0.3,1.4,1.5,0.07339796100236384,0.7833560625312153,-0.7099581015288514,1.1009694150354439,0.7115148266911634
p013,Q95,fairness_qp,0.0,1.1,1.2,2.5350687385505415,4.240723025705509,-1.7056542871549674,3.0907953654979723,1.372049108473497
p013,Q95,fairness_qp,0.05,1.1,1.2,2.708733309471606,4.218502123374352,-1.5097688139027454,2.917130794576908,1.4461134657440653
p013,Q95,fairness_qp,0.05,1.2,1.3,0.3896108232818857,4.395880139151223,-4.006269315869337,5.045029169845019,0.8713289836709234
p013,Q95,fairness_qp,0.1,1.1,1.2,2.70873330947162,3.9862459983942418,-1.2775126889226218,2.9171307945768943,1.3664954639006557
p013,Q95,fairness_qp,0.1,1.2,1.3,1.374278658195935,4.155057520182178,-2.780778861986244,4.06036133493097,1.0233221079209243
p013,Q95,fairness_qp,0.1,1.3,1.4,0.31600398729920987,4.2031924853900975,-3.8871884980908877,4.740059809488092,0.8867382805965112
p013,Q95,fairness_qp,0.1,1.4,1.5,0.05481255278673436,4.101525417480892,-4.0467128646941575,4.543077492601522,0.9028077166106665
p013,Q95,fairness_qp,0.2,1.1,1.2,2.70873330947162,3.3133041607687903,-0.6045708512971704,2.9171307945768943,1.135809257140065
p013,Q95,fairness_qp,0.2,1.2,1.3,1.6983249978521493,3.454765338122487,-1.7564403402703377,3.736314995274756,0.9246450961687279
p013,Q95,fairness_qp,0.2,1.3,1.4,1.5800199364960354,3.4875200635166026,-1.9075001270205671,3.476043860291267,1.0033015127790632
p013,Q95,fairness_qp,0.2,1.4,1.5,0.5066183389837164,3.3984014735420063,-2.89178313455829,4.091271706404539,0.8306467322182726
p013,Q95,fairness_qp,0.2,1.5,1.6,0.26232712313076223,3.275865162555042,-3.0135380394242794,3.9349068469613364,0.8325140314528086
p013,Q95,fairness_qp,0.2,1.6,1.7,0.10755480177741805,1.3752335931082467,-1.2676787913308285,1.6133220266613402,0.8524234904014784
p013,Q95,fairness_qp,0.3,1.1,1.2,2.70873330947162,2.915497080172455,-0.20676377070083518,2.9171307945768943,0.9994399584662174
p013,Q95,fairness_qp,0.3,1.2,1.3,1.6983249978521493,3.037945856949817,-1.3396208590976677,3.736314995274756,0.8130861184862217
p013,Q95,fairness_qp,0.3,1.3,1.4,1.5800199364960354,3.079591115591973,-1.4995711790959376,3.476043860291267,0.8859471397273814
p013,Q95,fairness_qp,0.3,1.4,1.5,1.4368406391838255,3.009323568855318,-1.5724829296714926,3.1610494062044303,0.9520014343808394
p013,Q95,fairness_qp,0.3,1.5,1.6,1.1394173229306581,2.9019228853675028,-1.7625055624368446,3.0578166471614403,0.9490179498045923
p013,Q95,fairness_qp,0.3,1.6,1.7,0.10755480177741805,1.2134780445127031,-1.105923242735285,1.6133220266613402,0.7521610840607643
p013,Q95,max_export_lp,0.05,1.0,1.1,1.355484374998786,4.692591681603423,-3.3371073066046364,5.873765624981736,0.7989068650688652
p013,Q95,max_export_lp,0.1,1.0,1.1,2.2591406249939103,4.4337899265740885,-2.174649301580178,4.970109374986611,0.8920910169277779
p013,Q95,max_export_lp,0.1,1.1,1.2,0.4518281250059514,5.174565325131011,-4.72273720012506,6.777421875011277,0.7635005494065398
p013,Q95,max_export_lp,0.2,1.0,1.1,2.2591406249939103,3.3985829064573645,-1.1394422814634542,4.970109374986611,0.6838044497695828
p013,Q95,max_export_lp,0.2,1.1,1.2,2.2591406250053874,4.7307325745215705,-2.471591949516183,4.970109375011841,0.9518367137564854
p013,Q95,max_export_lp,0.2,1.2,1.3,0.4518281250005668,5.47034332829012,-5.018515203289553,6.777421874999592,0.8071422185579157
p013,Q95,max_export_lp,0.2,1.3,1.4,0.1506093749993609,1.947264685435407,-1.796655310436046,2.2591406249902746,0.8619493022678877
p013,Q95,max_export_lp,0.3,1.0,1.1,2.2591406249939103,3.373039675677508,-1.1138990506835977,4.970109374986611,0.6786650798176035
p013,Q95,max_export_lp,0.3,1.1,1.2,2.2591406250053874,3.7567738168617497,-1.4976331918563623,4.970109375011841,0.7558734694551464
p013,Q95,max_export_lp,0.3,1.2,1.3,2.2591406250000445,4.161598238485443,-1.9024576134853977,4.970109375000114,0.8373252829039293
p013,Q95,max_export_lp,0.3,1.3,1.4,0.15060937499987437,1.4813984176464818,-1.3307890426466074,2.259140624989761,0.6557353717868695
p013,Q95,weighted_proportional,0.0,1.1,1.2,4.774845461664498,5.451951183325296,-0.6771057216607979,1.0843301744914158,5.0279438049230984
p013,Q95,weighted_proportional,0.05,1.1,1.2,3.911614549839029,5.451951183325102,-1.5403366334860724,1.9475610863168846,2.7993736482153264
p013,Q95,weighted_proportional,0.05,1.2,1.3,0.9944678067835971,5.856381792953905,-4.861913986170308,4.795837799719663,1.2211384199224242
p013,Q95,weighted_proportional,0.05,1.3,1.4,0.022163388687837515,6.245047931609363,-6.222884542921525,5.6950424044897305,1.0965761952336002
p013,Q95,weighted_proportional,0.1,1.1,1.2,3.6215594344229105,5.111204234367533,-1.4896447999446227,2.2376162017330032,2.2842184599883466
p013,Q95,weighted_proportional,0.1,1.2,1.3,1.8094705020322706,5.490357930894127,-3.6808874288618565,3.9808351044709895,1.3791975268525314
p013,Q95,weighted_proportional,0.1,1.3,1.4,0.4459789168249212,5.854732435883705,-5.408753519058784,5.271226876352647,1.1106963470209819
p013,Q95,weighted_proportional,0.1,1.4,1.5,0.11666615161423644,6.2037072685833525,-6.087041116969116,5.523521062644074,1.1231435887045713
p013,Q95,weighted_proportional,0.2,1.1,1.2,3.6215594344229105,3.7482164385360948,-0.12665700411318426,2.2376162017330032,1.6750935373247444
p013,Q95,weighted_proportional,0.2,1.2,1.3,1.8094705020322706,4.026262482655793,-2.2167919806235226,3.9808351044709895,1.0114115196918814
p013,Q95,weighted_proportional,0.2,1.3,1.4,1.7866268103679805,4.293470452981424,-2.5068436426134433,3.9305789828095876,1.0923251947763788
p013,Q95,weighted_proportional,0.2,1.4,1.5,0.8191763073480823,4.5493853302943785,-3.730209022946296,4.821010906910228,0.9436579626429565
p013,Q95,weighted_proportional,0.2,1.5,1.6,0.34747297204201777,4.793627085001695,-4.446154112959677,5.212094580630114,0.9197122214198522
p013,Q95,weighted_proportional,0.2,1.6,1.7,0.019118978681079146,60.74077142933394,-60.72165245065286,0.2867846802162288,211.79921948249412
p013,Q95,weighted_proportional,0.3,1.1,1.2,3.6215594344229176,3.748216438536102,-0.12665700411318426,2.237616201732996,1.6750935373247526
p013,Q95,weighted_proportional,0.3,1.2,1.3,1.8094705020322706,4.026262482655793,-2.2167919806235226,3.9808351044709895,1.0114115196918814
p013,Q95,weighted_proportional,0.3,1.3,1.4,1.7866268103679805,4.293470452981424,-2.5068436426134433,3.9305789828095876,1.0923251947763788
p013,Q95,weighted_proportional,0.3,1.4,1.5,1.7625585044557246,4.549385330294364,-2.7868268258386397,3.8776287098025857,1.1732390259009555
p013,Q95,weighted_proportional,0.3,1.5,1.6,1.2114032749343666,4.793627085001709,-3.582223810067342,4.348164277737765,1.1024484768307112
p013,Q95,weighted_proportional,0.3,1.6,1.7,0.019118978681093024,54.08797143203167,-54.06885245335058,0.28678468021621495,188.60132762758892
p014,Q0,equal_kw_reduction,0.05,1.1,1.2,0.3371199232490574,5.028083976578973,-4.690964053329916,13.931192503168766,0.3609227261367104
p014,Q0,equal_kw_reduction,0.1,1.1,1.2,2.2402492196473833,4.433747809134747,-2.1934985894873638,12.02806320677044,0.36861693631931103
p014,Q0,equal_kw_reduction,0.1,1.2,1.3,0.3490066465979269,4.883689622378117,-4.534682975780191,13.900005326704878,0.35134444250863034
p014,Q0,equal_kw_reduction,0.2,1.2,1.3,2.2865898347232125,4.333783552297993,-2.04719371757478,11.962422138579592,0.3622831147482463
p014,Q0,equal_kw_reduction,0.2,1.3,1.4,0.6633183982665269,3.5007143443835096,-2.837395946116983,9.94977597399782,0.3518385090812173
p014,Q0,equal_kw_reduction,0.3,1.3,1.4,2.1117169913326403,3.394952581713545,-1.2832355903809045,8.501377380931707,0.39934147486833194
p014,Q0,fairness_qp,0.05,1.0,1.1,2.7109687503527047,5.833230047627924,-3.1222612972752195,11.74753124373451,0.49654943890777475
p014,Q0,fairness_qp,0.1,1.0,1.1,4.518281248585609,5.423225016883137,-0.9049437682975281,9.940218745501605,0.5455840717124449
p014,Q0,fairness_qp,0.1,1.1,1.2,0.9036562522034275,6.065226133833951,-5.161569881630523,13.554843754777696,0.44745821077399967
p014,Q0,fairness_qp,0.2,1.1,1.2,4.518281252181594,4.997963499501684,-0.4796822473200901,9.94021875479953,0.5028021638948812
p014,Q0,fairness_qp,0.2,1.2,1.3,0.9036562500082668,5.469297708866671,-4.565641458858405,13.554843749774893,0.40349396937589205
p014,Q0,fairness_qp,0.2,1.3,1.4,0.3012187500103791,1.8996757114290719,-1.5984569614186928,4.518281250155853,0.4204421120007845
p014,Q0,fairness_qp,0.3,1.2,1.3,4.518281249932227,4.8617991828802944,-0.34351793294806754,9.940218749850931,0.4891038422019841
p014,Q0,fairness_qp,0.3,1.3,1.4,0.3012187500864294,1.6792152953222783,-1.377996545235849,4.518281250079803,0.37164912991917437
p014,Q0,max_export_lp,0.05,1.0,1.1,2.7109687499995703,4.692590402659374,-1.981621652659804,11.747531249993532,0.3994533236642344
p014,Q0,max_export_lp,0.1,1.1,1.2,0.9036562500015499,5.174574673593613,-4.270918423592063,13.554843749995687,0.3817509643809254
p014,Q0,max_export_lp,0.2,1.1,1.2,4.518281249999145,4.730772132191918,-0.2124908821927729,9.940218749998092,0.4759223364367938
p014,Q0,max_export_lp,0.2,1.2,1.3,0.9036562500019107,5.470346471001003,-4.566690220999092,13.554843749990164,0.40357134113072846
p014,Q0,max_export_lp,0.2,1.3,1.4,0.3012187499982222,1.9472656724353055,-1.6460469224370833,4.518281249973444,0.430974869580496
p014,Q0,max_export_lp,0.3,1.3,1.4,0.3012187500026353,1.4814016113000317,-1.1801828612973964,4.51828124996903,0.32786839272349094
p014,Q0,weighted_proportional,0.05,1.2,1.3,1.988935613577797,5.606820067635327,-3.6178844540575295,9.59167559956553,0.5845506355416458
p014,Q0,weighted_proportional,0.05,1.3,1.4,0.044326777367625914,5.978923729169278,-5.934596951801652,11.390084809098283,0.5249235479259448
p014,Q0,weighted_proportional,0.1,1.2,1.3,3.6189410041072847,5.256393813408117,-1.6374528093008323,7.9616702090360425,0.6602124523372507
p014,Q0,weighted_proportional,0.1,1.3,1.4,0.8919578336246403,5.605240996096078,-4.713283162471438,10.542453752841269,0.5316827683105012
p014,Q0,weighted_proportional,0.1,1.4,1.5,0.23333230321351262,5.939344755178738,-5.7060124519652256,11.047042123575851,0.5376411793074809
p014,Q0,weighted_proportional,0.2,1.2,1.3,3.6189410041072847,3.8546887964990564,-0.23574779239177168,7.9616702090360425,0.48415579838062167
p014,Q0,weighted_proportional,0.2,1.3,1.4,3.5732536207706,4.110510063804085,-0.5372564430334847,7.861157965695309,0.522888622991882
p014,Q0,weighted_proportional,0.2,1.4,1.5,1.6383526145283822,4.355519487131088,-2.7171668726027054,9.642021812260982,0.45172263369001353
p014,Q0,weighted_proportional,0.2,1.5,1.6,0.6949459441309425,4.58935319943471,-3.8944072553037667,10.424189161964248,0.44025996920511845
p014,Q0,weighted_proportional,0.2,1.6,1.7,0.03823795740823255,58.15238628340016,-58.114148325991934,0.5735693611233494,101.3868421589105
p014,Q0,weighted_proportional,0.3,1.2,1.3,3.6189410041072847,3.8546887964992784,-0.23574779239199373,7.9616702090360425,0.48415579838064954
p014,Q0,weighted_proportional,0.3,1.3,1.4,3.5732536207706,4.110510063803863,-0.5372564430332627,7.861157965695309,0.5228886229918538
p014,Q0,weighted_proportional,0.3,1.4,1.5,3.5251170083716863,4.355519487131004,-0.8304024787593178,7.755257418417677,0.5616215235856956
p014,Q0,weighted_proportional,0.3,1.5,1.6,2.4228065502876484,4.58935319943482,-2.166546649147172,8.696328555807542,0.5277345686726589
p014,Q0,weighted_proportional,0.3,1.6,1.7,0.03823795740823255,51.783086284980875,-51.74484832757265,0.5735693611233494,90.28216950703653
p014,Q95,equal_kw_reduction,0.05,1.1,1.2,0.3371199232490574,5.028083976578973,-4.690964053329916,13.931192503168766,0.3609227261367104
p014,Q95,equal_kw_reduction,0.1,1.1,1.2,2.2402492196473833,4.433747809134747,-2.1934985894873638,12.02806320677044,0.36861693631931103
p014,Q95,equal_kw_reduction,0.1,1.2,1.3,0.3490066465979269,4.883689622378117,-4.534682975780191,13.900005326704878,0.35134444250863034
p014,Q95,equal_kw_reduction,0.2,1.2,1.3,2.2865898347232125,4.333783552297993,-2.04719371757478,11.962422138579592,0.3622831147482463
p014,Q95,equal_kw_reduction,0.2,1.3,1.4,0.6633183982665269,3.5007143443835096,-2.837395946116983,9.94977597399782,0.3518385090812173
p014,Q95,equal_kw_reduction,0.3,1.3,1.4,2.1117169913326403,3.394952581713545,-1.2832355903809045,8.501377380931707,0.39934147486833194
p014,Q95,fairness_qp,0.05,1.0,1.1,2.7109687500593562,5.8332198525841985,-3.1222511025248423,11.747531249957005,0.49654857079912407
p014,Q95,fairness_qp,0.1,1.0,1.1,4.518281250040113,5.423218565613064,-0.9049373155729512,9.940218749976248,0.5455834224599959
p014,Q95,fairness_qp,0.1,1.1,1.2,0.9036562500240042,6.0652402743302245,-5.1615840243062205,13.554843750052308,0.4474592541361326
p014,Q95,fairness_qp,0.2,1.1,1.2,4.518281250023848,4.997975904784346,-0.47969465476049855,9.940218750052466,0.5028034121238999
p014,Q95,fairness_qp,0.2,1.2,1.3,0.9036562499949718,5.469299223735819,-4.565642973740847,13.554843749921886,0.4034940811300268
p014,Q95,fairness_qp,0.2,1.3,1.4,0.3012187499031316,1.8996721884029788,-1.5984534384998472,4.518281248547113,0.42044133242343706
p014,Q95,fairness_qp,0.3,1.2,1.3,4.518281249974026,4.861801094580037,-0.3435198446060106,9.940218749942831,0.48910403451714773
p014,Q95,fairness_qp,0.3,1.3,1.4,0.30121874992408704,1.6792112891628463,-1.3779925392387593,4.518281248526157,0.3716482433913554
p014,Q95,max_export_lp,0.05,1.0,1.1,2.7109687499954904,4.69259174325426,-1.9816229932587692,11.74753124993222,0.3994534377834777
p014,Q95,max_export_lp,0.1,1.1,1.2,0.9036562500225886,5.174564932574899,-4.27090868255231,13.5548437500497,0.3817502457419272
p014,Q95,max_export_lp,0.2,1.1,1.2,4.518281250022599,4.730729455598687,-0.2124482055760879,9.94021875004969,0.47591804310896463
p014,Q95,max_export_lp,0.2,1.2,1.3,0.903656249999274,5.470346087756484,-4.56668983775721,13.554843749989137,0.4035713128571377
p014,Q95,max_export_lp,0.2,1.3,1.4,0.3012187500007202,1.947265120387176,-1.6460463703864558,4.518281250010858,0.43097474739592545
p014,Q95,max_export_lp,0.3,1.3,1.4,0.3012187500036345,1.4814004158761607,-1.1801816658725262,4.518281250007944,0.32786812814575367
p014,Q95,weighted_proportional,0.05,1.2,1.3,1.988935613568804,5.606820068869117,-3.617884455300313,9.591675599431749,0.5845506356784302
p014,Q95,weighted_proportional,0.05,1.3,1.4,0.04432677737653545,5.978923729923369,-5.934596952546833,11.39008480898443,0.5249235479973977
p014,Q95,weighted_proportional,0.1,1.2,1.3,3.6189410040626813,5.256393814564775,-1.6374528105020936,7.961670208937871,0.6602124524906697
p014,Q95,weighted_proportional,0.1,1.3,1.4,0.8919578336537004,5.605240996803262,-4.713283163149562,10.542453752707265,0.531682768384339
p014,Q95,weighted_proportional,0.1,1.4,1.5,0.23333230322897247,5.93934474491864,-5.706012441689667,11.047042125004126,0.5376411783092049
p014,Q95,weighted_proportional,0.2,1.2,1.3,3.6189410040626813,3.8546887973475163,-0.23574779328483508,7.961670208937871,0.48415579849315965
p014,Q95,weighted_proportional,0.2,1.3,1.4,3.573253620737793,4.110510064322392,-0.5372564435845995,7.861157965623172,0.522888623062613
p014,Q95,weighted_proportional,0.2,1.4,1.5,1.6383526146804828,4.355519479606884,-2.7171668649264014,9.642021813552615,0.45172263284914593
p014,Q95,weighted_proportional,0.2,1.5,1.6,0.6949459440933059,4.589353202725521,-3.8944072586322154,10.424189161399921,0.4402599695446424
p014,Q95,weighted_proportional,0.2,1.6,1.7,0.03823795737109559,58.15238628580219,-58.11414832843109,0.5735693605661563,101.38684226159046
p014,Q95,weighted_proportional,0.3,1.2,1.3,3.6189410040626813,3.8546887973475163,-0.23574779328483508,7.961670208937871,0.48415579849315965
p014,Q95,weighted_proportional,0.3,1.3,1.4,3.573253620737793,4.110510064322392,-0.5372564435845995,7.861157965623172,0.522888623062613
p014,Q95,weighted_proportional,0.3,1.4,1.5,3.5251170088228534,4.355519479606995,-0.8304024707841418,7.755257419410244,0.561621522543634
p014,Q95,weighted_proportional,0.3,1.5,1.6,2.4228065499509457,4.589353202725216,-2.1665466527742705,8.696328555542282,0.5277345690671222
p014,Q95,weighted_proportional,0.3,1.6,1.7,0.03823795737109559,51.783086287507466,-51.74484833013637,0.5735693605661563,90.28216959914604
p015,Q0,equal_kw_reduction,0.05,1.1,1.2,0.7799631442467342,4.7995858691348285,-4.0196227248880945,6.266009113733789,0.7659717344832988
p015,Q0,equal_kw_reduction,0.1,1.1,1.2,1.7872687815211759,4.272662360828836,-2.48539357930766,5.258703476459347,0.8124934938726746
p015,Q0,equal_kw_reduction,0.1,1.2,1.3,0.34817873772556573,4.706639780534469,-4.358461042808903,6.67917786686277,0.7046735203572579
p015,Q0,equal_kw_reduction,0.2,1.1,1.2,2.201866330618918,3.7915582880276855,-1.5896919574087676,4.844105927361605,0.7827158086307164
p015,Q0,equal_kw_reduction,0.2,1.2,1.3,1.8319247386890254,4.176669617579051,-2.344744878890026,5.195431865899311,0.8039119221239339
p015,Q0,equal_kw_reduction,0.2,1.3,1.4,0.4380084889364366,4.574299537041304,-4.136291048104868,6.570127334046452,0.6962269229299785
p015,Q0,equal_kw_reduction,0.2,1.4,1.5,0.07339796100236384,0.8077596781863594,-0.7343617171839956,1.1009694150354439,0.7336803976160909
p015,Q0,equal_kw_reduction,0.3,1.1,1.2,2.201866330618918,3.665554840389218,-1.4636885097703,4.844105927361605,0.7567041050206146
p015,Q0,equal_kw_reduction,0.3,1.2,1.3,2.1960489389338536,4.037867908233545,-1.8418189692996911,4.831307665654483,0.8357712213069226
p015,Q0,equal_kw_reduction,0.3,1.3,1.4,1.8811967886916137,4.435437751344279,-2.554240962652665,5.126939034291275,0.8651239505049846
p015,Q0,equal_kw_reduction,0.3,1.4,1.5,0.07339796100236384,0.7833560625312153,-0.7099581015288514,1.1009694150354439,0.7115148266911634
p015,Q0,fairness_qp,0.0,1.1,1.2,2.5350591660248387,4.240734847317601,-1.705675681292762,3.0908134175871433,1.3720449196924183
p015,Q0,fairness_qp,0.05,1.1,1.2,2.7087323696380476,4.21851367254418,-1.5097813029061324,2.9171402139739344,1.4461127553404172
p015,Q0,fairness_qp,0.05,1.2,1.3,0.38960518200402416,4.395892988243929,-4.006287806239905,5.0450515233754905,0.8713276698714013
p015,Q0,fairness_qp,0.1,1.1,1.2,2.708732369638062,3.986255986733717,-1.277523617095655,2.9171402139739206,1.3664944755272412
p015,Q0,fairness_qp,0.1,1.2,1.3,1.374275189689439,4.155070118157162,-2.7807949284677225,4.060381515690076,1.0233201245009098
p015,Q0,fairness_qp,0.1,1.3,1.4,0.31600070878974595,4.203147519603004,-3.887146810813258,4.740010631846189,0.8867379940803883
p015,Q0,fairness_qp,0.1,1.4,1.5,0.054813658524832665,4.101543238195282,-4.046729579670449,4.54309500839245,0.902808158451124
p015,Q0,fairness_qp,0.2,1.1,1.2,2.708732369638062,3.3133122986897803,-0.6045799290517184,2.9171402139739206,1.1358083793223528
p015,Q0,fairness_qp,0.2,1.2,1.3,1.6983302204311017,3.4547760303062085,-1.7564458098751068,3.736326484948413,0.9246451144522796
p015,Q0,fairness_qp,0.2,1.3,1.4,1.5800035439487297,3.4874818612723595,-1.9074783173236298,3.4760077966872056,1.0033009317746897
p015,Q0,fairness_qp,0.2,1.4,1.5,0.5066239257816851,3.398416626860662,-2.891792701078977,4.091284741135598,0.8306477896029745
p015,Q0,fairness_qp,0.2,1.5,1.6,0.26232850757161585,3.275877969887195,-3.013549462315579,3.9349276135742377,0.8325128926352969
p015,Q0,fairness_qp,0.2,1.6,1.7,0.10755335903774033,1.375214504208924,-1.267661145171184,1.6133003855662298,0.852423092756069
p015,Q0,fairness_qp,0.3,1.1,1.2,2.708732369638062,2.9155052075307832,-0.20677283789272138,2.9171402139739206,0.9994395173617965
p015,Q0,fairness_qp,0.3,1.2,1.3,1.6983302204311017,3.037954672209367,-1.3396244517782652,3.736326484948413,0.8130859774828568
