trajectory_id,interval,penalty_to_export_value_ratio,replay_gate_triggered,replay_gate_reason,replay_total_delivery_gain_mw,replay_outsider_delivery_gain_mw,replay_total_delivery_recovery_kw,replay_outsider_delivery_recovery_kw
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,3,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0195828889576,0.0195828889582,19.5828889576,19.5828889582
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,4,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0350626854804,0.0350626854806,35.0626854804,35.0626854806
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,5,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0388682460018,0.0388682460018,38.8682460018,38.8682460018
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,6,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.041788398826,0.0417883988268,41.788398826,41.7883988268
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,7,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0323403876369,0.032340387637,32.3403876369,32.340387637
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,8,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0166727857496,0.0166727857498,16.6727857496,16.6727857498
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,9,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0203779932953,0.0203779932961,20.3779932953,20.3779932961
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,10,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0183962993249,0.0183962993249,18.3962993249,18.3962993249
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,11,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0267331171494,0.0267331171495,26.7331171494,26.7331171495
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,12,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0292741587331,0.029274158734,29.2741587331,29.274158734
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,13,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0388220876757,0.0388220876764,38.8220876757,38.8220876764
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,14,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0385691667635,0.0385691667636,38.5691667635,38.5691667636
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,15,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0295275316961,0.0295275316986,29.5275316961,29.5275316986
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,16,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0334232951899,0.03342329519,33.4232951899,33.42329519
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,1,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0246934970687,0.0472346641168,24.6934970687,47.2346641168
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,2,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0279669699161,0.048370467409,27.9669699161,48.370467409
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,3,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0233719115705,0.0341942626583,23.3719115705,34.1942626583
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,4,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0325373474849,0.0456569602592,32.5373474849,45.6569602592
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,5,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0279948785705,0.039731679564,27.9948785705,39.731679564
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,6,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0378733507724,0.0476815164793,37.8733507724,47.6815164793
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,7,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0311341518425,0.0411314964741,31.1341518425,41.1314964741
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,8,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0224914596899,0.0333054708506,22.4914596899,33.3054708506
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,9,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0284139125651,0.0368128327146,28.4139125651,36.8128327146
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,10,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0255475201806,0.0387533518821,25.5475201806,38.7533518821
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,11,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0177999451351,0.031861066137,17.7999451351,31.861066137
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,12,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0158364025268,0.0264560182684,15.8364025268,26.4560182684
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,13,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0190516644593,0.03745052495,19.0516644593,37.45052495
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,14,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0192046561327,0.0350534287227,19.2046561327,35.0534287227
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,15,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.00670991864462,0.0262402222529,6.70991864462,26.2402222529
MR_K05_LOCAL::CLUSTERED_SHORTFALL::THETA_1000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,16,10,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0174675377391,0.035919251823,17.4675377391,35.919251823
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,1,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0814270529941,0.11924123792,81.4270529941,119.24123792
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,2,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0318346486747,0.0831389775089,31.8346486747,83.1389775089
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,3,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0668465005036,0.097581744046,66.8465005036,97.581744046
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,4,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0477386502929,0.0838320062095,47.7386502929,83.8320062095
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,5,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0338341595034,0.0792802818659,33.8341595034,79.2802818659
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,6,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0505469606124,0.0914382804473,50.5469606124,91.4382804473
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,7,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0460416818494,0.0869294242134,46.0416818494,86.9294242134
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,8,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.036902877553,0.0813321449448,36.902877553,81.3321449448
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,9,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0276409563991,0.0779793949148,27.6409563991,77.9793949148
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,10,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.071424885669,0.105686512668,71.424885669,105.686512668
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,11,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0462393686355,0.0858820102271,46.2393686355,85.8820102271
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,12,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.04312264041,0.0848968732434,43.12264041,84.8968732434
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,13,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0540367165041,0.0919297209465,54.0367165041,91.9297209465
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,14,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0373419827132,0.0810163613512,37.3419827132,81.0163613512
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,15,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.034785555914,0.0812661867018,34.785555914,81.2661867018
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,16,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0394419387114,0.0840917870691,39.4419387114,84.0917870691
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,1,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.032193271275,0.0665495587705,32.193271275,66.5495587705
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,2,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0451093951016,0.069796870823,45.1093951016,69.796870823
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,3,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0122045562813,0.0422741116906,12.2045562813,42.2741116906
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,4,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0406238508917,0.0702336083569,40.6238508917,70.2336083569
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,5,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0336013867211,0.0588304911563,33.6013867211,58.8304911563
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,6,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0286109367985,0.0539947460007,28.6109367985,53.9947460007
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,7,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0300001683115,0.0596115703108,30.0001683115,59.6115703108
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,8,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0372954682307,0.0640798212355,37.2954682307,64.0798212355
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,9,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.02458623716,0.0500643270854,24.58623716,50.0643270854
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,10,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0250952167752,0.0542471577866,25.0952167752,54.2471577866
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,11,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0403128768905,0.0666902284361,40.3128768905,66.6902284361
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,12,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0309209558425,0.0551138904364,30.9209558425,55.1138904364
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,13,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0319538074318,0.0607010398033,31.9538074318,60.7010398033
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,14,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0308809120467,0.0592362434854,30.8809120467,59.2362434854
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,15,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0359966113186,0.0608824809932,35.9966113186,60.8824809932
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,16,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0218364120825,0.0500110431017,21.8364120825,50.0110431017
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,1,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.240410652318,0.240410652318,240.410652318,240.410652318
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,2,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0993125826618,0.0993125826618,99.3125826618,99.3125826618
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,3,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.231081082896,0.231081082896,231.081082896,231.081082896
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,4,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.152917265379,0.152917265379,152.917265379,152.917265379
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,5,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0937943392112,0.0937943392112,93.7943392112,93.7943392112
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,6,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.170007181011,0.170007181011,170.007181011,170.007181011
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,7,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.186294606412,0.186294606412,186.294606412,186.294606412
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,8,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.133020373234,0.133020373234,133.020373234,133.020373234
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,9,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.12945982247,0.12945982247,129.45982247,129.45982247
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,10,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.232284807283,0.232284807283,232.284807283,232.284807283
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,11,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.115702294069,0.115702294069,115.702294069,115.702294069
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,12,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.166693713098,0.166693713098,166.693713098,166.693713098
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,13,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.18820852057,0.18820852057,188.20852057,188.20852057
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,14,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.140317743751,0.140317743751,140.317743751,140.317743751
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,15,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.125423924766,0.125423924766,125.423924766,125.423924766
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,16,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.181595267846,0.181595267846,181.595267846,181.595267846
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,1,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0466912983749,0.0466912983749,46.6912983749,46.6912983749
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,2,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0739802422203,0.0739802422209,73.9802422203,73.9802422209
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,3,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0261844916345,0.0261844916346,26.1844916345,26.1844916346
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,4,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0423492973176,0.0423492973177,42.3492973176,42.3492973177
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,5,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0509428993492,0.0509428993493,50.9428993492,50.9428993493
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,6,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0552468350354,0.0552468350354,55.2468350354,55.2468350354
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,7,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0409800198439,0.0409800198441,40.9800198439,40.9800198441
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,8,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0432684418148,0.0432684418149,43.2684418148,43.2684418149
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,9,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0566886150892,0.0566886150892,56.6886150892,56.6886150892
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,10,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0307329571114,0.0307329571117,30.7329571114,30.7329571117
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,11,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0502864118763,0.0502864118764,50.2864118763,50.2864118764
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,12,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0552104290227,0.0552104290228,55.2104290227,55.2104290228
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,13,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0468107330537,0.0468107330605,46.8107330537,46.8107330605
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,14,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0385396596777,0.0385396596779,38.5396596777,38.5396596779
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,15,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0608372336062,0.0608372336065,60.8372336062,60.8372336065
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,16,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.049085348322,0.049085348322,49.085348322,49.085348322
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,1,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.031597610668,0.0610358498336,31.597610668,61.0358498336
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,2,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0674774301036,0.0803209099838,67.4774301036,80.3209099838
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,3,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0247647439177,0.0411647863053,24.7647439177,41.1647863053
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,4,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0379360493492,0.0563962077515,37.9360493492,56.3962077515
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,5,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.032446750813,0.0492293074581,32.446750813,49.2293074581
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,6,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0507556055111,0.0614423150402,50.7556055111,61.4423150402
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,7,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0289447169367,0.0489263428715,28.9447169367,48.9263428715
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,8,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0307499153615,0.0503893574036,30.7499153615,50.3893574036
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,9,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0456860324274,0.0592512818588,45.6860324274,59.2512818588
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,10,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0358549669079,0.0522090535716,35.8549669079,52.2090535716
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,11,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.042369719105,0.0593934363674,42.369719105,59.3934363674
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,12,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0411110201404,0.055141692126,41.1110201404,55.141692126
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,13,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0350753151955,0.0521810228881,35.0753151955,52.1810228881
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,14,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0295130721032,0.0492565106016,29.5130721032,49.2565106016
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,15,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0466348555388,0.0593687203825,46.6348555388,59.3687203825
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,16,0,True,RECOVERABLE_ALLOCATION_EXTERNALITY,0.0315529707809,0.0466700059413,31.5529707809,46.6700059413
