trajectory_id,scenario_id,profile_id,q_mode,method_id,control_id,delivery_change_kw,jain_change_percentage_points,minimum_voltage_margin_mpu,maximum_loading_ratio,maximum_mva_excess,matched_q_pair_pass_rate
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q0::flat_level,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,flat_level,NO_FEEDBACK,-114.561298449,-5.17108575307,4.98524448145,0.90909090225,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::flat_level,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,flat_level,DELIVERY_RATIO_CF_BETA_050,-57.711772715,-2.42476791468,4.98524448145,0.909090913267,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::flat_level,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,flat_level,EXTERNALITY_CF_BETA_025,-38.256016781,-1.51414400541,4.98524448145,0.909090915761,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,flat_level,EXTERNALITY_CF_BETA_050,-38.3880986328,-1.55055290256,4.98524448145,0.909090911102,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::flat_level,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,flat_level,EXTERNALITY_CF_BETA_100,6.59512398262,-0.717797109231,4.98524448145,0.909090922991,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::flat_level,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,flat_level,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-102.455442898,-4.60404800359,4.98524448145,0.909090912833,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q0::max_export_lp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,max_export_lp,NO_FEEDBACK,-17.5549404385,-3.29795438705,8.01103077501,0.90909088429,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::max_export_lp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,max_export_lp,DELIVERY_RATIO_CF_BETA_050,-3.73760816285,-1.32955366834,7.99507282188,0.909090922853,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::max_export_lp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,max_export_lp,EXTERNALITY_CF_BETA_025,-4.09028811918,-0.8470354707,8.00324867996,0.909090925108,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,max_export_lp,EXTERNALITY_CF_BETA_050,-6.63599648585,-0.820324339083,7.94976676396,0.90909091559,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::max_export_lp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,max_export_lp,EXTERNALITY_CF_BETA_100,-74.8027781529,-0.338279262861,7.43447547794,0.909090912423,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::max_export_lp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,max_export_lp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-20.4309475486,-1.46201558586,7.81251954025,0.909090913908,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q0::fairness_qp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,fairness_qp,NO_FEEDBACK,-18.7352143122,-1.60706821584,7.57730783118,0.909090906551,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::fairness_qp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,fairness_qp,DELIVERY_RATIO_CF_BETA_050,-9.91097444804,-0.727729646866,7.57730783118,0.909090913373,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::fairness_qp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,fairness_qp,EXTERNALITY_CF_BETA_025,-8.25266951218,-0.433183368182,7.57730783118,0.909090914209,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,fairness_qp,EXTERNALITY_CF_BETA_050,-11.2467902952,-0.483867828168,7.57730783118,0.909090919464,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::fairness_qp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,fairness_qp,EXTERNALITY_CF_BETA_100,-73.2544040777,-2.00811809615,7.17386414271,0.909090915744,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::fairness_qp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q0,fairness_qp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-22.7117721906,-1.25547562007,7.48031901155,0.909090911935,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::weighted_proportional,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,weighted_proportional,NO_FEEDBACK,-16.7416863115,-1.36612021858,5.47214120925,0.909090894287,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::weighted_proportional,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,weighted_proportional,DELIVERY_RATIO_CF_BETA_050,-10.91515219,-0.747384550721,5.47214120925,0.909090924285,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::weighted_proportional,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,weighted_proportional,EXTERNALITY_CF_BETA_025,-8.44674126743,-0.514121845875,5.47214120925,0.909090919581,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::weighted_proportional,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,weighted_proportional,EXTERNALITY_CF_BETA_050,-12.8367080194,-0.585754135881,5.47214120925,0.909090913067,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::weighted_proportional,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,weighted_proportional,EXTERNALITY_CF_BETA_100,-64.4626297023,-2.96758930698,5.29535354092,0.909090910277,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::weighted_proportional,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,weighted_proportional,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-16.741686309,-1.36612021858,5.47214117723,0.909090909348,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::equal_kw_reduction,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,equal_kw_reduction,NO_FEEDBACK,-14.9079100811,-4.33633658549,5.97995953023,0.909090898405,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,equal_kw_reduction,DELIVERY_RATIO_CF_BETA_050,-4.19261514793,-2.01289955765,5.97995953023,0.909090914419,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::equal_kw_reduction,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,equal_kw_reduction,EXTERNALITY_CF_BETA_025,-2.84727496073,-1.07659901772,5.97995953023,0.909090912641,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,equal_kw_reduction,EXTERNALITY_CF_BETA_050,-6.83363456737,-0.984301336621,5.97995953023,0.909090914289,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::equal_kw_reduction,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,equal_kw_reduction,EXTERNALITY_CF_BETA_100,-81.4132646508,0.237614442686,5.62431365736,0.909090914443,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,equal_kw_reduction,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-19.4238157406,-2.54245411006,5.89298039353,0.909090919308,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::flat_level,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,flat_level,NO_FEEDBACK,-114.561298449,-5.17108575307,3.95110123656,0.909090903211,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::flat_level,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,flat_level,DELIVERY_RATIO_CF_BETA_050,-57.711772715,-2.42476791468,3.95110123656,0.909090916994,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::flat_level,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,flat_level,EXTERNALITY_CF_BETA_025,-38.256016781,-1.51414400541,3.95110123656,0.909090919888,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::flat_level,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,flat_level,EXTERNALITY_CF_BETA_050,-38.3880986328,-1.55055290256,3.95110123656,0.909090914488,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::flat_level,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,flat_level,EXTERNALITY_CF_BETA_100,6.59512398262,-0.717797109231,3.95110123656,0.909090919149,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::flat_level,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,flat_level,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-102.455442898,-4.60404800359,3.95110123656,0.909090911707,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::max_export_lp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,max_export_lp,NO_FEEDBACK,-17.5549274536,-3.29794020171,6.26977686747,0.90909089792,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::max_export_lp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,max_export_lp,DELIVERY_RATIO_CF_BETA_050,-3.73759958,-1.32953897892,6.25739505778,0.909090923324,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::max_export_lp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,max_export_lp,EXTERNALITY_CF_BETA_025,-4.09028884271,-0.847021577655,6.26367868341,0.909090914704,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::max_export_lp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,max_export_lp,EXTERNALITY_CF_BETA_050,-6.63598761598,-0.820311526903,6.22269289436,0.909090915226,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::max_export_lp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,max_export_lp,EXTERNALITY_CF_BETA_100,-74.8027656751,-0.338264576354,5.8281694014,0.909090916122,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::max_export_lp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,max_export_lp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-20.4141407076,-1.46619136048,6.11816955193,0.909090917901,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::NO_FEEDBACK::Q95::fairness_qp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,fairness_qp,NO_FEEDBACK,-18.7352223947,-1.60706715645,5.93738349566,0.909090892989,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::fairness_qp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,fairness_qp,DELIVERY_RATIO_CF_BETA_050,-9.91098277955,-0.727729073528,5.93738349566,0.90909091345,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::fairness_qp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,fairness_qp,EXTERNALITY_CF_BETA_025,-8.25267978422,-0.433182944735,5.93738349566,0.909090914218,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::fairness_qp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,fairness_qp,EXTERNALITY_CF_BETA_050,-11.2468019675,-0.483867481357,5.93738349566,0.909090908742,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::fairness_qp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,fairness_qp,EXTERNALITY_CF_BETA_100,-73.2544102451,-2.00811801591,5.62836250078,0.909090917994,0,1
MR_K05_LOCAL::INTERMITTENT_SHORTFALL::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::fairness_qp,MR_K05_LOCAL,INTERMITTENT_SHORTFALL,Q95,fairness_qp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-22.7117829093,-1.25547536978,5.86312040849,0.909090917494,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q0::weighted_proportional,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,weighted_proportional,NO_FEEDBACK,-16.7416863082,-1.36612021858,6.96985661288,0.909090895411,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::weighted_proportional,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,weighted_proportional,DELIVERY_RATIO_CF_BETA_050,-3.53007286045,-0.90211106509,6.96985661288,0.90909091029,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::weighted_proportional,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,weighted_proportional,EXTERNALITY_CF_BETA_025,1.35863406696,-0.661151678829,6.96985661288,0.909090914062,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,weighted_proportional,EXTERNALITY_CF_BETA_050,2.91104275658,-1.05213211967,6.96682370593,0.90909091028,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::weighted_proportional,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,weighted_proportional,EXTERNALITY_CF_BETA_100,-25.7030880784,-2.47076900973,6.5430048432,0.909090916191,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::weighted_proportional,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,weighted_proportional,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-16.7416863091,-1.36612021858,6.96985656468,0.909090918042,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q0::equal_kw_reduction,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,equal_kw_reduction,NO_FEEDBACK,-14.9079100811,-4.33633658549,7.63272572717,0.909090900292,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,equal_kw_reduction,DELIVERY_RATIO_CF_BETA_050,2.14831131198,-2.29969838288,7.63272572717,0.909090910423,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::equal_kw_reduction,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,equal_kw_reduction,EXTERNALITY_CF_BETA_025,3.13965394318,-0.612728760731,7.58206937399,0.909090915801,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,equal_kw_reduction,EXTERNALITY_CF_BETA_050,4.11467388222,-0.143128408747,7.44432876879,0.909090909075,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::equal_kw_reduction,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,equal_kw_reduction,EXTERNALITY_CF_BETA_100,-24.6490905509,-0.763330390894,7.03435721785,0.90909091628,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::equal_kw_reduction,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,equal_kw_reduction,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-22.5306965179,-1.0791095217,7.39735469906,0.909090912285,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q0::flat_level,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,flat_level,NO_FEEDBACK,-114.561298449,-5.17108575307,4.98524448145,0.90909090225,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::flat_level,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,flat_level,DELIVERY_RATIO_CF_BETA_050,-55.1686522204,-2.45199573419,4.98524448145,0.909090914624,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::flat_level,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,flat_level,EXTERNALITY_CF_BETA_025,-29.7055778477,-1.44838760487,4.98524448145,0.909090915474,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::flat_level,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,flat_level,EXTERNALITY_CF_BETA_050,-2.04745991565,-0.671444328459,4.98524448145,0.909090912202,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::flat_level,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,flat_level,EXTERNALITY_CF_BETA_100,-3.7885667811,-1.65670302076,4.98524448145,0.909090919769,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::flat_level,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,flat_level,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-95.3962068449,-4.29625336665,4.98524448145,0.909090915959,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q0::max_export_lp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,max_export_lp,NO_FEEDBACK,-17.5549404385,-3.29795438705,8.01103077501,0.90909088429,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::max_export_lp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,max_export_lp,DELIVERY_RATIO_CF_BETA_050,0.942321279857,-1.31058695701,7.95955578117,0.909090929647,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::max_export_lp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,max_export_lp,EXTERNALITY_CF_BETA_025,-0.834785315705,-0.745178156561,7.85201932883,0.909090913744,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::max_export_lp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,max_export_lp,EXTERNALITY_CF_BETA_050,3.56167606791,-0.371441583077,7.71148778913,0.909090909804,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::max_export_lp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,max_export_lp,EXTERNALITY_CF_BETA_100,-11.5692165916,-0.914227813856,7.32097849865,0.909090922814,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::max_export_lp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,max_export_lp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-23.2740465797,-0.769552267393,7.62226455456,0.90909091906,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q0::fairness_qp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,fairness_qp,NO_FEEDBACK,-18.7352143122,-1.60706821584,7.57730783118,0.909090906551,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q0::fairness_qp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,fairness_qp,DELIVERY_RATIO_CF_BETA_050,-4.41025786725,-0.793954492693,7.57730783118,0.909090919111,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q0::fairness_qp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,fairness_qp,EXTERNALITY_CF_BETA_025,-3.65425374633,-0.56697228871,7.5155308335,0.909090917466,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q0::fairness_qp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,fairness_qp,EXTERNALITY_CF_BETA_050,-1.85464072472,-0.625174040183,7.39385044231,0.909090915236,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q0::fairness_qp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,fairness_qp,EXTERNALITY_CF_BETA_100,-22.6720981581,-1.91811621766,7.02234036368,0.909090918698,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q0::fairness_qp,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q0,fairness_qp,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-22.787333317,-1.14972672733,7.39316977867,0.909090913743,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q95::weighted_proportional,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,weighted_proportional,NO_FEEDBACK,-16.7416863115,-1.36612021858,5.47214120925,0.909090894287,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::weighted_proportional,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,weighted_proportional,DELIVERY_RATIO_CF_BETA_050,-3.53007286282,-0.902111065095,5.47214120925,0.909090919312,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::weighted_proportional,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,weighted_proportional,EXTERNALITY_CF_BETA_025,1.35863406787,-0.661151678829,5.47214120925,0.90909091667,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_050::Q95::weighted_proportional,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,weighted_proportional,EXTERNALITY_CF_BETA_050,2.91104275602,-1.05213211967,5.46975276446,0.90909091295,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_100::Q95::weighted_proportional,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,weighted_proportional,EXTERNALITY_CF_BETA_100,-25.7030880804,-2.47076900973,5.14514193657,0.909090910766,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050::Q95::weighted_proportional,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,weighted_proportional,UNIFORM_MATCHED_EXTERNALITY_CF_BETA_050,-16.7416863085,-1.36612021858,5.472141177,0.909090909365,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::NO_FEEDBACK::Q95::equal_kw_reduction,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,equal_kw_reduction,NO_FEEDBACK,-14.9079100811,-4.33633658549,5.97995953023,0.909090898405,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::DELIVERY_RATIO_CF_BETA_050::Q95::equal_kw_reduction,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,equal_kw_reduction,DELIVERY_RATIO_CF_BETA_050,2.14831131198,-2.29969838288,5.97995953023,0.909090909361,0,1
MR_K05_LOCAL::SHOCK_AND_RECOVERY::THETA_0000::EXTERNALITY_CF_BETA_025::Q95::equal_kw_reduction,MR_K05_LOCAL,SHOCK_AND_RECOVERY,Q95,equal_kw_reduction,EXTERNALITY_CF_BETA_025,3.13965394318,-0.612728760731,5.94103225772,0.909090918045,0,1
