Mapping,Date,Control,Delivery (MWh),Authorization (MWh),Unused authorization (MWh),Source exchange (MWh),Qualifying intervals
M01,2013-06-18,Equal-total control,2.5780772986199767,3.6792721747703743,1.101194876150398,-5.185833196653401,0
M01,2013-06-19,No feedback,2.2975717138459797,3.4984931743379537,1.200921460491974,-5.78607721590399,0
M01,2013-06-19,Previous-day persistence,2.001969043852937,2.3340869076990094,0.33211786384607206,-6.080467120626463,0
M01,2013-06-19,ECF,2.6457534539568774,3.8455318770237588,1.1997784230668818,-5.441411590972917,10
M01,2013-06-19,Equal-total control,2.2975539732139354,3.4984735346487583,1.2009195614348231,-5.786094794125979,0
M01,2013-06-23,No feedback,1.4112213328036187,3.180556769647236,1.7693354368436172,-7.918358085623074,0
M01,2013-06-23,Previous-day persistence,1.2574290896653793,1.8574130159093114,0.5999839262439324,-8.072519515308894,0
M01,2013-06-23,ECF,1.4851429335403907,3.307421896577481,1.82227896303709,-7.845245354163535,10
M01,2013-06-23,Equal-total control,1.4112336884940218,3.1805840003222032,1.7693503118281813,-7.918345830591641,0
M01,2013-06-24,No feedback,2.0706867264488285,3.5097101154182537,1.4390233889694248,-6.307915049424954,0
M01,2013-06-24,Previous-day persistence,1.454555601208164,1.652691991613862,0.19813639040569814,-6.922776855373059,0
M01,2013-06-24,ECF,2.0647037069793397,3.4983084091937258,1.4336047022143865,-6.313856936646541,5
M01,2013-06-24,Equal-total control,2.0706835977612386,3.509707517149919,1.4390239193886802,-6.307918150991751,0
M01,2013-06-25,No feedback,1.9453842007228261,3.349005091012028,1.4036208902892022,-6.737377283536717,0
M01,2013-06-25,Previous-day persistence,1.578915371079813,1.7842176004387067,0.2053022293588938,-7.103275144456847,0
M01,2013-06-25,ECF,1.9538754261534066,3.3268473155186506,1.3729718893652443,-6.729074853963788,6
M01,2013-06-25,Equal-total control,1.9453753493747699,3.3489927132955293,1.4036173639207596,-6.737386060692136,0
M01,2013-06-26,No feedback,2.1677955615503093,3.41434413355161,1.2465485720013008,-5.406280710250193,0
M01,2013-06-26,Previous-day persistence,1.4120005412293564,1.6740324046580055,0.2620318634286492,-6.159754257800112,0
M01,2013-06-26,ECF,2.170126085387329,3.4099383015270806,1.2398122161397516,-5.403990220702106,5
M01,2013-06-26,Equal-total control,2.167819284116364,3.414374313191221,1.246555029074857,-5.406257214858227,0
M01,2013-06-27,No feedback,1.854772934897778,3.598609848688967,1.7438369137911889,-5.73244530747384,0
M01,2013-06-27,Previous-day persistence,1.6401422459719033,2.260362033106745,0.6202197871348423,-5.946751530967344,0
M01,2013-06-27,ECF,1.891244618802606,3.5998438556423293,1.7085992368397238,-5.696411560722483,8
M01,2013-06-27,Equal-total control,1.8547714778646591,3.5986048448006556,1.7438333669359964,-5.7324467369158505,0
M02,2013-01-02,No feedback,1.91755539013314,2.3226699616568727,0.4051145715237327,-2.905629813177402,0
M02,2013-01-02,Previous-day persistence,1.8356285338036114,2.1752884569886106,0.3396599231849992,-2.9875411573804262,0
M02,2013-01-02,ECF,1.91755539013314,2.3214403917697934,0.40388500163665375,-2.9056298131761245,6
M02,2013-01-02,Equal-total control,1.917547334953395,2.322661783360359,0.40511444840696387,-2.9056378317266605,0
M02,2013-01-03,No feedback,1.7944751857548087,1.8986414356408252,0.10416624988601661,-2.6679760905839083,0
M02,2013-01-03,Previous-day persistence,1.5896159984948093,1.631840690963017,0.04222469246820783,-2.872998358514418,0
M02,2013-01-03,ECF,1.794115063977063,1.8933683434721418,0.09925327949507858,-2.668338455261655,9
M02,2013-01-03,Equal-total control,1.7944654178020594,1.8986314745622548,0.10416605676019552,-2.6679858252754336,0
M02,2013-01-04,No feedback,2.2372375601072685,2.3576768925976976,0.1204393324904291,-2.8471276455811285,0
M02,2013-01-04,Previous-day persistence,2.3033626245765224,2.385389875697478,0.08202725112095566,-2.781659550894147,0
M02,2013-01-04,ECF,2.236906757888881,2.355012995982081,0.11810623809320049,-2.8474592236193668,7
M02,2013-01-04,Equal-total control,2.2372431571562506,2.3576825934029735,0.12043943624672278,-2.8471220716954972,0
M02,2013-01-05,No feedback,2.2442535616836907,2.3381810887192733,0.09392752703558255,-3.8652674366138156,0
M02,2013-01-05,Previous-day persistence,2.223410678274092,2.25340037997039,0.02998970169629784,-3.8862371314468502,0
M02,2013-01-05,ECF,2.2442438992414155,2.334397899607788,0.09015400036637258,-3.8652774336489273,8
M02,2013-01-05,Equal-total control,2.2442565356482125,2.3381840931297444,0.09392755748153173,-3.865264470271015,0
M02,2013-01-06,No feedback,2.058536430596043,2.1365609709858466,0.078024540389804,-3.893951990365375,0
M02,2013-01-06,Previous-day persistence,2.053665801514973,2.0721074185019956,0.01844161698702223,-3.8989596554903283,0
M02,2013-01-06,ECF,2.0585499374582934,2.1345941868872433,0.07604424942894988,-3.893938546410782,9
M02,2013-01-06,Equal-total control,2.0585097217132637,2.136533931138522,0.0780242094252582,-3.893978631872248,0
M02,2013-01-07,No feedback,2.2066622623648944,2.3613221677873915,0.15465990542249702,-3.217155982308342,0
M02,2013-01-07,Previous-day persistence,2.1189898994837035,2.22207867505131,0.10308877556760668,-3.3047003072687122,0
M02,2013-01-07,ECF,2.2066911960151057,2.3606123209071646,0.15392112489205909,-3.2171271711241527,7
M02,2013-01-07,Equal-total control,2.2066763551171125,2.361336441719698,0.15466008660258543,-3.217141953585168,0
M02,2013-01-08,No feedback,2.0438451312037262,2.2445251179834447,0.20067998677971854,-8.037190852525393,0
M02,2013-01-08,Previous-day persistence,1.8404646095712627,1.9847385378710598,0.1442739282997973,-8.240391817943493,0
M02,2013-01-08,ECF,2.0441981547542105,2.242749979319424,0.19855182456521367,-8.036845399146793,8
M02,2013-01-08,Equal-total control,2.043790107305542,2.24446907475284,0.20067896744729818,-8.03724582958995,0
M02,2013-01-12,No feedback,2.1272148858405417,2.3692501247513853,0.24203523891084344,-4.9407349720782285,0
M02,2013-01-12,Previous-day persistence,2.010653608523911,2.1879964777555116,0.1773428692316012,-5.05727552276931,0
M02,2013-01-12,ECF,2.127125631721783,2.369197728279233,0.2420720965574502,-4.940824367524723,4
M02,2013-01-12,Equal-total control,2.1271850537282626,2.3692175024088007,0.2420324486805383,-4.940764734549218,0
M02,2013-01-13,No feedback,1.321036733241575,1.9655414476461557,0.644504714404581,-3.9410412710977223,0
M02,2013-01-13,Previous-day persistence,1.179066184700758,1.7265880188046299,0.547521834103872,-4.083408129116637,0
M02,2013-01-13,ECF,1.321036733241575,1.9655414476461557,0.644504714404581,-3.941041271097797,3
M02,2013-01-13,Equal-total control,1.321036733241575,1.9655414476461557,0.644504714404581,-3.9410412710965166,0
M02,2013-01-14,No feedback,1.6736710142825941,1.8363511674686586,0.16268015318606457,-2.8523563223704205,0
M02,2013-01-14,Previous-day persistence,1.2325736378849448,1.2879342359222687,0.055360598037324134,-3.293417459955718,0
M02,2013-01-14,ECF,1.6714018971164282,1.8208974345243871,0.1494955374079588,-2.854609969700713,14
M02,2013-01-14,Equal-total control,1.673666199982139,1.8363455092323568,0.16267930925021756,-2.852361106389882,0
M02,2013-01-15,No feedback,2.198606517711425,2.342355291460424,0.14374877374899903,-2.244256406476651,0
M02,2013-01-15,Previous-day persistence,2.207510447012832,2.272513591512378,0.06500314449954592,-2.236158381545466,0
M02,2013-01-15,ECF,2.1986945918902574,2.3354553957868096,0.13676080389655232,-2.2441688399784736,11
M02,2013-01-15,Equal-total control,2.198604414772163,2.3423531608334924,0.14374874606132948,-2.2442584910978973,0
M02,2013-01-16,No feedback,2.1041472643379393,2.2347715768427956,0.13062431250485662,-2.9340835127111546,0
M02,2013-01-16,Previous-day persistence,1.9679423869791806,2.04601788815219,0.07807550117300907,-3.070123566206792,0
M02,2013-01-16,ECF,2.1040202699621915,2.2315378851667518,0.12751761520456,-2.9342112544323316,10
M02,2013-01-16,Equal-total control,2.104127315989259,2.2347513158553154,0.13062399986605658,-2.9341033787108457,0
M02,2013-01-17,No feedback,2.0428390058848183,2.2472017701689846,0.2043627642841665,-3.7959376981907713,0
M02,2013-01-17,Previous-day persistence,1.981127527775259,2.121410551657312,0.1402830238820536,-3.8575764574604756,0
M02,2013-01-17,ECF,2.042866237552202,2.2444442332675587,0.201577995715357,-3.795910564959306,9
M02,2013-01-17,Equal-total control,2.042821810388636,2.2471844111354957,0.20436260074685947,-3.795954828090856,0
M02,2013-01-18,No feedback,2.248527938484614,2.6558042417248338,0.40727630324021974,-7.082466370593448,0
M02,2013-01-18,Previous-day persistence,2.1545638766367325,2.481530626892206,0.3269667502554734,-7.176518010248842,0
M02,2013-01-18,ECF,2.248527938484614,2.6558042417248338,0.40727630324021974,-7.082466370593747,1
M02,2013-01-18,Equal-total control,2.248527938484614,2.6558042417248338,0.40727630324021974,-7.082466370595028,0
M02,2013-01-19,No feedback,1.577486186004061,1.9068721285913581,0.3293859425872971,-3.431837753002161,0
M02,2013-01-19,Previous-day persistence,1.407529144890356,1.6116898713879584,0.20416072649760253,-3.6015489535245186,0
M02,2013-01-19,ECF,1.5766504260258762,1.9021665663385785,0.32551614031270254,-3.432670021108363,8
M02,2013-01-19,Equal-total control,1.5774903903328545,1.9067875845816018,0.32929719424874726,-3.4318335786418874,0
M02,2013-01-20,No feedback,1.6238246315635974,2.1645818677873017,0.5407572362237044,-3.2204262746662997,0
M02,2013-01-20,Previous-day persistence,1.4270944792788296,1.839452904310952,0.4123584250321225,-3.417349975618877,0
M02,2013-01-20,ECF,1.6221489343583435,2.151335021648701,0.5291860872903573,-3.222098516025565,4
M02,2013-01-20,Equal-total control,1.6238473169643064,2.1646115265412993,0.5407642095769929,-3.2204036790046295,0
M02,2013-01-21,No feedback,2.1147151450646042,2.263059899913153,0.1483447548485484,-2.679181481630937,0
M02,2013-01-21,Previous-day persistence,1.84782080144339,1.8809075964650455,0.03308679502165542,-2.9466754500431493,0
M02,2013-01-21,ECF,2.1148354892660595,2.251944707731688,0.13710921846562849,-2.679061848691507,11
M02,2013-01-21,Equal-total control,2.1147121971250313,2.2630569131244673,0.1483447159994356,-2.679184404883776,0
M02,2013-01-22,No feedback,1.4039630010154482,1.8512123647819552,0.44724936376650704,-4.185746756418879,0
M02,2013-01-22,Previous-day persistence,1.1891554164912095,1.5812705277991819,0.3921151113079725,-4.400288598754577,0
M02,2013-01-22,ECF,1.4039312486563853,1.8093999595496926,0.40546871089330716,-4.185774138935312,9
M02,2013-01-22,Equal-total control,1.4037407418153212,1.8425109005052709,0.4387701586899496,-4.18596896219244,0
M02,2013-01-23,No feedback,1.7397629633825125,2.1284232103737244,0.3886602469912116,-3.02012053644972,0
M02,2013-01-23,Previous-day persistence,1.5463693896116628,1.7620134677115638,0.21564407809990122,-3.2137581025642166,0
M02,2013-01-23,ECF,1.7385829886815862,2.1241018450501308,0.38551885636854466,-3.0212958575306,4
M02,2013-01-23,Equal-total control,1.7397669968294491,2.128427563409561,0.38866056658011194,-3.020116520138839,0
M02,2013-01-24,No feedback,2.5127027124463233,2.713454873901897,0.20075216145557429,-2.435653017723204,0
M02,2013-01-24,Previous-day persistence,2.19066537277633,2.297373902511206,0.1067085297348764,-2.757573091976812,0
M02,2013-01-24,ECF,2.512681727628172,2.707033572417085,0.19435184478891254,-2.4356749690781427,9
M02,2013-01-24,Equal-total control,2.512705231052419,2.713457458626163,0.20075222757374417,-2.4356505026280617,0
M02,2013-01-25,No feedback,2.3095528122963556,2.429371436362218,0.11981862406586222,-3.6471002626769167,0
M02,2013-01-25,Previous-day persistence,2.254024204089145,2.3150511011800625,0.06102689709091759,-3.7032392446246414,0
M02,2013-01-25,ECF,2.3093392404018243,2.4246213011374986,0.11528206073567399,-3.6473139718783827,10
M02,2013-01-25,Equal-total control,2.309549149358312,2.4293677336892476,0.11981858433093534,-3.6471038968733307,0
M02,2013-04-02,No feedback,1.6823402519315855,1.994538149368914,0.3121978974373283,-3.0190725871871473,0
M02,2013-04-02,Previous-day persistence,1.7801630566652578,1.8141639031054688,0.034000846440211216,-2.9232626729681033,0
M02,2013-04-02,ECF,1.681443839819167,1.9920510155659519,0.31060717574678465,-3.019964527257497,8
M02,2013-04-02,Equal-total control,1.682345708842384,1.9945443666457086,0.31219865780332445,-3.0190671653599552,0
M02,2013-04-03,No feedback,1.17171210912325,1.9504584620184149,0.7787463528951648,-3.899155196213499,0
M02,2013-04-03,Previous-day persistence,1.1645257365018615,1.6368695409298466,0.47234380442798507,-3.906481431216969,0
M02,2013-04-03,ECF,1.270248838459774,2.1820431825480564,0.9117943440882821,-3.8011600065353948,5
M02,2013-04-03,Equal-total control,1.1717183072296378,1.9504701745332125,0.7787518673035749,-3.899149019677521,0
M02,2013-04-04,No feedback,1.5046154935684626,2.0250005443740156,0.5203850508055529,-3.623719730261685,0
M02,2013-04-04,Previous-day persistence,1.3129465083243066,1.4632755899618648,0.15032908163755837,-3.8170060056948754,0
M02,2013-04-04,ECF,1.6355104223292043,2.1533167435678746,0.51780632123867,-3.493635316682283,9
M02,2013-04-04,Equal-total control,1.504618928856202,2.0250061453621835,0.5203872165059816,-3.6237163079742083,0
M02,2013-04-09,No feedback,1.4716236461977363,1.9928199078692215,0.521196261671485,-3.50984993293773,0
M02,2013-04-09,Previous-day persistence,1.4864130984796733,1.6698162169208892,0.1834031184412161,-3.495904392263516,0
M02,2013-04-09,ECF,1.4682153899441377,1.988147877658287,0.5199324877141492,-3.5132444885629632,4
M02,2013-04-09,Equal-total control,1.4716014253626764,1.992796021560219,0.5211945961975426,-3.5098720604266576,0
M02,2013-04-10,No feedback,1.5958255649726387,1.9850000584447636,0.38917449347212474,-3.297709605929262,0
M02,2013-04-10,Previous-day persistence,1.316270686770623,1.3398696543430566,0.023598967572433682,-3.5776053485322943,0
M02,2013-04-10,ECF,1.5958364250939268,1.9833742771640142,0.3875378520700872,-3.2976987829481,5
M02,2013-04-10,Equal-total control,1.5958206842072626,1.984995090906643,0.3891744066993803,-3.297714468485031,0
M02,2013-04-14,No feedback,1.6814549505754153,2.055344723632521,0.37388977305710525,-3.2612206193357838,0
M02,2013-04-14,Previous-day persistence,1.7833815711108716,1.8093136718421268,0.02593210073125518,-3.160299701659547,0
M02,2013-04-14,ECF,1.6811781978006197,2.0540969822133146,0.37291878441269466,-3.261497200324937,6
M02,2013-04-14,Equal-total control,1.6814470312636,2.055336680991247,0.3738896497276466,-3.261228496112233,0
M02,2013-04-15,No feedback,1.472856579889986,1.8958885168743143,0.4230319369843285,-3.4747419659451406,0
M02,2013-04-15,Previous-day persistence,1.448015238190011,1.527008344307308,0.07899310611729675,-3.499808373439083,0
M02,2013-04-15,ECF,1.4706355868221945,1.8892248439496453,0.41858925712745076,-3.476950415054026,9
M02,2013-04-15,Equal-total control,1.4728831973383834,1.8959155091908588,0.42303231185247564,-3.4747154542926184,0
M02,2013-04-22,No feedback,1.3402692357048096,1.959000181085471,0.6187309453806613,-4.101689786673693,0
M02,2013-04-22,Previous-day persistence,1.3056498515157817,1.4924771905647052,0.1868273390489235,-4.136605715610191,0
M02,2013-04-22,ECF,1.3378662036520392,1.9531999620807854,0.6153337584287462,-4.104079893452842,5
M02,2013-04-22,Equal-total control,1.3402398267257516,1.9589719590749184,0.6187321323491668,-4.101719062568923,0
M02,2013-04-28,No feedback,1.5180604025346214,1.950263729999932,0.43220332746531054,-3.7055873504403194,0
M02,2013-04-28,Previous-day persistence,1.5253604783892047,1.5415465206919867,0.016186042302782207,-3.698588320226792,0
M02,2013-04-28,ECF,1.5179998837870716,1.9490132373318882,0.43101335354481696,-3.7056472189617056,6
M02,2013-04-28,Equal-total control,1.5180632732073507,1.9502666381838303,0.4322033649764795,-3.7055844910928153,0
M02,2013-04-29,No feedback,1.5287518918109142,1.9642126237810098,0.43546073197009594,-3.4828351808695466,0
M02,2013-04-29,Previous-day persistence,1.5692796448385573,1.5909665157296056,0.021686870891048156,-3.442855719912833,0
M02,2013-04-29,ECF,1.5287134533573787,1.9638217116181096,0.43510825826073096,-3.482873308557021,4
M02,2013-04-29,Equal-total control,1.5287716539470304,1.964232643971238,0.4354609900242076,-3.482815503251155,0
M02,2013-04-30,No feedback,1.3654336191662293,1.918086759463028,0.5526531402967989,-3.666003194809457,0
M02,2013-04-30,Previous-day persistence,1.3096408473110246,1.4284358371763497,0.11879498986532507,-3.721903017031138,0
M02,2013-04-30,ECF,1.3675950131444778,1.919241197548298,0.5516461844038203,-3.6638266042782814,5
M02,2013-04-30,Equal-total control,1.3654309694453692,1.918082276582442,0.5526513071370727,-3.6660058295868674,0
M02,2013-05-01,No feedback,1.392344026169761,1.9628708564493766,0.5705268302796156,-3.680300258842929,0
M02,2013-05-01,Previous-day persistence,1.3947357350862317,1.460535478723302,0.0657997436370702,-3.6789399872827047,0
M02,2013-05-01,ECF,1.392344026169761,1.9625574108711383,0.5702133847013773,-3.6803002588415596,2
M02,2013-05-01,Equal-total control,1.3923346712209224,1.9628613728309245,0.5705267016100022,-3.6803095750116745,0
M02,2013-05-06,No feedback,1.4819298728839438,1.9354166697053328,0.4534867968213887,-4.076257371805472,0
M02,2013-05-06,Previous-day persistence,1.4654031375089405,1.5028699285507,0.03746679104175921,-4.093323796876431,0
M02,2013-05-06,ECF,1.4809552668169923,1.9341382597795422,0.45318299296255,-4.077228416588851,4
M02,2013-05-06,Equal-total control,1.4819380922331167,1.9354254322350608,0.4534873400019441,-4.076249178816813,0
M02,2013-05-07,No feedback,1.4398594811079675,1.9540687820917702,0.5142093009838029,-4.066534822394948,0
M02,2013-05-07,Previous-day persistence,1.4835290998587178,1.6222647109215764,0.13873561106285864,-4.023774263390799,0
M02,2013-05-07,ECF,1.4383292472693463,1.9506379889238046,0.5123087416544585,-4.0680601805003445,6
M02,2013-05-07,Equal-total control,1.4398448922013931,1.9540539155258823,0.5142090233244891,-4.066549329896874,0
M02,2013-05-08,No feedback,1.607687660941072,2.1243611103476097,0.5166734494065375,-3.800569412009601,0
M02,2013-05-08,Previous-day persistence,1.624478581755624,1.7154468121608302,0.09096823040520623,-3.785077464066047,0
M02,2013-05-08,ECF,1.6069969201889582,2.1221676261771383,0.5151707059881802,-3.801257873817492,4
M02,2013-05-08,Equal-total control,1.607666868574984,2.1243398837427567,0.516673015167773,-3.800590122863194,0
M02,2013-05-09,No feedback,1.5831891755288585,2.107993171374645,0.5248039958457865,-3.750935610355457,0
M02,2013-05-09,Previous-day persistence,1.607471972258757,1.6560038089702722,0.04853183671151529,-3.728054527643333,0
M02,2013-05-09,ECF,1.5827374260797815,2.1075387756601156,0.5248013495803342,-3.7513842666783876,2
M02,2013-05-09,Equal-total control,1.5831732747274412,2.1079764414230002,0.524803166695559,-3.7509514148023064,0
M02,2013-05-10,No feedback,1.4180327429277289,1.9101992279690383,0.4921664850413098,-3.800493029093585,0
M02,2013-05-10,Previous-day persistence,1.4052239151655748,1.4216750088276764,0.01645109366210155,-3.8135989898681686,0
M02,2013-05-10,ECF,1.4180327429277289,1.909880924127661,0.49184818119993245,-3.800493029090993,2
M02,2013-05-10,Equal-total control,1.4180309924230947,1.910197455745338,0.49216646332224345,-3.800494771776176,0
M02,2013-05-11,No feedback,1.2429709191831841,1.9206582413502682,0.6776873221670838,-4.390612120167021,0
M02,2013-05-11,Previous-day persistence,1.2057768722747257,1.420568327251374,0.21479145497664817,-4.427994269837515,0
M02,2013-05-11,ECF,1.4540938505410477,2.1595652035038446,0.7054713529627968,-4.180625018146946,5
M02,2013-05-11,Equal-total control,1.242937993872064,1.920622059384061,0.6776840655119972,-4.390644927128632,0
M02,2013-05-12,No feedback,1.6274169726570415,2.2350479750980794,0.6076310024410378,-3.9248625098161214,0
M02,2013-05-12,Previous-day persistence,1.5209751304716965,1.5914404186033435,0.07046528813164715,-4.033340210680515,0
M02,2013-05-12,ECF,1.627203823015627,2.234731469275191,0.6075276462595639,-3.9250747549228557,3
M02,2013-05-12,Equal-total control,1.6274181830465828,2.235049216428993,0.6076310333824105,-3.9248613014554445,0
M02,2013-05-16,No feedback,1.3830120989666579,1.9670262629695208,0.5840141640028627,-4.571411729074556,0
M02,2013-05-16,Previous-day persistence,1.446190548588893,1.5168086119704391,0.07061806338154603,-4.509246092195665,0
M02,2013-05-16,ECF,1.3801694781177787,1.9635912570972471,0.5834217789794687,-4.5742423694832315,5
M02,2013-05-16,Equal-total control,1.383013098467866,1.9670281282729907,0.5840150298051248,-4.571410744645893,0
M02,2013-05-17,No feedback,1.292143124546707,1.8262858121334542,0.5341426875867472,-4.830197662724387,0
M02,2013-05-17,Previous-day persistence,1.1738162411986182,1.1881010736452737,0.01428483244665559,-4.948791012601817,0
M02,2013-05-17,ECF,1.2911598021633448,1.8253017280167585,0.5341419258534139,-4.831178036237084,2
M02,2013-05-17,Equal-total control,1.292158568317518,1.826301672401969,0.5341431040844506,-4.83018227675044,0
M02,2013-05-18,No feedback,1.3941524340912945,1.9358846325938228,0.5417321985025284,-4.979863778676057,0
M02,2013-05-18,Previous-day persistence,1.4148345774057043,1.4287531723983107,0.013918594992606179,-4.959694827936889,0
M02,2013-05-18,ECF,1.392011886523273,1.9337421982161707,0.5417303116928975,-4.98199671694564,2
M02,2013-05-18,Equal-total control,1.3941556036782816,1.935887940155213,0.5417323364769315,-4.979860617130536,0
M02,2013-05-19,No feedback,1.496470799991602,2.066974155549945,0.5705033555583428,-5.1360014805577885,0
M02,2013-05-19,Previous-day persistence,1.6534855552517973,1.6764101956269215,0.02292464037512424,-4.98105351408955,0
M02,2013-05-19,ECF,1.496470799991602,2.066974155549945,0.5705033555583428,-5.136001480557864,2
M02,2013-05-19,Equal-total control,1.496470799991602,2.066974155549945,0.5705033555583428,-5.136001480557403,0
M02,2013-05-20,No feedback,1.3317557696121467,1.8798227199462598,0.5480669503341131,-5.276187670941136,0
M02,2013-05-20,Previous-day persistence,1.3648272240026191,1.4037253250600943,0.038898101057475196,-5.24378242058523,0
M02,2013-05-20,ECF,1.3297207818006243,1.8752440752403827,0.5455232934397585,-5.278214298952332,5
M02,2013-05-20,Equal-total control,1.3317613493130376,1.879828565445782,0.5480672161327442,-5.27618210452406,0
M02,2013-05-21,No feedback,1.3302428274639526,1.8890832184179218,0.5588403909539694,-4.8984569394737125,0
M02,2013-05-21,Previous-day persistence,1.3012860815657512,1.3530274364635786,0.051741354897827524,-4.928200910527935,0
M02,2013-05-21,ECF,1.3288964369673364,1.885977172879345,0.5570807359120087,-4.8997982230227395,7
M02,2013-05-21,Equal-total control,1.3302626852338613,1.8891030953604995,0.5588404101266383,-4.898437173545439,0
M02,2013-05-22,No feedback,1.0278386296357291,1.8997403401407884,0.8719017105050592,-6.18646626612767,0
M02,2013-05-22,Previous-day persistence,1.0693374693864708,1.4032727007976105,0.33393523141113945,-6.145874600259559,0
M02,2013-05-22,ECF,1.052094588025318,1.925607132935276,0.8735125449099578,-6.16228492899712,2
M02,2013-05-22,Equal-total control,1.0278318512228797,1.899730906929765,0.8718990557068852,-6.186473019343406,0
M02,2013-05-23,No feedback,0.9154523381214092,2.0144854167997215,1.099033078678312,-6.396112387520784,0
M02,2013-05-23,Previous-day persistence,0.7912308766280781,1.0578921709895213,0.26666129436144304,-6.5206122136198,0
M02,2013-05-23,ECF,0.9980281025042834,2.263489757452028,1.265461654947745,-6.313951331196686,8
M02,2013-05-23,Equal-total control,0.9154509792602012,2.014485084726406,1.0990341054662047,-6.396113744957231,0
M02,2013-05-24,No feedback,1.294578206415875,2.027070112576434,0.732491906160559,-5.518960265488256,0
M02,2013-05-24,Previous-day persistence,0.9666074156249421,1.0632607532155118,0.09665333759056963,-5.847835371214206,0
M02,2013-05-24,ECF,1.294578206415875,2.0270170091212663,0.7324388027053909,-5.518960265485412,3
M02,2013-05-24,Equal-total control,1.2945774366918226,2.0270693178212116,0.732491881129389,-5.518961033507233,0
M02,2013-05-25,No feedback,1.2202347578924182,1.8618506747730672,0.641615916880649,-5.425313061356061,0
M02,2013-05-25,Previous-day persistence,1.1480086856248792,1.2023062101973256,0.05429752457244652,-5.498326629328706,0
M02,2013-05-25,ECF,1.2202347578924182,1.8618506747730672,0.641615916880649,-5.425313061355055,0
M02,2013-05-25,Equal-total control,1.2202347578924182,1.8618506747730672,0.641615916880649,-5.425313061353051,0
M02,2013-05-26,No feedback,1.4269729281689445,2.0206911087924175,0.5937181806234733,-5.344464098646157,0
M02,2013-05-26,Previous-day persistence,1.4904240282370913,1.5090183827548307,0.018594354517739397,-5.282016318854625,0
M02,2013-05-26,ECF,1.4262441189551023,2.019957706667293,0.5937135877121908,-5.3451897342167785,1
M02,2013-05-26,Equal-total control,1.4269866393910409,2.020705119814932,0.5937184804238914,-5.344450445829379,0
M02,2013-05-27,No feedback,1.1892533079659224,1.890161307285381,0.7009079993194586,-5.815529720761877,0
M02,2013-05-27,Previous-day persistence,1.1644554289980225,1.367384697819642,0.20292926882161963,-5.840682941593005,0
M02,2013-05-27,ECF,1.2619188925916558,1.9984856169399874,0.7365667243483314,-5.743209159906737,4
M02,2013-05-27,Equal-total control,1.1892546695479964,1.8901672457638936,0.7009125762158972,-5.815528364702939,0
M02,2013-05-28,No feedback,1.4604278826617183,2.22290292466738,0.7624750420056614,-5.050556410469344,0
M02,2013-05-28,Previous-day persistence,1.3822594018834389,1.614961944639346,0.23270254275590685,-5.129972865866099,0
M02,2013-05-28,ECF,1.4604815272260767,2.2229767886495555,0.7624952614234783,-5.0505005252908965,4
M02,2013-05-28,Equal-total control,1.460409407337322,2.222883941417236,0.7624745340799143,-5.050574772389178,0
M02,2013-05-29,No feedback,1.2463378933565137,1.9355700238018239,0.6892321304453106,-4.8449988781828015,0
M02,2013-05-29,Previous-day persistence,1.1270666628403094,1.2003417843511939,0.07327512151088461,-4.964650921436083,0
M02,2013-05-29,ECF,1.245934283990998,1.9327082005630034,0.6867739165720055,-4.845401818603788,2
M02,2013-05-29,Equal-total control,1.2463314713912326,1.935563247848822,0.6892317764575895,-4.845005270763127,0
M02,2013-05-30,No feedback,1.3424635548355568,1.934336516389926,0.5918729615543692,-4.687566628628953,0
M02,2013-05-30,Previous-day persistence,1.2736500762587588,1.3005170873837066,0.026867011124947816,-4.756808913424557,0
M02,2013-05-30,ECF,1.3424884707573947,1.9328077542187045,0.59031928346131,-4.687541832475361,3
M02,2013-05-30,Equal-total control,1.3424737022766464,1.9343468646843291,0.5918731624076827,-4.68755652991206,0
M02,2013-05-31,No feedback,1.3130581123067953,1.945200360165654,0.6321422478588585,-4.451972952443147,0
M02,2013-05-31,Previous-day persistence,1.269826826982599,1.306436044875253,0.03660921789265426,-4.495388678618888,0
M02,2013-05-31,ECF,1.3130581123067953,1.945200360165654,0.6321422478588585,-4.451972952443147,1
M02,2013-05-31,Equal-total control,1.3130581123067953,1.945200360165654,0.6321422478588585,-4.451972952444273,0
M02,2013-06-01,No feedback,1.0349614950047867,1.8897833760587817,0.8548218810539949,-5.285754823304123,0
M02,2013-06-01,Previous-day persistence,1.0128273903739422,1.317503241935985,0.3046758515620427,-5.308141382234538,0
M02,2013-06-01,ECF,1.076777413972962,1.916533410623986,0.839755996651024,-5.244156203075215,9
M02,2013-06-01,Equal-total control,1.0349393635148352,1.889763480210982,0.8548241166961466,-5.285776859291001,0
M02,2013-06-02,No feedback,0.5168758290855635,2.1187230208070575,1.601847191721494,-7.586219453332737,0
M02,2013-06-02,Previous-day persistence,0.26077541342325583,1.2006308054718093,0.9398553920485535,-7.84236807405649,0
M02,2013-06-02,ECF,0.5876958172570104,2.2440562101214403,1.65636039286443,-7.515716810959182,8
M02,2013-06-02,Equal-total control,0.5168752035409548,2.1187261538469104,1.6018509503059557,-7.586220077086756,0
M02,2013-06-03,No feedback,1.4078357822299195,2.1114066275143912,0.7035708452844714,-5.6464502012462745,0
