Behavior,Control,Seed,Date,Contiguous block,Authorization (MWh),Delivery (MWh),Unused authorization (MWh),Source exchange (MWh),Qualifying intervals,Failed observed intervals,Failed replay intervals
Own-delivery adaptation,No feedback,2003,2013-06-03,9,3.8101729817905174,2.599616331196393,1.210556650594124,-4.4644820581982225,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-03,9,3.7865740649596846,2.5942088780883226,1.1923651868713618,-4.46978477681243,9,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-03,9,3.4846395871438607,2.5443709606900966,0.9402686264537644,-4.519168928555167,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-03,9,3.803949304760232,2.59475022581874,1.2091990789414915,-4.469271236187269,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-04,9,3.559457392936012,2.557932985368058,1.0015244075679537,-4.261442372364794,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-04,9,3.5838259611899232,2.5801782358351706,1.0036477253547527,-4.23951457524834,6,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-04,9,3.490886463848794,2.5385395613199377,0.9523469025288572,-4.280627385858703,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-04,9,3.5550507434426377,2.554599451575881,1.0004512918667563,-4.264720038050893,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-05,9,3.748233386727051,2.4049575725158685,1.3432758142111834,-4.526620714277055,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-05,9,3.791708133829073,2.461102874126462,1.3306052597026112,-4.471247554432365,9,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-05,9,3.608636545875158,2.4323328256325145,1.1763037202426436,-4.499643527426305,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-05,9,3.747360026462961,2.4040880543987697,1.3432719720641921,-4.527490548500511,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-06,9,3.826051485794003,2.1217137629389327,1.7043377228550702,-4.535896751321442,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-06,9,3.7809765473480508,2.1157726563050283,1.6652038910430222,-4.541741706406232,5,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-06,9,3.019451662229252,2.0217210516241395,0.9977306106051128,-4.635044242032635,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-06,9,3.8185815106017786,2.117663797692861,1.7009177129089175,-4.539907753894362,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-07,9,3.9400388162901283,1.9869926766012949,1.9530461396888334,-4.282476597430777,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-07,9,3.967714304195123,1.9975560890804678,1.9701582151146548,-4.272019488924357,4,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-07,9,3.3271514287544877,1.9032267709202508,1.423924657834237,-4.365859612836238,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-07,9,3.939751105041317,1.9856450664631538,1.9541060385781632,-4.283824834780886,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-08,9,4.049776128232194,2.221735792645757,1.8280403355864374,-4.411875307122962,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-08,9,4.049603685510398,2.230181182896214,1.8194225026141846,-4.4035512955573815,3,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-08,9,3.3467296615813127,2.0952509418826164,1.2514787196986963,-4.537220389161396,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-08,9,4.044186847680814,2.219645257714872,1.8245415899659425,-4.413954876698274,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-09,9,4.018858935792731,2.828034661344115,1.1908242744486155,-3.7875360170602606,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-09,9,4.048166001112261,2.851858772445591,1.1963072286666696,-3.7641377746553926,4,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-09,9,3.771433164138767,2.7929829134198623,0.9784502507189053,-3.8224998987373726,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-09,9,4.012022383358209,2.823211495854943,1.188810887503266,-3.792328256473109,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-10,9,3.948051305168917,2.529008140282132,1.4190431648867847,-4.709168586692517,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-10,9,3.9948751826680455,2.521656635268178,1.4732185473998676,-4.71642352829758,5,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-10,9,3.7622592279972578,2.511539765518721,1.2507194624785374,-4.726956453557755,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-10,9,3.944808350588802,2.525487215705689,1.4193211348831132,-4.7126846747698385,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-11,9,3.8490516448776178,2.7948876980170665,1.0541639468605513,-3.698904568546048,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-11,9,3.766503847120034,2.7358339195228267,1.0306699275972069,-3.757142296896107,5,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-11,9,3.483207870108009,2.636182043662588,0.8470258264454209,-3.8559454418187795,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-11,9,3.828868692510627,2.788866089928778,1.0400026025818492,-3.7048602223235765,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-12,9,3.657166940909581,1.2510399451756833,2.4061269957338975,-6.209172387209504,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-12,9,3.8725364323953584,1.4160553611277165,2.456481071267642,-6.045745763682771,9,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-12,9,3.4379809725518355,1.383696020427994,2.054284952123842,-6.078696377851577,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-12,9,3.653930955155058,1.249936087450503,2.4039948677045553,-6.210231020267681,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-13,9,3.738837994312084,2.5114848159187786,1.2273531783933054,-4.293060311071955,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-13,9,3.717344023891561,2.509182831348988,1.2081611925425737,-4.2953077779798345,8,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-13,9,3.4809721790141883,2.5250782335580437,0.9558939454561444,-4.279649504085808,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-13,9,3.733006879234222,2.507191623045665,1.2258152561885567,-4.297286632774409,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-14,9,3.603603959582305,2.4494444462617846,1.1541595133205202,-4.488639164604157,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-14,9,3.586064256751865,2.433234462069987,1.152829794681878,-4.504563539766045,4,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-14,9,3.304117757047284,2.3629023495700037,0.9412154074772805,-4.57450312544571,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-14,9,3.6001663678694147,2.447767857602182,1.1523985102672327,-4.490304117753217,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-15,9,3.6177919866623847,2.2095561352173383,1.408235851445047,-4.942006725142509,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-15,9,3.7121375935423258,2.233248249496205,1.4788893440461206,-4.918263738844503,6,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-15,9,3.3872072432981577,2.156441235885605,1.2307660074125528,-4.994650459358484,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-15,9,3.6195568070895083,2.211173151622225,1.4083836554672833,-4.940379781211914,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-16,9,3.9833163225727275,2.7544950976219904,1.2288212249507373,-4.77012357857544,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-16,9,3.9458682344840947,2.730774095169147,1.2150941393149484,-4.793597066578928,8,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-16,9,3.6400215919503096,2.6714443277303905,0.9685772642199195,-4.852765926570955,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-16,9,3.9797672485413886,2.7508778228676154,1.228889425673773,-4.773704354797897,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-17,9,3.52632319095341,2.4244053333902853,1.101917857563125,-5.213518913205604,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-17,9,3.5948719908104874,2.449604646490462,1.1452673443200252,-5.1884779502650975,4,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-17,9,3.4433659517070536,2.423978840342334,1.0193871113647197,-5.214155825274097,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-17,9,3.523840750723557,2.423917852107959,1.0999228986155976,-5.213998945791363,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-18,9,3.820468519989678,2.6473697926350335,1.1730987273546452,-5.119754466301991,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-18,9,3.8183012326516095,2.6448185076651085,1.1734827249865012,-5.122196727432575,3,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-18,9,3.5286645031247224,2.5247719189437414,1.0038925841809807,-5.24133281356343,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-18,9,3.8163407063631056,2.644316644880307,1.1720240614827988,-5.122768399986717,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-19,9,3.5824598989256384,2.238268197579552,1.3441917013460858,-5.845676179526818,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-19,9,3.8344318748518758,2.4812823987057215,1.3531494761461542,-5.60550993614309,8,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-19,9,3.8027427046452584,2.5840422343913745,1.218700470253884,-5.504150200369774,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-19,9,3.5753349863841675,2.2358749286826582,1.3394600577015092,-5.84805257057179,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-23,10,3.5664610774588397,1.6351138079917975,1.931347269467042,-7.698144771673115,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-23,10,3.7537059432080735,1.654169480427532,2.099536462780542,-7.679245879948058,9,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-23,10,3.0967497540554527,1.6406655027393644,1.4560842513160885,-7.693003382165796,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-23,10,3.566951910950505,1.6350622607578342,1.9318896501926708,-7.698197290812883,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-24,10,3.8832100286726057,2.1159592311142856,1.7672507975583205,-6.267399045117326,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-24,10,3.793014115437627,2.115207713470766,1.677806401966861,-6.268535749724554,7,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-24,10,3.357263830476496,2.0056383453362012,1.3516254851402945,-6.377011902522363,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-24,10,3.882599156714322,2.11596189712403,1.7666372595902917,-6.2673978569029005,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-25,10,3.8382524336740365,2.1167609749569714,1.7214914587170649,-6.570727630641015,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-25,10,3.8194010541600694,2.1116876142410943,1.707713439918975,-6.575795560275736,3,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-25,10,3.1807545637490167,2.0021499221715207,1.1786046415774956,-6.684868862859339,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-25,10,3.8411817970882915,2.117288343782814,1.7238934533054775,-6.570199388079491,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-26,10,3.5735907141878047,2.197868127861689,1.3757225863261153,-5.379607892867895,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-26,10,3.5230750973972715,2.1817856804404148,1.3412894169568572,-5.395454378785175,5,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-26,10,3.248378862730293,2.090503853866059,1.1578750088642342,-5.485823230150392,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-26,10,3.572342664009091,2.1979155549605203,1.374427109048571,-5.3795668136768615,0,0,0
Own-delivery adaptation,No feedback,2003,2013-06-27,10,3.5094331848836697,1.745971897609268,1.7634612872744018,-5.840815397254739,0,0,0
Own-delivery adaptation,ECF,2003,2013-06-27,10,3.4673728809162268,1.765961022575762,1.7014118583404647,-5.821065663708868,7,0,0
Own-delivery adaptation,Same update without qualification,2003,2013-06-27,10,2.9652312209197347,1.7473336322268858,1.2178975886928491,-5.839866708341173,0,0,0
Own-delivery adaptation,Equal-total shadow,2003,2013-06-27,10,3.5090153277020084,1.745688063842866,1.7633272638591422,-5.8410957550501745,0,0,0
No preference update,No feedback,2001,2013-01-02,1,4.134249394166829,3.5584775629612153,0.575771831205613,-1.2788474905261078,0,0,0
No preference update,ECF,2001,2013-01-02,1,4.109188207703348,3.55131137405443,0.5578768336489182,-1.2859658610246143,9,0,0
No preference update,Same update without qualification,2001,2013-01-02,1,4.177377891545328,3.563963851676812,0.6134140398685171,-1.2736677739978606,0,0,0
No preference update,Equal-total shadow,2001,2013-01-02,1,4.1317902241376325,3.5584862564044535,0.5733039677331786,-1.2788389348575393,0,0,0
No preference update,No feedback,2001,2013-01-03,1,4.050645641598211,3.773064435594285,0.2775812060039262,-0.7058972402653846,0,0,0
No preference update,ECF,2001,2013-01-03,1,4.024929536732347,3.770511100851511,0.2544184358808356,-0.7081727360779189,10,0,0
No preference update,Same update without qualification,2001,2013-01-03,1,3.95636322987088,3.7691308311700897,0.18723239870079078,-0.7095841813335834,0,0,0
No preference update,Equal-total shadow,2001,2013-01-03,1,4.050653295156293,3.7730724627355636,0.27758083242072923,-0.7058893464024957,0,0,0
No preference update,No feedback,2001,2013-01-04,1,4.252272944043072,3.9895830023792103,0.26268994166386167,-1.111558785808323,0,0,0
No preference update,ECF,2001,2013-01-04,1,4.242272631482183,3.9868527164193153,0.2554199150628678,-1.1142433853145872,11,0,0
No preference update,Same update without qualification,2001,2013-01-04,1,4.13529840655583,3.9405677963550616,0.19473061020076732,-1.1600784187133595,0,0,0
No preference update,Equal-total shadow,2001,2013-01-04,1,4.252244875086468,3.9895560900898195,0.26268878499664905,-1.111585346619858,0,0,0
No preference update,No feedback,2001,2013-01-05,1,4.491396260392061,4.286597918071097,0.20479834232096408,-1.8414255664491308,0,0,0
No preference update,ECF,2001,2013-01-05,1,4.484728714000966,4.282061669185766,0.20266704481520093,-1.8458484373848552,6,0,0
No preference update,Same update without qualification,2001,2013-01-05,1,4.41218723770354,4.244952825858089,0.1672344118454509,-1.8823764570590038,0,0,0
No preference update,Equal-total shadow,2001,2013-01-05,1,4.491372856809822,4.286573568101003,0.20479928870881878,-1.841449626575728,0,0,0
No preference update,No feedback,2001,2013-01-06,1,4.1941012513459714,4.036213618117148,0.1578876332288234,-1.9324502064204498,0,0,0
No preference update,ECF,2001,2013-01-06,1,4.164307373487837,4.0167656964301095,0.1475416770577279,-1.9516140774628534,12,0,0
No preference update,Same update without qualification,2001,2013-01-06,1,4.15428107998166,4.006107048178595,0.14817403180306407,-1.9621481259805924,0,0,0
No preference update,Equal-total shadow,2001,2013-01-06,1,4.194115719291849,4.036227654078182,0.15788806521366688,-1.9324363621834675,0,0,0
No preference update,No feedback,2001,2013-01-07,1,4.240114605859627,3.912895621079834,0.3272189847797926,-1.5250875542495237,0,0,0
No preference update,ECF,2001,2013-01-07,1,4.257071458011324,3.950814600480144,0.3062568575311794,-1.4876424276586184,11,0,0
No preference update,Same update without qualification,2001,2013-01-07,1,4.172625246209743,3.9432629983369694,0.2293622478727745,-1.4952371718102386,0,0,0
No preference update,Equal-total shadow,2001,2013-01-07,1,4.240089301878394,3.912871007018904,0.32721829485948956,-1.5251118810667095,0,0,0
No preference update,No feedback,2001,2013-01-08,1,3.9687846172034407,3.68129285074158,0.28749176646186053,-6.415217031634836,0,0,0
No preference update,ECF,2001,2013-01-08,1,3.969427810739599,3.680845007255109,0.28858280348448984,-6.415686155653236,8,0,0
No preference update,Same update without qualification,2001,2013-01-08,1,3.8554339114868403,3.629039132286907,0.2263947791999335,-6.466937256389543,0,0,0
No preference update,Equal-total shadow,2001,2013-01-08,1,3.968800303998445,3.681308736351647,0.28749156764679834,-6.41520123127805,0,0,0
No preference update,No feedback,2001,2013-01-12,2,4.025692355805998,3.5500149835451595,0.475677372260839,-3.529800254141229,0,0,0
No preference update,ECF,2001,2013-01-12,2,4.009529826332531,3.548189478154011,0.46134034817852,-3.5317977385205235,10,0,0
No preference update,Same update without qualification,2001,2013-01-12,2,3.8336003045062466,3.4541016338404664,0.3794986706657801,-3.6256722968863,0,0,0
No preference update,Equal-total shadow,2001,2013-01-12,2,4.025718872695891,3.550036304792436,0.47568256790345487,-3.5297791289371703,0,0,0
No preference update,No feedback,2001,2013-01-13,2,4.02097884711769,2.6816979211126375,1.339280926005052,-2.5919589144743354,0,0,0
No preference update,ECF,2001,2013-01-13,2,3.961388912830573,2.667199858123452,1.2941890547071206,-2.606229286265509,6,0,0
No preference update,Same update without qualification,2001,2013-01-13,2,3.4537011472267674,2.560280847023336,0.8934203002034314,-2.712334714538793,0,0,0
No preference update,Equal-total shadow,2001,2013-01-13,2,4.005172658940711,2.6816871498902817,1.3234855090504292,-2.5919696064755,0,0,0
No preference update,No feedback,2001,2013-01-14,2,4.100337466019329,3.529148845251692,0.5711886207676361,-1.012189494067759,0,0,0
No preference update,ECF,2001,2013-01-14,2,4.12783483254796,3.5509538299682784,0.5768810025796808,-0.9905258895829635,6,0,0
No preference update,Same update without qualification,2001,2013-01-14,2,3.888518301454895,3.4880594418449444,0.4004588596099509,-1.0530534639254516,0,0,0
No preference update,Equal-total shadow,2001,2013-01-14,2,4.100344315724307,3.529153328554057,0.5711909871702502,-1.012185071888403,0,0,0
No preference update,No feedback,2001,2013-01-15,2,4.0322069664032805,3.7874933349632305,0.24471363144004943,-0.668455552172833,0,0,0
No preference update,ECF,2001,2013-01-15,2,4.051584840381496,3.821014362511262,0.23057047787023358,-0.6352619702117883,15,0,0
No preference update,Same update without qualification,2001,2013-01-15,2,4.016956558997999,3.8239435577491454,0.19301300124885373,-0.6325033053559652,0,0,0
No preference update,Equal-total shadow,2001,2013-01-15,2,4.03220938245046,3.787496285559862,0.24471309689059764,-0.6684526036930637,0,0,0
No preference update,No feedback,2001,2013-01-16,2,4.367835527973387,4.099869880168206,0.2679656478051808,-0.9575571775540226,0,0,0
No preference update,ECF,2001,2013-01-16,2,4.411741582965387,4.118213870843072,0.2935277121223149,-0.9391131607633275,11,0,0
No preference update,Same update without qualification,2001,2013-01-16,2,4.320735925512625,4.070334757487818,0.2504011680248063,-0.9864935860024958,0,0,0
No preference update,Equal-total shadow,2001,2013-01-16,2,4.367856176801218,4.099891590813108,0.267964585988109,-0.9575357048411876,0,0,0
No preference update,No feedback,2001,2013-01-17,2,4.310323528239496,3.96422924887643,0.3460942793630665,-1.891796486403987,0,0,0
No preference update,ECF,2001,2013-01-17,2,4.251356978797352,3.929844071278458,0.32151290751889433,-1.9258279846588209,14,0,0
No preference update,Same update without qualification,2001,2013-01-17,2,4.285466096506297,3.961597010865832,0.3238690856404644,-1.8944248915749313,0,0,0
No preference update,Equal-total shadow,2001,2013-01-17,2,4.310334152354462,3.9642387536143517,0.3460953987401096,-1.8917871461454892,0,0,0
No preference update,No feedback,2001,2013-01-18,2,3.928091151051817,3.4549347608165184,0.4731563902352984,-5.885432220291448,0,0,0
No preference update,ECF,2001,2013-01-18,2,3.9649416316327626,3.474382213461048,0.4905594181717144,-5.865918962543139,9,0,0
No preference update,Same update without qualification,2001,2013-01-18,2,3.8037402992558547,3.3806512654952483,0.4230890337606059,-5.95896721944609,0,0,0
No preference update,Equal-total shadow,2001,2013-01-18,2,3.9281251650224824,3.454969451375215,0.47315571364726744,-5.885397902493853,0,0,0
No preference update,No feedback,2001,2013-01-19,2,4.016593703425567,3.155520368174376,0.8610733352511907,-1.8662750520474172,0,0,0
No preference update,ECF,2001,2013-01-19,2,3.9679995464679223,3.162601542193173,0.8053980042747497,-1.8592337926684235,8,0,0
No preference update,Same update without qualification,2001,2013-01-19,2,3.7871380200195635,3.1166415344331795,0.6704964855863843,-1.9049193704415275,0,0,0
No preference update,Equal-total shadow,2001,2013-01-19,2,4.016615609704651,3.155535948948557,0.8610796607560943,-1.8662596302719714,0,0,0
No preference update,No feedback,2001,2013-01-20,2,3.8462039291216374,2.5048342784914843,1.3413696506301531,-2.3462163388988033,0,0,0
No preference update,ECF,2001,2013-01-20,2,3.7808993575237597,2.5251433531890988,1.2557560043346607,-2.326236266672477,7,0,0
No preference update,Same update without qualification,2001,2013-01-20,2,3.474045891174175,2.4226079781642276,1.0514379130099476,-2.42811384652228,0,0,0
No preference update,Equal-total shadow,2001,2013-01-20,2,3.8462270348619603,2.504839970526242,1.3413870643357186,-2.3462106863853727,0,0,0
No preference update,No feedback,2001,2013-01-21,2,3.8577883504978554,3.5479882700994416,0.3098000803984137,-1.257621979215303,0,0,0
No preference update,ECF,2001,2013-01-21,2,3.855670732908703,3.5575536116942907,0.2981171212144126,-1.2482019830139968,10,0,0
No preference update,Same update without qualification,2001,2013-01-21,2,3.8717799134630475,3.6283621600211275,0.2434177534419201,-1.1785943380151023,0,0,0
No preference update,Equal-total shadow,2001,2013-01-21,2,3.857793615182148,3.547992437756853,0.30980117742529534,-1.2576178843274926,0,0,0
No preference update,No feedback,2001,2013-01-22,2,3.9075404099616025,3.1164599801088912,0.7910804298527112,-2.48677433028014,0,0,0
No preference update,ECF,2001,2013-01-22,2,3.9276078233029694,3.1173534051560847,0.8102544181468846,-2.4858922458731927,8,0,0
No preference update,Same update without qualification,2001,2013-01-22,2,3.693235896995663,3.015844178799962,0.6773917181957014,-2.58649945843616,0,0,0
No preference update,Equal-total shadow,2001,2013-01-22,2,3.9033849128827707,3.11640976776721,0.7869751451155607,-2.4868246770637006,0,0,0
No preference update,No feedback,2001,2013-01-23,2,3.93635581874661,3.2001358688008157,0.7362199499457941,-1.571363127318537,0,0,0
No preference update,ECF,2001,2013-01-23,2,3.81297029351886,3.1776731538656375,0.6352971396532221,-1.5936838496645,7,0,0
No preference update,Same update without qualification,2001,2013-01-23,2,3.6919860697562212,3.117170690532305,0.5748153792239162,-1.6539202062660796,0,0,0
No preference update,Equal-total shadow,2001,2013-01-23,2,3.9363381462789526,3.200119859056601,0.7362182872223516,-1.571378981487008,0,0,0
No preference update,No feedback,2001,2013-01-24,2,4.010735648601962,3.5527051147507125,0.4580305338512496,-1.4044989726826738,0,0,0
No preference update,ECF,2001,2013-01-24,2,3.9724817303896462,3.5550683051974277,0.4174134251922183,-1.4020741145215843,12,0,0
No preference update,Same update without qualification,2001,2013-01-24,2,3.904779073283485,3.5393442325444897,0.3654348407389955,-1.4174034926096912,0,0,0
No preference update,Equal-total shadow,2001,2013-01-24,2,4.010728165487588,3.5527003015569547,0.4580278639306336,-1.4045037116167993,0,0,0
No preference update,No feedback,2001,2013-01-25,2,4.212628588724251,3.9452109566442686,0.2674176320799822,-2.0254036059230915,0,0,0
No preference update,ECF,2001,2013-01-25,2,4.20106067331146,3.9414528529813935,0.25960782033006624,-2.029089925587725,7,0,0
No preference update,Same update without qualification,2001,2013-01-25,2,4.057773113644665,3.850127930898004,0.20764518274666052,-2.1192266534079645,0,0,0
No preference update,Equal-total shadow,2001,2013-01-25,2,4.2126142900308166,3.945196399390992,0.26741789063982496,-2.025417958273373,0,0,0
No preference update,No feedback,2001,2013-04-02,3,3.7900849131198924,3.2758994019929726,0.5141855111269199,-1.4406843108264475,0,0,0
No preference update,ECF,2001,2013-04-02,3,3.7927737705507765,3.2791172452558657,0.5136565252949109,-1.4374093062103726,6,0,0
No preference update,Same update without qualification,2001,2013-04-02,3,3.6919419117681143,3.239133112626043,0.4528087991420713,-1.4771072693549963,0,0,0
No preference update,Equal-total shadow,2001,2013-04-02,3,3.7900987486903492,3.275913668167736,0.5141850805226132,-1.4406702404156073,0,0,0
No preference update,No feedback,2001,2013-04-03,3,3.730921983505679,1.9653189878122581,1.7656029956934212,-3.111677088222521,0,0,0
No preference update,ECF,2001,2013-04-03,3,3.9151960936662134,2.0655555925921614,1.849640501074052,-3.01265393204624,9,0,0
No preference update,Same update without qualification,2001,2013-04-03,3,3.342806420017535,1.884537895600825,1.4582685244167102,-3.192700208272835,0,0,0
No preference update,Equal-total shadow,2001,2013-04-03,3,3.722672938648975,1.9653160370637985,1.7573569015851764,-3.111680000540608,0,0,0
No preference update,No feedback,2001,2013-04-04,3,3.977368265824955,2.7141616370766406,1.2632066287483144,-2.424452294232804,0,0,0
No preference update,ECF,2001,2013-04-04,3,3.9437356765927607,2.71130690620738,1.2324287703853813,-2.4272329729978463,7,0,0
No preference update,Same update without qualification,2001,2013-04-04,3,3.580010493293614,2.605406569493173,0.9746039238004418,-2.5324347533742104,0,0,0
No preference update,Equal-total shadow,2001,2013-04-04,3,3.977358588977589,2.714155639812443,1.263202949165146,-2.4244582245361186,0,0,0
No preference update,No feedback,2001,2013-04-09,4,3.8899709089620287,2.8612696348557676,1.028701274106261,-2.132399648297402,0,0,0
No preference update,ECF,2001,2013-04-09,4,3.9358681115224723,2.88911864423485,1.0467494672876219,-2.1048102396386876,8,0,0
No preference update,Same update without qualification,2001,2013-04-09,4,3.7516261573203824,2.913644350237502,0.8379818070828805,-2.0809329870341764,0,0,0
No preference update,Equal-total shadow,2001,2013-04-09,4,3.889972031095967,2.861272054765121,1.0286999763308458,-2.132397293102012,0,0,0
No preference update,No feedback,2001,2013-04-10,4,3.9580852771752006,3.3644184079218977,0.5936668692533031,-1.5465665724541975,0,0,0
No preference update,ECF,2001,2013-04-10,4,3.94360838864334,3.3540944135855404,0.5895139750577992,-1.5567255824954123,9,0,0
No preference update,Same update without qualification,2001,2013-04-10,4,3.8412405961797225,3.3174729416630107,0.5237676545167123,-1.5928134934878337,0,0,0
No preference update,Equal-total shadow,2001,2013-04-10,4,3.958102263182052,3.3644350783723596,0.5936671848096928,-1.5465500828736403,0,0,0
No preference update,No feedback,2001,2013-04-14,5,3.8596591406583736,3.239507080293538,0.6201520603648351,-1.717191176971579,0,0,0
No preference update,ECF,2001,2013-04-14,5,3.8507457645181637,3.229003288019885,0.6217424764982789,-1.7275204429988076,6,0,0
No preference update,Same update without qualification,2001,2013-04-14,5,3.737652662577341,3.1707298019395873,0.5669228606377541,-1.785170952666928,0,0,0
No preference update,Equal-total shadow,2001,2013-04-14,5,3.8596829106032837,3.239531715671555,0.6201511949317288,-1.7171668469947872,0,0,0
No preference update,No feedback,2001,2013-04-15,5,3.970238134855092,3.1852787166834506,0.7849594181716418,-1.7762075381351488,0,0,0
No preference update,ECF,2001,2013-04-15,5,3.9084269370049474,3.148856054024666,0.7595708829802816,-1.8122458844894105,5,0,0
No preference update,Same update without qualification,2001,2013-04-15,5,3.946256579258337,3.19321131941318,0.7530452598451566,-1.768118387016305,0,0,0
No preference update,Equal-total shadow,2001,2013-04-15,5,3.970241372223278,3.1852799015529785,0.7849614706702994,-1.7762063520539417,0,0,0
No preference update,No feedback,2001,2013-04-22,6,3.8252339157148394,2.7549562952149245,1.070277620499915,-2.6986105800633045,0,0,0
No preference update,ECF,2001,2013-04-22,6,3.762902732103647,2.7142103812068186,1.0486923508968282,-2.7389113326677346,8,0,0
No preference update,Same update without qualification,2001,2013-04-22,6,3.655471077815763,2.682295539385221,0.9731755384305424,-2.770498289834462,0,0,0
No preference update,Equal-total shadow,2001,2013-04-22,6,3.8252371026705148,2.754963167277675,1.0702739353928399,-2.6986038365299008,0,0,0
No preference update,No feedback,2001,2013-04-28,7,3.986661352233823,3.182741731346924,0.8039196208868988,-2.054465152826804,0,0,0
No preference update,ECF,2001,2013-04-28,7,3.9717864854890608,3.1684765529735093,0.8033099325155518,-2.0684869753084096,9,0,0
