Setting,Date,Control,Delivery (MWh),Authorization (MWh),Unused authorization (MWh),Source exchange (MWh),Qualifying intervals
PV050,2013-06-16,Equal-total control,2.4437901048927264,3.6154357317583212,1.1716456268655948,-5.139924823227024,0
PV050,2013-06-16,No feedback,2.443792801226593,3.615438636112399,1.171645834885806,-5.139922157469579,0
PV050,2013-06-16,Previous-day persistence,1.761135464959708,1.8453306135390513,0.08419514857934338,-5.818879749814169,0
PV050,2013-06-17,ECF,2.018220286917933,3.354351707424798,1.3361314205068653,-5.6972401496896525,8
PV050,2013-06-17,Equal-total control,2.015449546334609,3.293503236232586,1.2780536898979769,-5.6999036695137875,0
PV050,2013-06-17,No feedback,2.015454783406798,3.2935109754561998,1.2780561920494016,-5.699898479277281,0
PV050,2013-06-17,Previous-day persistence,1.6032851939954758,1.8508760174198935,0.24759082342441752,-6.110124227583714,0
PV050,2013-06-18,ECF,2.474745316126035,3.6470476722509515,1.1723023561249164,-5.344092879065109,7
PV050,2013-06-18,Equal-total control,2.491452172208275,3.675809602850172,1.1843574306418971,-5.32769351101812,0
PV050,2013-06-18,No feedback,2.49146031424535,3.6758202479442375,1.1843599336988877,-5.327685463427922,0
PV050,2013-06-18,Previous-day persistence,1.9955941210064734,2.1438231430499113,0.1482290220434381,-5.820526084957769,0
PV050,2013-06-19,ECF,2.083610208278448,3.5973602308921686,1.513750022613721,-6.088540297027837,7
PV050,2013-06-19,Equal-total control,1.880585933819646,3.329395282375102,1.4488093485554558,-6.2892703955047145,0
PV050,2013-06-19,No feedback,1.8805966553510578,3.3294120418519446,1.4488153865008868,-6.2892597709636,0
PV050,2013-06-19,Previous-day persistence,1.5451618966863352,1.9970024240597715,0.45184052737343605,-6.623002104185404,0
PV050,2013-06-23,ECF,1.0817221486165929,3.2970000247083617,2.2152778760917684,-8.39167646911135,10
PV050,2013-06-23,Equal-total control,1.0876937288582704,3.0418922379107713,1.954198509052501,-8.385742407431902,0
PV050,2013-06-23,No feedback,1.087691259323203,3.041885632447963,1.95419437312476,-8.385744851051216,0
PV050,2013-06-23,Previous-day persistence,0.8645961284889573,1.638243796999055,0.7736476685100978,-8.608659480746335,0
PV050,2013-06-24,ECF,1.9313947946586856,3.9421112685911996,2.010716473932514,-6.540642145988831,5
PV050,2013-06-24,Equal-total control,1.8996432684903872,3.887417574980893,1.987774306490506,-6.572043819983237,0
PV050,2013-06-24,No feedback,1.8996451193017467,3.887419223134114,1.987774103832367,-6.572041996695282,0
PV050,2013-06-24,Previous-day persistence,1.0485109335145375,1.2533743086590388,0.20486337514450148,-7.418999758556233,0
PV050,2013-06-25,ECF,1.4950600606677023,3.4348634687656823,1.9398034080979802,-7.311765359527657,2
PV050,2013-06-25,Equal-total control,1.495799194408712,3.486171192264717,1.990371997856005,-7.310994639985718,0
PV050,2013-06-25,No feedback,1.4958025346035404,3.4861776943027962,1.9903751596992552,-7.310991331904501,0
PV050,2013-06-25,Previous-day persistence,1.1798920506465413,1.5780733897207244,0.3981813390741832,-7.625742935823145,0
PV050,2013-06-26,ECF,1.7411682358959584,3.4946299360761603,1.753461700180202,-5.911515275745934,3
PV050,2013-06-26,Equal-total control,1.7128243672430585,3.4313221036234225,1.7184977363803637,-5.939679836510585,0
PV050,2013-06-26,No feedback,1.7128218504201786,3.4313178630045105,1.7184960125843318,-5.939682330693404,0
PV050,2013-06-26,Previous-day persistence,0.963192280257702,1.3559996771064329,0.39280739684873106,-6.686499912234325,0
PV050,2013-06-27,ECF,1.300340914703456,3.5834564972087444,2.283115582505289,-6.3857653270485635,4
PV050,2013-06-27,Equal-total control,1.2642783385980674,3.477239853307295,2.2129615147092276,-6.42144646607335,0
PV050,2013-06-27,No feedback,1.2642802098825077,3.477245184746314,2.2129649748638065,-6.421444615194039,0
PV050,2013-06-27,Previous-day persistence,0.9861429375655537,1.6584620042058236,0.67231906664027,-6.698533561628528,0
PV075,2013-01-02,ECF,3.5709983972564427,4.3442140244556295,0.7732156271991864,-1.2919015370234732,5
PV075,2013-01-02,Equal-total control,3.5140619966856264,4.260523279083216,0.74646128239759,-1.3483149007662247,0
PV075,2013-01-02,No feedback,3.5140422017645725,4.26141050239619,0.7473683006316179,-1.348334418266623,0
PV075,2013-01-02,Previous-day persistence,3.1416446564053326,3.6911200269054523,0.5494753705001193,-1.7177695059940783,0
PV075,2013-01-03,ECF,3.973885284278688,4.306072353211081,0.33218706893239314,-0.5233832616636984,11
PV075,2013-01-03,Equal-total control,3.9410134229151828,4.295473900771601,0.3544604778564185,-0.5560081452537567,0
PV075,2013-01-03,No feedback,3.941024244395475,4.295486383534061,0.35446213913858543,-0.5559974531688062,0
PV075,2013-01-03,Previous-day persistence,3.0713736217790912,3.2287176843387835,0.15734406255969224,-1.4198376947602467,0
PV075,2013-01-04,ECF,4.075594689251158,4.357604333862286,0.28200964461112765,-1.0460556574994577,8
PV075,2013-01-04,Equal-total control,4.078548378766149,4.3655860209099,0.2870376421437516,-1.0431428513666743,0
PV075,2013-01-04,No feedback,4.0785547081255595,4.365592745264381,0.2870380371388216,-1.0431365945855282,0
PV075,2013-01-04,Previous-day persistence,3.4696743435751256,3.6179487346979666,0.1482743911228413,-1.646321799778125,0
PV075,2013-01-05,ECF,4.224488868540365,4.440164990337308,0.2156761217969434,-1.9281658219001478,5
PV075,2013-01-05,Equal-total control,4.224512000678322,4.443732494612667,0.21922049393434412,-1.9281416250753043,0
PV075,2013-01-05,No feedback,4.224510373338577,4.443730848573006,0.21922047523442814,-1.9281432156297127,0
PV075,2013-01-05,Previous-day persistence,3.6798922670174234,3.7241644692510056,0.044272202233582275,-2.4683151755692867,0
PV075,2013-01-06,ECF,4.342126978713742,4.541088714962813,0.19896173624907068,-1.653312129161176,10
PV075,2013-01-06,Equal-total control,4.343200221915603,4.551360794939785,0.20816057302418262,-1.6522498907059138,0
PV075,2013-01-06,No feedback,4.343213926580811,4.551374681298087,0.20816075471727705,-1.652236348959176,0
PV075,2013-01-06,Previous-day persistence,3.7486566771700165,3.788712301312537,0.04005562414252063,-2.241916550447489,0
PV075,2013-01-07,ECF,3.9665761793120566,4.345003366068105,0.37842718675604836,-1.4949918832115183,5
PV075,2013-01-07,Equal-total control,3.9699054612609306,4.3624502720408875,0.3925448107799568,-1.491768443052394,0
PV075,2013-01-07,No feedback,3.969910973193155,4.362454219425363,0.39254324623220743,-1.491762986222309,0
PV075,2013-01-07,Previous-day persistence,3.4713206787607227,3.6950404987945245,0.2237198200338022,-1.9866913339963308,0
PV075,2013-01-08,ECF,3.5364033796818184,3.94983817396367,0.4134347942818516,-6.63397924025313,5
PV075,2013-01-08,Equal-total control,3.539185697788441,3.953682071200055,0.41449637341161427,-6.631262185675721,0
PV075,2013-01-08,No feedback,3.53918443135146,3.953680426433946,0.41449599508248536,-6.631263416137608,0
PV075,2013-01-08,Previous-day persistence,2.870972636743123,3.0921467839517027,0.22117414720857947,-7.295478663901096,0
PV075,2013-01-12,ECF,3.532120370292403,4.238295669102529,0.7061752988101255,-3.6147336134850985,4
PV075,2013-01-12,Equal-total control,3.536593383541955,4.244839910695456,0.7082465271535003,-3.610314525248499,0
PV075,2013-01-12,No feedback,3.5365751135773507,4.244820859534573,0.7082457459572218,-3.610332642673632,0
PV075,2013-01-12,Previous-day persistence,3.011960918199565,3.4532556138636488,0.44129469566408425,-4.131550463136913,0
PV075,2013-01-13,ECF,2.569026608416377,4.134343191775108,1.5653165833587313,-2.73665720937126,6
PV075,2013-01-13,Equal-total control,2.5427453361439234,4.0515132074422695,1.508767871298346,-2.7627007868497886,0
PV075,2013-01-13,No feedback,2.5427446176248614,4.05151058800364,1.5087659703787792,-2.762701494195765,0
PV075,2013-01-13,Previous-day persistence,1.9143264126751878,2.9574107115544845,1.0430842988792965,-3.3890215306830815,0
PV075,2013-01-14,ECF,3.645583412566652,4.3721969024503355,0.726613489883683,-0.9165918675572833,6
PV075,2013-01-14,Equal-total control,3.6373071691335026,4.369120036783285,0.7318128676497822,-0.9247767671142191,0
PV075,2013-01-14,No feedback,3.6373015456351,4.369115892578485,0.7318143469433841,-0.9247823144852323,0
PV075,2013-01-14,Previous-day persistence,2.434739906817904,2.689873309084808,0.25513340226690395,-2.122369824596797,0
PV075,2013-01-15,ECF,4.006541679791109,4.255524389565241,0.2489827097741311,-0.46744103208438814,15
PV075,2013-01-15,Equal-total control,3.969386534806504,4.245309129054069,0.27592259424756616,-0.5039535269617895,0
PV075,2013-01-15,No feedback,3.9693600600162084,4.245281862315089,0.27592180229888125,-0.5039796771161054,0
PV075,2013-01-15,Previous-day persistence,3.2791701487459726,3.3706991971590528,0.09152904841308028,-1.1891371953402106,0
PV075,2013-01-16,ECF,3.955458251741078,4.300917919863082,0.345459668122004,-1.1252580267207108,8
PV075,2013-01-16,Equal-total control,3.958732289109655,4.311500967930336,0.3527686788206815,-1.122032088880669,0
PV075,2013-01-16,No feedback,3.9587043178209833,4.311471776011464,0.35276745819048,-1.1220597336960445,0
PV075,2013-01-16,Previous-day persistence,3.279028172700051,3.4611998172058884,0.1821716445058382,-1.796673905917111,0
PV075,2013-01-17,ECF,4.0540406914911475,4.457917104822277,0.4038764133311295,-1.8254031079488777,11
PV075,2013-01-17,Equal-total control,4.05878282194838,4.476532659004076,0.41774983705569624,-1.8206551148451589,0
PV075,2013-01-17,No feedback,4.058793320650535,4.476543543569785,0.4177502229192497,-1.8206447474106877,0
PV075,2013-01-17,Previous-day persistence,3.5577472535666734,3.7827005478272295,0.22495329426055588,-2.3178747825613972,0
PV075,2013-01-18,ECF,3.7408375356618624,4.344893333741056,0.6040557980791936,-5.6737929989029805,7
PV075,2013-01-18,Equal-total control,3.7417049833118616,4.3446432483505655,0.6029382650387036,-5.673009503968317,0
PV075,2013-01-18,No feedback,3.7417236649244927,4.345562594968864,0.6038389300443714,-5.672990989278774,0
PV075,2013-01-18,Previous-day persistence,3.341805486230416,3.732553148708634,0.3907476624782184,-6.071492445821072,0
PV075,2013-01-19,ECF,3.0097188370156864,4.0877500353607115,1.0780311983450246,-2.0369783085088797,8
PV075,2013-01-19,Equal-total control,3.004861282153377,4.165391528498178,1.1605302463448004,-2.0417695575447024,0
PV075,2013-01-19,No feedback,3.004862465287839,4.165382569682308,1.1605201043944682,-2.0417684027443697,0
PV075,2013-01-19,Previous-day persistence,2.578995718707411,3.2995334408944945,0.7205377221870835,-2.4652017627764042,0
PV075,2013-01-20,ECF,2.240226958638891,3.782331532092927,1.542104573454036,-2.643924679047747,10
PV075,2013-01-20,Equal-total control,2.2414895999365116,4.000585234291343,1.759095634354832,-2.642516958093573,0
PV075,2013-01-20,No feedback,2.2416019000473724,4.006538296984459,1.7649363969370873,-2.6424051640936064,0
PV075,2013-01-20,Previous-day persistence,1.8124894741520658,2.8084728162854073,0.9959833421333416,-3.0699780015989524,0
PV075,2013-01-21,ECF,3.9059776428798045,4.264331132584209,0.3583534897044048,-0.9232208467475138,7
PV075,2013-01-21,Equal-total control,3.898655207160552,4.272131744230013,0.3734765370694617,-0.9303792500732175,0
PV075,2013-01-21,No feedback,3.898657476151647,4.272133231718465,0.373475755566817,-0.9303769878589946,0
PV075,2013-01-21,Previous-day persistence,2.6739788116358154,2.7137823583215184,0.03980354668570286,-2.1478462659341386,0
PV075,2013-01-22,ECF,2.9722061589552036,3.8574668862343273,0.8852607272791234,-2.6643741616745413,9
PV075,2013-01-22,Equal-total control,2.935116379473725,3.6242219468290022,0.6891055673552767,-2.70122336201371,0
PV075,2013-01-22,No feedback,2.9353517749381566,3.6479624640984825,0.7126106891603261,-2.700987449752321,0
PV075,2013-01-22,Previous-day persistence,2.4658054241621152,3.0184951096651984,0.5526896855030828,-3.168073544306844,0
PV075,2013-01-23,ECF,3.2505128610504417,4.18156024168459,0.9310473806341486,-1.544082900043047,7
PV075,2013-01-23,Equal-total control,3.255175103957229,4.327473094787788,1.0722979908305583,-1.5390958276402145,0
PV075,2013-01-23,No feedback,3.2551625257508174,4.327449003156611,1.0722864774057936,-1.5391082368302678,0
PV075,2013-01-23,Previous-day persistence,2.692565113704469,3.3254497380842434,0.6328846243797746,-2.0990932790801478,0
PV075,2013-01-24,ECF,3.9867495449868624,4.533721938260168,0.5469723932733065,-0.9961827910882466,10
PV075,2013-01-24,Equal-total control,3.951286095486062,4.489174950806232,0.5378888553201701,-1.0312949350551897,0
PV075,2013-01-24,No feedback,3.951284493942847,4.489171322499817,0.5378868285569698,-1.031296551077209,0
PV075,2013-01-24,Previous-day persistence,3.1810569102355073,3.4264476958155665,0.24539078558005917,-1.7970452007677045,0
PV075,2013-01-25,ECF,3.8301438770981227,4.10664861911984,0.27650474202171765,-2.1599106829226007,6
PV075,2013-01-25,Equal-total control,3.8300923761176353,4.11066986096665,0.2805774848490143,-2.159961706084539,0
PV075,2013-01-25,No feedback,3.8300852369353087,4.110662635918523,0.2805773989832146,-2.159968777350733,0
PV075,2013-01-25,Previous-day persistence,2.9707764583524336,3.0724461330998265,0.10166967474739268,-3.013097734221018,0
PV075,2013-04-02,ECF,3.2408350862107307,3.7675553121123686,0.5267202259016377,-1.4886611002499222,5
PV075,2013-04-02,Equal-total control,3.245475728069078,3.774636724240339,0.5291609961712616,-1.484034812627084,0
PV075,2013-04-02,No feedback,3.245490611566948,3.7746518866140004,0.5291612750470526,-1.4840200896815756,0
PV075,2013-04-02,Previous-day persistence,2.702553618203982,2.7847199483279326,0.08216633012395012,-2.0235040141350975,0
PV075,2013-04-03,ECF,1.7059966234329567,3.6345074993237936,1.928510875890837,-3.4051116744109184,10
PV075,2013-04-03,Equal-total control,1.7140869938485106,3.8150315565606925,2.100944562712182,-3.396769825608938,0
PV075,2013-04-03,No feedback,1.7170744384364838,3.879934844855448,2.1628604064189636,-3.3938010342250142,0
PV075,2013-04-03,Previous-day persistence,1.5428739525336639,2.9452841037155846,1.4024101511819207,-3.5668035347893654,0
PV075,2013-04-04,ECF,2.589414236174968,3.9647550297442065,1.3753407935692379,-2.57466097127129,7
PV075,2013-04-04,Equal-total control,2.6386411238373917,4.109988403485913,1.4713472796485214,-2.525793934557776,0
PV075,2013-04-04,No feedback,2.640934961275102,4.12045149915499,1.479516537879888,-2.523532652210109,0
PV075,2013-04-04,Previous-day persistence,1.4628682385429368,1.668529503511401,0.20566126496846399,-3.6952783797260236,0
PV075,2013-04-09,ECF,2.986233127698245,4.117931289556923,1.131698161858678,-2.0299333045369545,6
PV075,2013-04-09,Equal-total control,2.750782690480079,3.8527447864517574,1.101962095971678,-2.2625186470201197,0
PV075,2013-04-09,No feedback,2.7507826889899887,3.8527441490776897,1.1019614600877012,-2.26251864514038,0
PV075,2013-04-09,Previous-day persistence,2.3322169624318523,2.824796024639515,0.4925790622076632,-2.6780047042431683,0
PV075,2013-04-10,ECF,3.7103568161163887,4.346458889408865,0.6361020732924763,-1.2165337553786655,5
PV075,2013-04-10,Equal-total control,3.7156811767940296,4.352974340646661,0.6372931638526309,-1.2112757228209874,0
PV075,2013-04-10,No feedback,3.7156944262286564,4.352988155992993,0.637293729764336,-1.2112626745878499,0
PV075,2013-04-10,Previous-day persistence,3.0235389798983574,3.102465643558237,0.07892666365987902,-1.8992555766910433,0
PV075,2013-04-14,ECF,3.3081360884510174,3.9102138590152857,0.602077770564268,-1.6620593395329388,3
PV075,2013-04-14,Equal-total control,3.3081346927910076,3.9104316535571666,0.6022969607661588,-1.6620607183972185,0
PV075,2013-04-14,No feedback,3.308133997757581,3.910430563714694,0.6022965659571128,-1.662061405831681,0
PV075,2013-04-14,Previous-day persistence,2.759468424479314,2.8056241551508965,0.04615573067158231,-2.2060618399080023,0
PV075,2013-04-15,ECF,3.1456132948814055,4.0134481965880555,0.86783490170665,-1.8275229847450256,6
PV075,2013-04-15,Equal-total control,3.150352222752953,4.016211458911655,0.8658592361587019,-1.8230701778248404,0
PV075,2013-04-15,No feedback,3.1503428147394725,4.016201884148925,0.8658590694094526,-1.823079469565484,0
PV075,2013-04-15,Previous-day persistence,2.6801051069426336,2.9411925995818735,0.26108749263924025,-2.2894299437601675,0
PV075,2013-04-22,ECF,2.807080377466186,4.0266443130941,1.219563935627914,-2.6637393532363474,5
PV075,2013-04-22,Equal-total control,2.8147236245545444,4.031591575241013,1.2168679506864688,-2.6563061830291703,0
PV075,2013-04-22,No feedback,2.8147381113473884,4.031605167461313,1.2168670561139252,-2.6562918588007993,0
PV075,2013-04-22,Previous-day persistence,2.310740187228395,2.7453425907825966,0.43460240355420154,-3.1566189881300186,0
PV075,2013-04-28,ECF,3.0879913320267134,3.820197295843727,0.732205963817014,-2.162038537060499,2
PV075,2013-04-28,Equal-total control,3.087483334755916,3.8198355384451634,0.7323522036892476,-2.1625421627109636,0
PV075,2013-04-28,No feedback,3.087482966391825,3.8198351469770175,0.7323521805851931,-2.162542527908631,0
PV075,2013-04-28,Previous-day persistence,2.6381588322157956,2.6716707892184894,0.033511957002693875,-2.607935114465092,0
PV075,2013-04-29,ECF,3.1345421342566993,3.889779488759469,0.7552373545027696,-1.9042575056469933,3
PV075,2013-04-29,Equal-total control,3.132932889471988,3.888792163931422,0.7558592744594337,-1.9058510217186004,0
PV075,2013-04-29,No feedback,3.1329332439219466,3.8887933155882837,0.7558600716663372,-1.905850672558096,0
PV075,2013-04-29,Previous-day persistence,2.632041651726257,2.6793028745774636,0.04726122285120647,-2.402223819963127,0
PV075,2013-04-30,ECF,2.637136980056452,3.813045168758273,1.175908188701821,-2.4198007344454138,2
PV075,2013-04-30,Equal-total control,2.6336707814676266,3.8425058327642936,1.208835051296668,-2.4232945538292663,0
PV075,2013-04-30,No feedback,2.633662544590898,3.842497451797823,1.2088349072069247,-2.423302694125499,0
PV075,2013-04-30,Previous-day persistence,2.231046712480694,2.6654184996218544,0.4343717871411602,-2.8229648690654723,0
PV075,2013-05-01,ECF,3.001202229029662,4.047741957152466,1.0465397281228046,-2.099809252521978,1
PV075,2013-05-01,Equal-total control,3.0011139951591,4.048725297458475,1.0476113022993752,-2.099898854165442,0
PV075,2013-05-01,No feedback,3.0011106047739404,4.048722051218009,1.0476114464440691,-2.0999022121311746,0
PV075,2013-05-01,Previous-day persistence,2.3034532492417656,2.438521063424455,0.13506781418268965,-2.7918685945091677,0
PV075,2013-05-06,ECF,2.9146036195939686,3.6863922552873167,0.7717886356933485,-2.6699960173857384,2
PV075,2013-05-06,Equal-total control,2.914775428790492,3.6880333209890503,0.773257892198558,-2.6698266768531913,0
PV075,2013-05-06,No feedback,2.914783498181584,3.688041193290691,0.773257695109107,-2.6698186952552034,0
PV075,2013-05-06,Previous-day persistence,2.2415346941819436,2.317270316317551,0.07573562213560747,-3.3378863504688754,0
PV075,2013-05-07,ECF,2.7842588464404567,3.827664633768752,1.0434057873282954,-2.747679954125063,5
PV075,2013-05-07,Equal-total control,2.7717056508587006,3.8243960102748997,1.0526903594161996,-2.760174277962887,0
PV075,2013-05-07,No feedback,2.7717040544869214,3.8243931831528393,1.0526891286659177,-2.7601758515638113,0
PV075,2013-05-07,Previous-day persistence,2.370867964508381,2.716055037061558,0.34518707255317704,-3.157950430235108,0
PV075,2013-05-08,ECF,2.884853863003834,4.0229864852070705,1.1381326222032357,-2.54914739158775,5
PV075,2013-05-08,Equal-total control,2.8660997379867945,4.039936744508918,1.1738370065221226,-2.567480698253005,0
PV075,2013-05-08,No feedback,2.8661043743969836,4.0399419568351504,1.1738375824381668,-2.567476114016033,0
PV075,2013-05-08,Previous-day persistence,2.316692849892936,2.6328389182217533,0.3161460683288172,-3.113360702911731,0
PV075,2013-05-09,ECF,2.980838258469734,3.9326835403083495,0.9518452818386157,-2.378262684798193,8
PV075,2013-05-09,Equal-total control,3.000072100656222,3.976922970677072,0.9768508700208502,-2.3593900657902567,0
PV075,2013-05-09,No feedback,3.000077785419342,3.976928959107753,0.9768511736884111,-2.359384462631006,0
PV075,2013-05-09,Previous-day persistence,2.3186300836524305,2.4523959275432947,0.13376584389086402,-3.0360058638493874,0
PV075,2013-05-10,ECF,2.926444399803887,3.7476709722452677,0.8212265724413806,-2.315900678470268,4
PV075,2013-05-10,Equal-total control,2.9251431249903543,3.7475893659797954,0.8224462409894415,-2.3171884938785956,0
PV075,2013-05-10,No feedback,2.9251466660539442,3.7475931472211452,0.8224464811672009,-2.317184984095198,0
PV075,2013-05-10,Previous-day persistence,2.3514701958628885,2.3832481408227553,0.03177794495986688,-2.88603381763863,0
PV075,2013-05-11,ECF,2.62101470484796,4.271421428881751,1.6504067240337905,-3.0475560659344447,9
PV075,2013-05-11,Equal-total control,2.4180868192545497,3.9867281223895326,1.5686413031349822,-3.2484575638732966,0
PV075,2013-05-11,No feedback,2.418081568556473,3.9867199195877125,1.5686383510312396,-3.2484627735241616,0
PV075,2013-05-11,Previous-day persistence,2.0119947187328204,2.621885756955282,0.6098910382224612,-3.6517375375033,0
PV075,2013-05-12,ECF,3.24875382051245,4.424671513306916,1.1759176927944661,-2.3321994202095047,6
PV075,2013-05-12,Equal-total control,3.2566791855752806,4.448320857755253,1.1916416721799723,-2.3243499408459423,0
PV075,2013-05-12,No feedback,3.2566727756420217,4.448315480793867,1.1916427051518457,-2.3243562995081652,0
PV075,2013-05-12,Previous-day persistence,2.4308581588707043,2.6307764416314297,0.19991828276072526,-3.1451645082715953,0
PV075,2013-05-16,ECF,2.891960199021592,3.8990633777458803,1.007103178724288,-3.093177361992391,3
PV075,2013-05-16,Equal-total control,2.79377358027394,3.781064770875773,0.9872911906018336,-3.1902006878574904,0
PV075,2013-05-16,No feedback,2.793774005111496,3.7810651808543603,0.9872911757428642,-3.190200249363171,0
PV075,2013-05-16,Previous-day persistence,2.235888937551561,2.3194071908094944,0.0835182532579329,-3.7434542954317243,0
PV075,2013-05-17,ECF,2.8594065762188574,3.7650442025230566,0.9056376263041994,-3.291819780406252,3
PV075,2013-05-17,Equal-total control,2.8587175877062525,3.7651128765920587,0.9063952888858062,-3.292502734872468,0
PV075,2013-05-17,No feedback,2.858717292085341,3.765112553976028,0.9063952618906872,-3.2925030280994005,0
PV075,2013-05-17,Previous-day persistence,2.4245169827152973,2.458634838661936,0.034117855946638825,-3.723862876060209,0
PV075,2013-05-18,ECF,2.845507700986209,3.737296842737405,0.8917891417511961,-3.557407712122047,4
PV075,2013-05-18,Equal-total control,2.8438587459342672,3.738261275140795,0.8944025292065279,-3.5590309090228844,0
PV075,2013-05-18,No feedback,2.8438539823969498,3.738256050477199,0.8944020680802495,-3.559035624958654,0
PV075,2013-05-18,Previous-day persistence,2.260376097367569,2.2903413983700514,0.029965301002481994,-4.137908491930936,0
PV075,2013-05-19,ECF,2.8044941263393106,3.7312235734401447,0.9267294471008337,-3.857146083018942,4
PV075,2013-05-19,Equal-total control,2.8019285405731083,3.7292534509852873,0.9273249104121789,-3.8596737249754924,0
PV075,2013-05-19,No feedback,2.801941792984589,3.729267243707496,0.927325450722907,-3.859660631058096,0
PV075,2013-05-19,Previous-day persistence,2.257425404505822,2.3037629194313114,0.04633751492548924,-4.400186300227388,0
PV075,2013-05-20,ECF,2.707638620630778,3.629917308075549,0.9222786874447713,-3.92969173244648,2
PV075,2013-05-20,Equal-total control,2.7086711319368426,3.631183229494606,0.9225120975577632,-3.928702046354948,0
PV075,2013-05-20,No feedback,2.708670330707206,3.631181731320398,0.9225114006131917,-3.9287028302085036,0
PV075,2013-05-20,Previous-day persistence,2.150484141860197,2.2199143321907853,0.069430190330588,-4.482757519298419,0
PV075,2013-05-21,ECF,2.7252178236566946,3.7607878470786886,1.0355700234219942,-3.533111815188628,3
PV075,2013-05-21,Equal-total control,2.728118593549504,3.7618703516371115,1.0337517580876074,-3.530262132583388,0
PV075,2013-05-21,No feedback,2.728121922552657,3.761874740408315,1.033752817855658,-3.5302588882499384,0
PV075,2013-05-21,Previous-day persistence,2.214443050440889,2.304991809687935,0.09054875924704578,-4.040534476136051,0
PV075,2013-05-22,ECF,1.758312740889059,3.788865673205427,2.030552932316368,-5.492957284379185,5
PV075,2013-05-22,Equal-total control,1.749762434157184,3.771139641951176,2.021377207793992,-5.5015078826022386,0
PV075,2013-05-22,No feedback,1.7497526572052018,3.7711322783145267,2.0213796211093253,-5.50151753641507,0
PV075,2013-05-22,Previous-day persistence,1.5279471094342232,2.491560874628237,0.963613765194014,-5.7220842262737,0
PV075,2013-05-23,ECF,1.4387199636984125,4.06292511790912,2.6242051542107077,-5.913746668515046,9
PV075,2013-05-23,Equal-total control,1.4357166847523124,4.017841012715322,2.582124327963009,-5.916539197505564,0
PV075,2013-05-23,No feedback,1.4357179504661897,4.017847353467099,2.5821294030009097,-5.91653793926543,0
PV075,2013-05-23,Previous-day persistence,0.9861621208294905,1.6359581204552724,0.649795999625782,-6.364395282304294,0
PV075,2013-05-24,ECF,2.73590603460205,4.221820347311026,1.4859143127089764,-4.110536012994311,4
PV075,2013-05-24,Equal-total control,2.736601215654069,4.2233723539705545,1.4867711383164854,-4.109857713602887,0
PV075,2013-05-24,No feedback,2.7366029001517367,4.223373442474816,1.4867705423230801,-4.109856050916543,0
PV075,2013-05-24,Previous-day persistence,1.4743958552502603,1.6646439447825654,0.19024808953230513,-5.364474637401538,0
PV075,2013-05-25,ECF,2.61194776920553,3.7993175132758,1.1873697440702695,-4.060038742158654,7
PV075,2013-05-25,Equal-total control,2.605386747427379,3.8054673916521096,1.200080644224731,-4.066603295802198,0
PV075,2013-05-25,No feedback,2.6053714098589986,3.8054492038661727,1.200077794007174,-4.0666184509817995,0
PV075,2013-05-25,Previous-day persistence,2.017329880666547,2.1423327562176113,0.12500287555106415,-4.651195171576466,0
PV075,2013-05-26,ECF,2.7261635952248975,3.7373510811658956,1.0111874859409986,-4.070933063970859,6
PV075,2013-05-26,Equal-total control,2.7403358629750283,3.7554476585048446,1.0151117955298161,-4.0568969461872735,0
PV075,2013-05-26,No feedback,2.740315914094124,3.7554268322471374,1.015110918153014,-4.056916672460745,0
PV075,2013-05-26,Previous-day persistence,2.1384833797281058,2.174017879200353,0.03553449947224737,-4.654544230857409,0
PV075,2013-05-27,ECF,2.267109190800986,3.9569081396020453,1.6897989488010592,-4.778001058769441,9
PV075,2013-05-27,Equal-total control,1.9666957025268452,3.6967354984794154,1.7300397959525697,-5.075210427976135,0
PV075,2013-05-27,No feedback,1.9667045179448663,3.6967492384253733,1.7300447204805072,-5.075201696592448,0
PV075,2013-05-27,Previous-day persistence,1.5793743638902769,2.2512035344320727,0.6718291705417959,-5.460511364426276,0
PV075,2013-05-28,ECF,2.4313645478094186,4.251403995820321,1.8200394480109026,-4.115010224847823,3
PV075,2013-05-28,Equal-total control,2.432162582991217,4.259496701017513,1.827334118026296,-4.114268446418636,0
PV075,2013-05-28,No feedback,2.4321436448211213,4.25947275773071,1.8273291129095885,-4.114287171929703,0
PV075,2013-05-28,Previous-day persistence,1.8633259947176977,2.3972122667601443,0.5338862720424469,-4.679892231752623,0
PV075,2013-05-29,ECF,2.8311278368011745,4.2079597695870685,1.3768319327858936,-3.2917535492126246,8
PV075,2013-05-29,Equal-total control,2.7132192023160817,4.073513142170794,1.3602939398547127,-3.4083136870497377,0
PV075,2013-05-29,No feedback,2.7132193114500636,4.073512773579472,1.3602934621294076,-3.4083135490282266,0
PV075,2013-05-29,Previous-day persistence,2.0968805690610828,2.2526254935773364,0.1557449245162536,-4.021127379240292,0
PV075,2013-05-30,ECF,3.1245668597120497,4.185304468645196,1.0607376089331464,-2.9360436033031645,2
PV075,2013-05-30,Equal-total control,3.128017970730792,4.190616339406709,1.0625983686759168,-2.9326361183117107,0
PV075,2013-05-30,No feedback,3.1280230383413468,4.190621534054977,1.0625984957136307,-2.9326311199311705,0
PV075,2013-05-30,Previous-day persistence,2.6423108849442034,2.710267998977459,0.0679571140332555,-3.414213785506331,0
