Setting,Date,Delivery (MWh),Authorization (MWh),Unused authorization (MWh)
R05_POS_LOWER_BOUND,2013-05-23,1.742947723905919,4.199411174474046,2.456463450568127
R05_POS_LOWER_BOUND,2013-05-24,2.9149143845525534,4.370485422236684,1.4555710376841309
R05_POS_LOWER_BOUND,2013-05-25,2.69512344622516,3.8953352932200183,1.2002118469948582
R05_POS_LOWER_BOUND,2013-05-26,2.8165286739099114,3.8553522449913538,1.0388235710814424
R05_POS_LOWER_BOUND,2013-05-27,2.414197690173118,3.9741176474145394,1.5599199572414215
R05_POS_LOWER_BOUND,2013-05-28,2.7053979436185527,4.472684395030761,1.7672864514122084
R05_POS_LOWER_BOUND,2013-05-29,2.9481195619413163,4.356572018308374,1.408452456367058
R05_POS_LOWER_BOUND,2013-05-30,3.2489680881619436,4.289111263797572,1.0401431756356287
R05_POS_LOWER_BOUND,2013-05-31,2.779683175095947,3.889918419614704,1.110235244518757
R05_POS_LOWER_BOUND,2013-06-01,2.1938916207060046,3.753027014842763,1.5591353941367583
R05_POS_LOWER_BOUND,2013-06-02,0.8045908551889368,4.178306431765329,3.3737155765763926
R05_POS_LOWER_BOUND,2013-06-03,2.894385535403778,4.210185147334023,1.3157996119302453
R05_POS_LOWER_BOUND,2013-06-04,2.542399315349576,3.6937252663244955,1.1513259509749196
R05_POS_LOWER_BOUND,2013-06-05,2.3708710327252347,3.739948369153015,1.3690773364277802
R05_POS_LOWER_BOUND,2013-06-06,2.382900480559051,4.170681597920328,1.7877811173612774
R05_POS_LOWER_BOUND,2013-06-07,2.169145375450785,4.261950630564428,2.092805255113643
R05_POS_LOWER_BOUND,2013-06-08,2.290656841541996,4.1480527952147845,1.8573959536727886
R05_POS_LOWER_BOUND,2013-06-09,2.9262321842990895,4.150272709517333,1.2240405252182436
R05_POS_LOWER_BOUND,2013-06-10,2.6579797890903545,4.312698733572844,1.65471894448249
R05_POS_LOWER_BOUND,2013-06-11,2.8842214772448798,4.044172539460919,1.1599510622160394
R05_POS_LOWER_BOUND,2013-06-12,1.4431880811226627,3.8883603203153094,2.4451722391926465
R05_POS_LOWER_BOUND,2013-06-13,2.9176201073036703,4.29802094054764,1.3804008332439697
R05_POS_LOWER_BOUND,2013-06-14,2.5990971136341745,3.700715453846333,1.1016183402121587
R05_POS_LOWER_BOUND,2013-06-15,2.3597336587923357,3.9624430882299673,1.6027094294376316
R05_POS_LOWER_BOUND,2013-06-16,2.7736445430003025,4.01172544743523,1.238080904434928
R05_POS_LOWER_BOUND,2013-06-17,2.504713806384053,3.7119964476548244,1.2072826412707713
R05_POS_LOWER_BOUND,2013-06-18,2.7980171223303802,3.9838684407588514,1.1858513184284711
R05_POS_LOWER_BOUND,2013-06-19,2.63389291217429,3.9762061545273273,1.3423132423530375
R05_POS_LOWER_BOUND,2013-06-23,1.6745511881528214,3.765532362060695,2.0909811739078736
R05_POS_LOWER_BOUND,2013-06-24,2.4560289126737214,4.230802684062121,1.7747737713884
R05_POS_LOWER_BOUND,2013-06-25,2.118960063762828,3.9417220251517135,1.8227619613888857
R05_POS_LOWER_BOUND,2013-06-26,2.272242203436921,3.826334916298863,1.5540927128619422
R05_POS_LOWER_BOUND,2013-06-27,1.9318606808793433,3.86930007084802,1.9374393899686766
R10_NEG_POINT,2013-01-02,3.7154143758289084,4.384623239498406,0.6692088636694979
R10_NEG_POINT,2013-01-03,4.117008309302434,4.423659561283494,0.30665125198106047
R10_NEG_POINT,2013-01-04,4.206027264763872,4.477778115588241,0.2717508508243691
R10_NEG_POINT,2013-01-05,4.344325675551028,4.505877953838943,0.16155227828791485
R10_NEG_POINT,2013-01-06,4.476277769648603,4.629025312308708,0.15274754266010504
R10_NEG_POINT,2013-01-07,4.115289751580081,4.434878747724688,0.31958899614460723
R10_NEG_POINT,2013-01-08,3.6985092936952992,4.023300969795377,0.324791676100078
R10_NEG_POINT,2013-01-12,3.8619319399588212,4.361637748776093,0.49970580881727145
R10_NEG_POINT,2013-01-13,2.815371014074945,4.20247519249058,1.3871041784156346
R10_NEG_POINT,2013-01-14,3.8741569407213023,4.5367441219689715,0.6625871812476691
R10_NEG_POINT,2013-01-15,4.182139403539512,4.40534923864223,0.2232098351027174
R10_NEG_POINT,2013-01-16,4.113550870455007,4.416729961264277,0.3031790908092704
R10_NEG_POINT,2013-01-17,4.236239928642401,4.626469839942892,0.39022991130049167
R10_NEG_POINT,2013-01-18,3.913198402357058,4.464466213997971,0.5512678116409133
R10_NEG_POINT,2013-01-19,3.32746690385322,4.296040425089043,0.9685735212358226
R10_NEG_POINT,2013-01-20,2.661563439857884,4.144536654386213,1.4829732145283292
R10_NEG_POINT,2013-01-21,4.147888621815627,4.474463452481689,0.3265748306660621
R10_NEG_POINT,2013-01-22,3.0756833415406937,3.7379368634833,0.6622535219426062
R10_NEG_POINT,2013-01-23,3.5855717839639,4.456189824757586,0.8706180407936861
R10_NEG_POINT,2013-01-24,4.150362227622875,4.616963882415617,0.4666016547927425
R10_NEG_POINT,2013-01-25,3.9776315161786124,4.234108120382267,0.25647660420365437
R10_NEG_POINT,2013-04-02,3.355827515648575,3.910936645604844,0.5551091299562692
R10_NEG_POINT,2013-04-03,2.08463000475642,3.9789539423285083,1.8943239375720884
R10_NEG_POINT,2013-04-04,2.9474115830635217,4.289508129652529,1.3420965465890076
R10_NEG_POINT,2013-04-09,3.008275140879595,4.062854837421137,1.0545796965415417
R10_NEG_POINT,2013-04-10,3.8216965282751847,4.480387611006782,0.6586910827315977
R10_NEG_POINT,2013-04-14,3.4071875431884706,4.044738783827964,0.6375512406394934
R10_NEG_POINT,2013-04-15,3.3020242356364338,4.096338582719775,0.7943143470833411
R10_NEG_POINT,2013-04-22,2.9186421274158643,4.133985909522359,1.2153437821064945
R10_NEG_POINT,2013-04-28,3.1774090245621434,3.9016119150029835,0.7242028904408402
R10_NEG_POINT,2013-04-29,3.2238942812195353,3.9853445814724635,0.7614503002529283
R10_NEG_POINT,2013-04-30,2.8086234228488602,3.942086088471595,1.133462665622735
R10_NEG_POINT,2013-05-01,3.146636754637871,4.230436588263584,1.0837998336257129
R10_NEG_POINT,2013-05-06,3.0072618985709143,3.8128300071120687,0.8055681085411543
R10_NEG_POINT,2013-05-07,2.8976325226644652,3.9333657577415466,1.0357332350770814
R10_NEG_POINT,2013-05-08,3.069613294786753,4.1617968696506225,1.0921835748638693
R10_NEG_POINT,2013-05-09,3.1084792565059414,4.09558898845983,0.9871097319538884
R10_NEG_POINT,2013-05-10,3.0073908215361853,3.878842338047078,0.8714515165108927
R10_NEG_POINT,2013-05-11,2.746983186133895,4.226309848212396,1.4793266620785008
R10_NEG_POINT,2013-05-12,3.4220652916315797,4.6323938021723965,1.2103285105408168
R10_NEG_POINT,2013-05-16,2.995882884476934,4.0198753109036724,1.0239924264267386
R10_NEG_POINT,2013-05-17,2.9405944840812612,3.8699851021874214,0.9293906181061602
R10_NEG_POINT,2013-05-18,2.9271341553348544,3.849922403597369,0.9227882482625147
R10_NEG_POINT,2013-05-19,2.891552824692647,3.8451654478603214,0.9536126231676745
R10_NEG_POINT,2013-05-20,2.810609263625845,3.7510927039501376,0.9404834403242925
R10_NEG_POINT,2013-05-21,2.8238063241157314,3.86456265406109,1.0407563299453586
R10_NEG_POINT,2013-05-22,1.9853271732718611,3.895581290667341,1.9102541173954797
R10_NEG_POINT,2013-05-23,1.7374443011983087,4.180854699557982,2.4434103983596733
R10_NEG_POINT,2013-05-24,2.9149831318726442,4.3707662017743045,1.4557830699016603
R10_NEG_POINT,2013-05-25,2.712366053459953,3.918617082443556,1.206251028983603
R10_NEG_POINT,2013-05-26,2.8253141077086887,3.864575976798144,1.0392618690894553
R10_NEG_POINT,2013-05-27,2.3326832446455597,3.946696433251934,1.6140131886063744
R10_NEG_POINT,2013-05-28,2.689893999868436,4.45909447134681,1.7692004714783738
R10_NEG_POINT,2013-05-29,2.952627034764588,4.368078280375306,1.4154512456107176
R10_NEG_POINT,2013-05-30,3.251143535611915,4.291975151909222,1.0408316162973068
R10_NEG_POINT,2013-05-31,2.776775418826919,3.889830110763112,1.1130546919361928
R10_NEG_POINT,2013-06-01,2.1916669744058472,3.7281515167488783,1.5364845423430311
R10_NEG_POINT,2013-06-02,0.791722526656527,4.110761421811889,3.3190388951553618
R10_NEG_POINT,2013-06-03,2.894415855197277,4.211013461430853,1.316597606233576
R10_NEG_POINT,2013-06-04,2.537974524357485,3.687664945508206,1.1496904211507206
R10_NEG_POINT,2013-06-05,2.3642966338944786,3.740065420059459,1.3757687861649806
R10_NEG_POINT,2013-06-06,2.382900480559051,4.170681597920328,1.7877811173612774
R10_NEG_POINT,2013-06-07,2.169145375450785,4.261950630564428,2.092805255113643
R10_NEG_POINT,2013-06-08,2.2829452921074336,4.145145219553972,1.8621999274465382
R10_NEG_POINT,2013-06-09,2.9262321842990895,4.150272709517333,1.2240405252182436
R10_NEG_POINT,2013-06-10,2.6598268016435567,4.257225724531045,1.5973989228874883
R10_NEG_POINT,2013-06-11,2.8842214772448798,4.044172539460919,1.1599510622160394
R10_NEG_POINT,2013-06-12,1.433302428654323,4.00227490818619,2.568972479531867
R10_NEG_POINT,2013-06-13,2.8813364012863882,4.261013777008921,1.3796773757225331
R10_NEG_POINT,2013-06-14,2.5990971136341745,3.700715453846333,1.1016183402121587
R10_NEG_POINT,2013-06-15,2.3278104135885354,3.8823606967732727,1.5545502831847373
R10_NEG_POINT,2013-06-16,2.772849905048478,4.011100643973266,1.2382507389247879
R10_NEG_POINT,2013-06-17,2.508081495508826,3.720488350942398,1.2124068554335716
R10_NEG_POINT,2013-06-18,2.8333689781478815,4.036336966354614,1.2029679882067321
R10_NEG_POINT,2013-06-19,2.6417882680349134,3.9817705433200246,1.3399822752851112
R10_NEG_POINT,2013-06-23,1.6456384901372192,3.548132515969309,1.9024940258320897
R10_NEG_POINT,2013-06-24,2.443961568664025,4.30079167038098,1.8568301017169553
R10_NEG_POINT,2013-06-25,2.12152402804281,3.951036695875785,1.8295126678329754
R10_NEG_POINT,2013-06-26,2.3267426526734583,3.917134933275353,1.5903922806018946
R10_NEG_POINT,2013-06-27,1.9318606808793433,3.86930007084802,1.9374393899686766
R10_NEG_LOWER_BOUND,2013-01-02,3.7154143758289084,4.384623239498406,0.6692088636694979
R10_NEG_LOWER_BOUND,2013-01-03,4.116267391339836,4.430776272078232,0.314508880738396
R10_NEG_LOWER_BOUND,2013-01-04,4.206027264763872,4.477778115588241,0.2717508508243691
R10_NEG_LOWER_BOUND,2013-01-05,4.3507810745701265,4.512347979885696,0.16156690531556972
R10_NEG_LOWER_BOUND,2013-01-06,4.476277769648603,4.629025312308708,0.15274754266010504
R10_NEG_LOWER_BOUND,2013-01-07,4.115289751580081,4.434878747724688,0.31958899614460723
R10_NEG_LOWER_BOUND,2013-01-08,3.6985092936952992,4.023300969795377,0.324791676100078
R10_NEG_LOWER_BOUND,2013-01-12,3.8619319399588212,4.361637748776093,0.49970580881727145
R10_NEG_LOWER_BOUND,2013-01-13,2.8068908689534906,4.194810961698044,1.3879200927445536
R10_NEG_LOWER_BOUND,2013-01-14,3.8741569407213023,4.5367441219689715,0.6625871812476691
R10_NEG_LOWER_BOUND,2013-01-15,4.129360505283568,4.359694632287166,0.2303341270035979
R10_NEG_LOWER_BOUND,2013-01-16,4.113550870455007,4.416729961264277,0.3031790908092704
R10_NEG_LOWER_BOUND,2013-01-17,4.236239928642401,4.626469839942892,0.39022991130049167
R10_NEG_LOWER_BOUND,2013-01-18,3.907013370770324,4.453717568555706,0.5467041977853819
R10_NEG_LOWER_BOUND,2013-01-19,3.32746690385322,4.296040425089043,0.9685735212358226
R10_NEG_LOWER_BOUND,2013-01-20,2.661563439857884,4.144536654386213,1.4829732145283292
R10_NEG_LOWER_BOUND,2013-01-21,4.151279217516589,4.480942769715645,0.3296635521990554
R10_NEG_LOWER_BOUND,2013-01-22,3.0756833415406937,3.7379368634833,0.6622535219426062
R10_NEG_LOWER_BOUND,2013-01-23,3.5855717839639,4.456189824757586,0.8706180407936861
R10_NEG_LOWER_BOUND,2013-01-24,4.145889396061835,4.619582276977631,0.4736928809157961
R10_NEG_LOWER_BOUND,2013-01-25,3.9803080964906914,4.236451692288284,0.2561435957975928
R10_NEG_LOWER_BOUND,2013-04-02,3.355827515648575,3.910936645604844,0.5551091299562692
R10_NEG_LOWER_BOUND,2013-04-03,2.08463000475642,3.9789539423285083,1.8943239375720884
R10_NEG_LOWER_BOUND,2013-04-04,2.9474115830635217,4.289508129652529,1.3420965465890076
R10_NEG_LOWER_BOUND,2013-04-09,3.008275140879595,4.062854837421137,1.0545796965415417
R10_NEG_LOWER_BOUND,2013-04-10,3.824798570545739,4.484422614466319,0.65962404392058
R10_NEG_LOWER_BOUND,2013-04-14,3.4071875431884706,4.044738783827964,0.6375512406394934
R10_NEG_LOWER_BOUND,2013-04-15,3.3020242356364338,4.096338582719775,0.7943143470833411
R10_NEG_LOWER_BOUND,2013-04-22,2.9186421274158643,4.133985909522359,1.2153437821064945
R10_NEG_LOWER_BOUND,2013-04-28,3.1774090245621434,3.9016119150029835,0.7242028904408402
R10_NEG_LOWER_BOUND,2013-04-29,3.2238942812195353,3.9853445814724635,0.7614503002529283
R10_NEG_LOWER_BOUND,2013-04-30,2.8086234228488602,3.942086088471595,1.133462665622735
R10_NEG_LOWER_BOUND,2013-05-01,3.146636754637871,4.230436588263584,1.0837998336257129
R10_NEG_LOWER_BOUND,2013-05-06,3.007562767447799,3.814280435104468,0.806717667656669
R10_NEG_LOWER_BOUND,2013-05-07,2.911119949487242,3.949913237540762,1.0387932880535202
R10_NEG_LOWER_BOUND,2013-05-08,3.069613294786753,4.1617968696506225,1.0921835748638693
R10_NEG_LOWER_BOUND,2013-05-09,3.1040562148130797,4.094491324871242,0.9904351100581619
R10_NEG_LOWER_BOUND,2013-05-10,3.0073908215361853,3.878842338047078,0.8714515165108927
R10_NEG_LOWER_BOUND,2013-05-11,2.656964718513904,4.097614037290882,1.4406493187769778
R10_NEG_LOWER_BOUND,2013-05-12,3.4220652916315797,4.6323938021723965,1.2103285105408168
R10_NEG_LOWER_BOUND,2013-05-16,2.995882884476934,4.0198753109036724,1.0239924264267386
R10_NEG_LOWER_BOUND,2013-05-17,2.9405944840812612,3.8699851021874214,0.9293906181061602
R10_NEG_LOWER_BOUND,2013-05-18,2.9271341553348544,3.849922403597369,0.9227882482625147
R10_NEG_LOWER_BOUND,2013-05-19,2.891552824692647,3.8451654478603214,0.9536126231676745
R10_NEG_LOWER_BOUND,2013-05-20,2.810609263625845,3.7510927039501376,0.9404834403242925
R10_NEG_LOWER_BOUND,2013-05-21,2.8238063241157314,3.86456265406109,1.0407563299453586
R10_NEG_LOWER_BOUND,2013-05-22,1.9853271732718611,3.895581290667341,1.9102541173954797
R10_NEG_LOWER_BOUND,2013-05-23,1.7365253458773526,4.18073427347476,2.4442089275974075
R10_NEG_LOWER_BOUND,2013-05-24,2.9149831318726442,4.3707662017743045,1.4557830699016603
R10_NEG_LOWER_BOUND,2013-05-25,2.7233245838260904,3.9307998082560514,1.207475224429961
R10_NEG_LOWER_BOUND,2013-05-26,2.82776192966395,3.8669825812484047,1.0392206515844546
R10_NEG_LOWER_BOUND,2013-05-27,2.335966959876986,3.9809700801435532,1.6450031202665674
R10_NEG_LOWER_BOUND,2013-05-28,2.689893999868436,4.45909447134681,1.7692004714783738
R10_NEG_LOWER_BOUND,2013-05-29,2.952627034764588,4.368078280375306,1.4154512456107176
R10_NEG_LOWER_BOUND,2013-05-30,3.251143535611915,4.291975151909222,1.0408316162973068
R10_NEG_LOWER_BOUND,2013-05-31,2.776775418826919,3.889830110763112,1.1130546919361928
R10_NEG_LOWER_BOUND,2013-06-01,2.1916669744058472,3.7281515167488783,1.5364845423430311
R10_NEG_LOWER_BOUND,2013-06-02,0.7917204788316913,4.110890342065761,3.3191698632340696
R10_NEG_LOWER_BOUND,2013-06-03,2.894520016345234,4.211277051546255,1.3167570352010212
R10_NEG_LOWER_BOUND,2013-06-04,2.537974524357485,3.687664945508206,1.1496904211507206
R10_NEG_LOWER_BOUND,2013-06-05,2.3642966338944786,3.740065420059459,1.3757687861649806
R10_NEG_LOWER_BOUND,2013-06-06,2.382900480559051,4.170681597920328,1.7877811173612774
R10_NEG_LOWER_BOUND,2013-06-07,2.169145375450785,4.261950630564428,2.092805255113643
R10_NEG_LOWER_BOUND,2013-06-08,2.2829452921074336,4.145145219553972,1.8621999274465382
R10_NEG_LOWER_BOUND,2013-06-09,2.9262321842990895,4.150272709517333,1.2240405252182436
R10_NEG_LOWER_BOUND,2013-06-10,2.6349930776446207,4.164932860990646,1.5299397833460255
R10_NEG_LOWER_BOUND,2013-06-11,2.8842214772448798,4.044172539460919,1.1599510622160394
R10_NEG_LOWER_BOUND,2013-06-12,1.4214397077008827,3.9494583826389977,2.528018674938115
R10_NEG_LOWER_BOUND,2013-06-13,2.876248791681388,4.260166566312949,1.3839177746315614
R10_NEG_LOWER_BOUND,2013-06-14,2.600552918350437,3.7026757426733035,1.1021228243228665
R10_NEG_LOWER_BOUND,2013-06-15,2.3272924574926743,3.881784787949318,1.5544923304566436
R10_NEG_LOWER_BOUND,2013-06-16,2.771623067878393,4.010539980168906,1.2389169122905126
R10_NEG_LOWER_BOUND,2013-06-17,2.4604810974977496,3.65870876216373,1.1982276646659806
R10_NEG_LOWER_BOUND,2013-06-18,2.833203164601966,4.036400264105679,1.2031970995037131
R10_NEG_LOWER_BOUND,2013-06-19,2.6402763447005455,3.980128232028657,1.3398518873281113
R10_NEG_LOWER_BOUND,2013-06-23,1.5916019062338451,3.486885232121311,1.895283325887466
R10_NEG_LOWER_BOUND,2013-06-24,2.443961568664025,4.30079167038098,1.8568301017169553
R10_NEG_LOWER_BOUND,2013-06-25,2.1196004837833518,3.9475201985395914,1.8279197147562396
R10_NEG_LOWER_BOUND,2013-06-26,2.3267426526734583,3.917134933275353,1.5903922806018946
R10_NEG_LOWER_BOUND,2013-06-27,1.9318606808793433,3.86930007084802,1.9374393899686766
R10_POS_POINT,2013-01-02,3.719382752780721,4.416125772483651,0.6967430197029305
R10_POS_POINT,2013-01-03,4.117008309302434,4.423659561283494,0.30665125198106047
R10_POS_POINT,2013-01-04,4.205292280387266,4.473143992180298,0.2678517117930319
R10_POS_POINT,2013-01-05,4.344325675551028,4.505877953838943,0.16155227828791485
R10_POS_POINT,2013-01-06,4.468393305207172,4.624492454354442,0.15609914914726986
R10_POS_POINT,2013-01-07,4.131671679158757,4.427471925593407,0.2958002464346503
R10_POS_POINT,2013-01-08,3.6985092936952992,4.023300969795377,0.324791676100078
R10_POS_POINT,2013-01-12,3.8590138230321074,4.343967040553272,0.4849532175211646
R10_POS_POINT,2013-01-13,2.8834647022959157,4.302618562532008,1.4191538602360927
R10_POS_POINT,2013-01-14,3.8773762341541924,4.52624651049095,0.648870276336758
R10_POS_POINT,2013-01-15,4.142851116877055,4.366733038011843,0.22388192113478844
R10_POS_POINT,2013-01-16,4.11276889768482,4.414996058418229,0.30222716073340905
R10_POS_POINT,2013-01-17,4.235812319450715,4.619645466795627,0.38383314734491236
R10_POS_POINT,2013-01-18,3.9129916259406667,4.461458670274538,0.5484670443338708
R10_POS_POINT,2013-01-19,3.363141943147914,4.318028214024782,0.9548862708768677
R10_POS_POINT,2013-01-20,2.6504788650969227,3.9223083019375413,1.2718294368406187
R10_POS_POINT,2013-01-21,4.153372556448698,4.478404605012333,0.3250320485636351
R10_POS_POINT,2013-01-22,3.0888440124197474,3.8730402440946543,0.7841962316749069
R10_POS_POINT,2013-01-23,3.5176325953102134,4.239567600796005,0.7219350054857916
R10_POS_POINT,2013-01-24,4.167295044691503,4.628029241795328,0.46073419710382524
R10_POS_POINT,2013-01-25,3.970718729771477,4.22489655098696,0.25417782121548305
R10_POS_POINT,2013-04-02,3.355827515648575,3.910936645604844,0.5551091299562692
R10_POS_POINT,2013-04-03,2.1520623716799006,3.927625903342879,1.7755635316629785
R10_POS_POINT,2013-04-04,2.947024449744256,4.271731209229915,1.3247067594856592
R10_POS_POINT,2013-04-09,3.0303230444987825,4.028208943007891,0.9978858985091081
R10_POS_POINT,2013-04-10,3.8216965282751847,4.480387611006782,0.6586910827315977
R10_POS_POINT,2013-04-14,3.4071875431884706,4.044738783827964,0.6375512406394934
R10_POS_POINT,2013-04-15,3.3058494841013473,4.102915515389008,0.797066031287661
R10_POS_POINT,2013-04-22,2.796195206559224,4.00278991242179,1.2065947058625657
R10_POS_POINT,2013-04-28,3.1774090245621434,3.9016119150029835,0.7242028904408402
R10_POS_POINT,2013-04-29,3.217960258865189,3.9792281179844715,0.7612678591192825
R10_POS_POINT,2013-04-30,2.7938738891575756,3.89928295880501,1.1054090696474344
R10_POS_POINT,2013-05-01,3.1458078002416063,4.229093534382697,1.0832857341410906
R10_POS_POINT,2013-05-06,3.0113381958756236,3.817823057540234,0.8064848616646105
R10_POS_POINT,2013-05-07,2.937874395735607,4.012431380937804,1.0745569852021974
R10_POS_POINT,2013-05-08,3.0701908317144744,4.153243776995137,1.083052945280663
R10_POS_POINT,2013-05-09,3.1052633116198907,4.084272292737819,0.9790089811179286
R10_POS_POINT,2013-05-10,3.0073908215361853,3.878842338047078,0.8714515165108927
R10_POS_POINT,2013-05-11,2.833855143456839,4.333255330807706,1.4994001873508669
R10_POS_POINT,2013-05-12,3.4233652771545273,4.625582512320058,1.2022172351655307
R10_POS_POINT,2013-05-16,2.995882884476934,4.0198753109036724,1.0239924264267386
R10_POS_POINT,2013-05-17,2.9405944840812612,3.8699851021874214,0.9293906181061602
R10_POS_POINT,2013-05-18,2.9271341553348544,3.849922403597369,0.9227882482625147
R10_POS_POINT,2013-05-19,2.8916984915046653,3.8454931161152133,0.953794624610548
R10_POS_POINT,2013-05-20,2.810609263625845,3.7510927039501376,0.9404834403242925
R10_POS_POINT,2013-05-21,2.8238063241157314,3.8651932660770028,1.0413869419612714
R10_POS_POINT,2013-05-22,2.0303795740186423,3.9990801209417,1.9687005469230576
R10_POS_POINT,2013-05-23,1.7874529103740486,4.247678755986608,2.4602258456125594
R10_POS_POINT,2013-05-24,2.9149143845525534,4.370485422236684,1.4555710376841309
R10_POS_POINT,2013-05-25,2.69512344622516,3.8953352932200183,1.2002118469948582
R10_POS_POINT,2013-05-26,2.8165286739099114,3.8553522449913538,1.0388235710814424
R10_POS_POINT,2013-05-27,2.414197690173118,3.9741176474145394,1.5599199572414215
R10_POS_POINT,2013-05-28,2.7053979436185527,4.472684395030761,1.7672864514122084
R10_POS_POINT,2013-05-29,2.9481195619413163,4.356572018308374,1.408452456367058
R10_POS_POINT,2013-05-30,3.2489680881619436,4.289111263797572,1.0401431756356287
R10_POS_POINT,2013-05-31,2.776166900908389,3.886054704634471,1.1098878037260818
R10_POS_POINT,2013-06-01,2.1938916207060046,3.753027014842763,1.5591353941367583
R10_POS_POINT,2013-06-02,0.8615175133415381,4.265707937527928,3.40419042418639
R10_POS_POINT,2013-06-03,2.894385535403778,4.210185147334023,1.3157996119302453
R10_POS_POINT,2013-06-04,2.542399315349576,3.6937252663244955,1.1513259509749196
R10_POS_POINT,2013-06-05,2.3861993830347585,3.779823932090099,1.3936245490553403
R10_POS_POINT,2013-06-06,2.392029643362189,4.30267655326818,1.9106469099059908
R10_POS_POINT,2013-06-07,2.169145375450785,4.261950630564428,2.092805255113643
R10_POS_POINT,2013-06-08,2.290656841541996,4.1480527952147845,1.8573959536727886
R10_POS_POINT,2013-06-09,2.9262321842990895,4.150272709517333,1.2240405252182436
R10_POS_POINT,2013-06-10,2.6579797890903545,4.312698733572844,1.65471894448249
R10_POS_POINT,2013-06-11,2.8842214772448798,4.044172539460919,1.1599510622160394
R10_POS_POINT,2013-06-12,1.473595061425272,3.890015518620219,2.4164204571949472
R10_POS_POINT,2013-06-13,2.9176201073036703,4.29802094054764,1.3804008332439697
R10_POS_POINT,2013-06-14,2.5990971136341745,3.700715453846333,1.1016183402121587
R10_POS_POINT,2013-06-15,2.3648001603695334,4.036774935323448,1.6719747749539149
R10_POS_POINT,2013-06-16,2.739304484806501,3.9757748588492845,1.2364703740427836
R10_POS_POINT,2013-06-17,2.504713806384053,3.7119964476548244,1.2072826412707713
R10_POS_POINT,2013-06-18,2.7980171223303802,3.9838684407588514,1.1858513184284711
R10_POS_POINT,2013-06-19,2.63389291217429,3.9762061545273273,1.3423132423530375
R10_POS_POINT,2013-06-23,1.68301456647101,3.887041857396775,2.2040272909257648
R10_POS_POINT,2013-06-24,2.4560289126737214,4.230802684062121,1.7747737713884
R10_POS_POINT,2013-06-25,2.0845123167984,3.8700137660311866,1.7855014492327865
R10_POS_POINT,2013-06-26,2.272242203436921,3.8266139914830193,1.5543717880460983
R10_POS_POINT,2013-06-27,1.9318606808793433,3.8635552546964664,1.9316945738171232
R10_POS_LOWER_BOUND,2013-01-02,3.7162597814398657,4.372053087630601,0.6557933061907351
R10_POS_LOWER_BOUND,2013-01-03,4.117008309302434,4.423659561283494,0.30665125198106047
R10_POS_LOWER_BOUND,2013-01-04,4.205292280387266,4.473143992180298,0.2678517117930319
R10_POS_LOWER_BOUND,2013-01-05,4.344325675551028,4.505877953838943,0.16155227828791485
R10_POS_LOWER_BOUND,2013-01-06,4.468393305207172,4.624492454354442,0.15609914914726986
R10_POS_LOWER_BOUND,2013-01-07,4.131671679158757,4.427471925593407,0.2958002464346503
R10_POS_LOWER_BOUND,2013-01-08,3.6985092936952992,4.023300969795377,0.324791676100078
R10_POS_LOWER_BOUND,2013-01-12,3.8590138230321074,4.343967040553272,0.4849532175211646
R10_POS_LOWER_BOUND,2013-01-13,2.8304855798796513,4.208577154206851,1.3780915743271995
R10_POS_LOWER_BOUND,2013-01-14,3.873606160949856,4.535824527939616,0.6622183669897601
R10_POS_LOWER_BOUND,2013-01-15,4.182139403539512,4.40534923864223,0.2232098351027174
R10_POS_LOWER_BOUND,2013-01-16,4.11276889768482,4.414996058418229,0.30222716073340905
R10_POS_LOWER_BOUND,2013-01-17,4.235812319450715,4.619645466795627,0.38383314734491236
R10_POS_LOWER_BOUND,2013-01-18,3.9129916259406667,4.461458670274538,0.5484670443338708
R10_POS_LOWER_BOUND,2013-01-19,3.3223572326559907,4.278950256275633,0.956593023619642
R10_POS_LOWER_BOUND,2013-01-20,2.6504788650969227,3.9223083019375413,1.2718294368406187
R10_POS_LOWER_BOUND,2013-01-21,4.153372556448698,4.478404605012333,0.3250320485636351
R10_POS_LOWER_BOUND,2013-01-22,3.0888440124197474,3.8730402440946543,0.7841962316749069
R10_POS_LOWER_BOUND,2013-01-23,3.5176325953102134,4.239567600796005,0.7219350054857916
R10_POS_LOWER_BOUND,2013-01-24,4.167295044691503,4.628029241795328,0.46073419710382524
R10_POS_LOWER_BOUND,2013-01-25,3.970718729771477,4.22489655098696,0.25417782121548305
R10_POS_LOWER_BOUND,2013-04-02,3.355827515648575,3.910936645604844,0.5551091299562692
R10_POS_LOWER_BOUND,2013-04-03,2.145522834121108,4.132255499119155,1.9867326649980468
R10_POS_LOWER_BOUND,2013-04-04,2.947024449744256,4.271731209229915,1.3247067594856592
R10_POS_LOWER_BOUND,2013-04-09,3.0304790140285602,4.0312189160526515,1.0007399020240912
R10_POS_LOWER_BOUND,2013-04-10,3.8216965282751847,4.480387611006782,0.6586910827315977
R10_POS_LOWER_BOUND,2013-04-14,3.4071875431884706,4.044738783827964,0.6375512406394934
R10_POS_LOWER_BOUND,2013-04-15,3.3058494841013473,4.1029290848820335,0.7970796007806862
R10_POS_LOWER_BOUND,2013-04-22,2.796195206559224,4.00278991242179,1.2065947058625657
R10_POS_LOWER_BOUND,2013-04-28,3.1774090245621434,3.9016119150029835,0.7242028904408402
